datetime,value,wdir
2022-05-01 00:00:00,2.300,359.000
2022-05-01 01:00:00,2.300,354.000
2022-05-01 02:00:00,1.900,356.000
2022-05-01 03:00:00,2.100,1.000
2022-05-01 04:00:00,2.300,3.000
2022-05-01 05:00:00,2.600,3.000
2022-05-01 06:00:00,2.500,352.000
2022-05-01 07:00:00,2.900,354.000
2022-05-01 08:00:00,3.000,351.000
2022-05-01 09:00:00,3.400,351.000
2022-05-01 10:00:00,3.600,352.000
2022-05-01 11:00:00,3.400,349.000
2022-05-01 12:00:00,4.500,343.000
2022-05-01 13:00:00,3.700,350.000
2022-05-01 14:00:00,3.400,9.000
2022-05-01 15:00:00,4.000,21.000
2022-05-01 16:00:00,4.200,20.000
2022-05-01 17:00:00,3.400,15.000
2022-05-01 18:00:00,3.500,10.000
2022-05-01 19:00:00,4.500,19.000
2022-05-01 20:00:00,4.300,13.000
2022-05-01 21:00:00,2.800,14.000
2022-05-01 22:00:00,2.000,11.000
2022-05-01 23:00:00,2.000,11.000
2022-05-02 00:00:00,1.700,21.000
2022-05-02 01:00:00,1.500,4.000
2022-05-02 02:00:00,1.300,7.000
2022-05-02 03:00:00,1.600,16.000
2022-05-02 04:00:00,1.700,16.000
2022-05-02 05:00:00,1.600,16.000
2022-05-02 06:00:00,2.100,22.000
2022-05-02 07:00:00,3.800,20.000
2022-05-02 08:00:00,4.900,20.000
2022-05-02 09:00:00,7.000,28.000
2022-05-02 10:00:00,7.000,29.000
2022-05-02 11:00:00,6.200,26.000
2022-05-02 12:00:00,6.200,26.000
2022-05-02 13:00:00,6.300,19.000
2022-05-02 14:00:00,7.100,24.000
2022-05-02 15:00:00,6.700,27.000
2022-05-02 16:00:00,6.500,31.000
2022-05-02 17:00:00,4.200,52.000
2022-05-02 18:00:00,2.100,32.000
2022-05-02 19:00:00,3.500,20.000
2022-05-02 20:00:00,3.300,9.000
2022-05-02 21:00:00,2.800,5.000
2022-05-02 22:00:00,2.500,18.000
2022-05-02 23:00:00,2.500,17.000
2022-05-03 00:00:00,2.300,4.000
2022-05-03 01:00:00,1.900,20.000
2022-05-03 02:00:00,2.300,20.000
2022-05-03 03:00:00,2.300,22.000
2022-05-03 04:00:00,2.400,32.000
2022-05-03 05:00:00,2.200,23.000
2022-05-03 06:00:00,2.900,25.000
2022-05-03 07:00:00,2.700,24.000
2022-05-03 08:00:00,2.900,18.000
2022-05-03 09:00:00,3.200,13.000
2022-05-03 10:00:00,2.900,2.000
2022-05-03 11:00:00,2.500,12.000
2022-05-03 12:00:00,3.000,12.000
2022-05-03 13:00:00,2.800,12.000
2022-05-03 14:00:00,2.500,359.000
2022-05-03 15:00:00,2.200,354.000
2022-05-03 16:00:00,2.800,352.000
2022-05-03 17:00:00,2.600,359.000
2022-05-03 18:00:00,2.400,359.000
2022-05-03 19:00:00,1.700,2.000
2022-05-03 20:00:00,1.600,357.000
2022-05-03 21:00:00,1.300,360.000
2022-05-03 22:00:00,1.500,317.000
2022-05-03 23:00:00,1.600,315.000
2022-05-04 00:00:00,2.100,331.000
2022-05-04 01:00:00,2.500,323.000
2022-05-04 02:00:00,2.200,341.000
2022-05-04 03:00:00,2.400,349.000
2022-05-04 04:00:00,2.700,354.000
2022-05-04 05:00:00,2.300,348.000
2022-05-04 06:00:00,1.800,340.000
2022-05-04 07:00:00,1.800,339.000
2022-05-04 08:00:00,3.100,352.000
2022-05-04 09:00:00,1.900,351.000
2022-05-04 10:00:00,1.900,345.000
2022-05-04 11:00:00,1.900,340.000
2022-05-04 12:00:00,2.300,326.000
2022-05-04 13:00:00,2.400,358.000
2022-05-04 14:00:00,2.500,4.000
2022-05-04 15:00:00,2.900,8.000
2022-05-04 16:00:00,3.100,8.000
2022-05-04 17:00:00,2.000,6.000
2022-05-04 18:00:00,1.500,6.000
2022-05-04 19:00:00,1.200,8.000
2022-05-04 20:00:00,1.000,6.000
2022-05-04 21:00:00,1.100,358.000
2022-05-04 22:00:00,0.400,2.000
2022-05-04 23:00:00,0.400,4.000
2022-05-05 00:00:00,0.100,344.000
2022-05-05 01:00:00,0.100,355.000
2022-05-05 02:00:00,0.100,1.000
2022-05-05 03:00:00,0.100,94.000
2022-05-05 04:00:00,0.800,113.000
2022-05-05 05:00:00,2.000,127.000
2022-05-05 06:00:00,1.800,144.000
2022-05-05 07:00:00,2.000,158.000
2022-05-05 08:00:00,1.700,194.000
2022-05-05 09:00:00,2.000,195.000
2022-05-05 10:00:00,2.300,162.000
2022-05-05 11:00:00,1.700,181.000
2022-05-05 12:00:00,1.000,186.000
2022-05-05 13:00:00,0.600,192.000
2022-05-05 14:00:00,0.600,196.000
2022-05-05 15:00:00,1.300,14.000
2022-05-05 16:00:00,3.700,8.000
2022-05-05 17:00:00,3.200,1.000
2022-05-05 18:00:00,2.700,3.000
2022-05-05 19:00:00,2.100,358.000
2022-05-05 20:00:00,1.300,9.000
2022-05-05 21:00:00,1.600,353.000
2022-05-05 22:00:00,1.100,40.000
2022-05-05 23:00:00,0.900,1.000
2022-05-06 00:00:00,0.600,360.000
2022-05-06 01:00:00,1.000,341.000
2022-05-06 02:00:00,1.400,354.000
2022-05-06 03:00:00,1.000,350.000
2022-05-06 04:00:00,1.800,345.000
2022-05-06 05:00:00,1.100,292.000
