datetime,value,wdir
2024-05-01 00:00:00,6.300,32.000
2024-05-01 01:00:00,5.800,38.000
2024-05-01 02:00:00,5.000,29.000
2024-05-01 03:00:00,4.800,26.000
2024-05-01 04:00:00,4.300,29.000
2024-05-01 05:00:00,4.700,27.000
2024-05-01 06:00:00,4.200,26.000
2024-05-01 07:00:00,5.400,29.000
2024-05-01 08:00:00,5.800,35.000
2024-05-01 09:00:00,5.600,32.000
2024-05-01 10:00:00,5.800,24.000
2024-05-01 11:00:00,5.800,30.000
2024-05-01 12:00:00,6.600,32.000
2024-05-01 13:00:00,6.600,33.000
2024-05-01 14:00:00,6.100,32.000
2024-05-01 15:00:00,4.900,26.000
2024-05-01 16:00:00,5.300,21.000
2024-05-01 17:00:00,5.100,13.000
2024-05-01 18:00:00,4.000,22.000
2024-05-01 19:00:00,2.800,5.000
2024-05-01 20:00:00,2.400,13.000
2024-05-01 21:00:00,2.200,351.000
2024-05-01 22:00:00,2.300,350.000
2024-05-01 23:00:00,2.400,3.000
2024-05-02 00:00:00,1.400,329.000
2024-05-02 01:00:00,0.600,331.000
2024-05-02 02:00:00,1.400,317.000
2024-05-02 03:00:00,1.900,311.000
2024-05-02 04:00:00,1.400,292.000
2024-05-02 05:00:00,1.400,261.000
2024-05-02 06:00:00,1.300,247.000
2024-05-02 07:00:00,1.800,237.000
2024-05-02 08:00:00,2.200,241.000
2024-05-02 09:00:00,1.900,237.000
2024-05-02 10:00:00,2.300,238.000
2024-05-02 11:00:00,2.500,243.000
2024-05-02 12:00:00,2.700,247.000
2024-05-02 13:00:00,2.700,244.000
2024-05-02 14:00:00,1.600,282.000
2024-05-02 15:00:00,1.100,13.000
2024-05-02 16:00:00,1.100,360.000
2024-05-02 17:00:00,0.100,323.000
2024-05-02 18:00:00,0.500,280.000
2024-05-02 19:00:00,0.700,283.000
2024-05-02 20:00:00,0.400,177.000
2024-05-02 21:00:00,0.600,201.000
2024-05-02 22:00:00,1.000,209.000
2024-05-02 23:00:00,1.100,292.000
2024-05-03 00:00:00,0.400,289.000
2024-05-03 01:00:00,0.400,289.000
2024-05-03 02:00:00,0.400,4.000
2024-05-03 03:00:00,0.100,359.000
2024-05-03 04:00:00,0.100,23.000
2024-05-03 05:00:00,0.300,70.000
2024-05-03 06:00:00,1.100,178.000
2024-05-03 07:00:00,1.500,186.000
