datetime,value
2024-01-01 06:00:00,1018.300
2024-01-01 07:00:00,1018.300
2024-01-01 08:00:00,1018.400
2024-01-01 09:00:00,1018.200
2024-01-01 10:00:00,1017.300
2024-01-01 11:00:00,1016.600
2024-01-01 12:00:00,1015.900
2024-01-01 13:00:00,1015.700
2024-01-01 14:00:00,1015.700
2024-01-01 15:00:00,1015.300
2024-01-02 06:00:00,1015.300
2024-01-02 07:00:00,1015.300
2024-01-02 08:00:00,1015.200
2024-01-02 09:00:00,1015.200
2024-01-02 10:00:00,1014.600
2024-01-02 11:00:00,1014.100
2024-01-02 12:00:00,1013.400
2024-01-02 13:00:00,1013.400
2024-01-02 14:00:00,1013.700
2024-01-02 15:00:00,1015.300
2024-01-03 06:00:00,1014.600
2024-01-03 07:00:00,1014.300
2024-01-03 08:00:00,1014.400
2024-01-03 09:00:00,1013.800
2024-01-03 10:00:00,1012.800
2024-01-03 11:00:00,1012.200
2024-01-03 12:00:00,1011.200
2024-01-03 13:00:00,1011.200
2024-01-03 14:00:00,1011.000
2024-01-03 15:00:00,1010.600
2024-01-04 06:00:00,1012.400
2024-01-04 07:00:00,1012.000
2024-01-04 08:00:00,1011.600
2024-01-04 09:00:00,1011.500
2024-01-04 10:00:00,1010.800
2024-01-04 11:00:00,1009.700
2024-01-04 12:00:00,1008.500
2024-01-04 13:00:00,1008.100
2024-01-04 14:00:00,1007.800
2024-01-04 15:00:00,1007.400
2024-01-05 06:00:00,1016.500
2024-01-05 07:00:00,1017.100
2024-01-05 08:00:00,1018.000
2024-01-05 09:00:00,1018.200
2024-01-05 10:00:00,1018.300
2024-01-05 11:00:00,1017.800
2024-01-05 12:00:00,1017.700
2024-01-05 13:00:00,1017.900
2024-01-05 14:00:00,1018.400
2024-01-05 15:00:00,1019.000
2024-01-06 06:00:00,1017.900
2024-01-06 07:00:00,1018.000
2024-01-06 08:00:00,1018.000
2024-01-06 09:00:00,1017.500
2024-01-06 10:00:00,1016.800
2024-01-06 11:00:00,1015.600
2024-01-06 12:00:00,1015.100
2024-01-06 13:00:00,1015.200
2024-01-06 14:00:00,1015.000
2024-01-06 15:00:00,1014.800
2024-01-07 06:00:00,1006.300
2024-01-07 07:00:00,1008.500
2024-01-07 08:00:00,1009.000
2024-01-07 09:00:00,1008.500
2024-01-07 10:00:00,1005.000
2024-01-07 11:00:00,1004.600
2024-01-07 12:00:00,1003.500
2024-01-07 13:00:00,1003.200
2024-01-07 14:00:00,1002.700
2024-01-07 15:00:00,1002.600
2024-01-08 06:00:00,1006.200
2024-01-08 07:00:00,1006.800
2024-01-08 08:00:00,1007.600
2024-01-08 09:00:00,1007.800
2024-01-08 10:00:00,1007.500
2024-01-08 11:00:00,1007.500
2024-01-08 12:00:00,1007.900
2024-01-08 13:00:00,1007.800
2024-01-08 14:00:00,1008.700
2024-01-08 15:00:00,1010.800
2024-01-09 06:00:00,1019.400
2024-01-09 07:00:00,1020.000
2024-01-09 08:00:00,1020.400
2024-01-09 09:00:00,1020.400
2024-01-09 10:00:00,1020.000
2024-01-09 11:00:00,1019.500
2024-01-09 12:00:00,1019.000
2024-01-09 13:00:00,1019.000
2024-01-09 14:00:00,1019.200
2024-01-09 15:00:00,1019.300
2024-01-10 06:00:00,1023.900
2024-01-10 07:00:00,1024.900
2024-01-10 08:00:00,1025.500
2024-01-10 09:00:00,1026.100
2024-01-10 10:00:00,1026.000
2024-01-10 11:00:00,1025.600
2024-01-10 12:00:00,1025.900
2024-01-10 13:00:00,1026.200
2024-01-10 14:00:00,1026.900
2024-01-10 15:00:00,1027.100
2024-01-11 06:00:00,1024.900
2024-01-11 07:00:00,1024.700
2024-01-11 08:00:00,1024.600
2024-01-11 09:00:00,1024.300
2024-01-11 10:00:00,1023.300
2024-01-11 11:00:00,1022.300
2024-01-11 12:00:00,1021.700
2024-01-11 13:00:00,1021.100
2024-01-11 14:00:00,1020.700
2024-01-11 15:00:00,1020.000
2024-01-12 06:00:00,1015.700
2024-01-12 07:00:00,1016.000
2024-01-12 08:00:00,1016.500
2024-01-12 09:00:00,1017.000
2024-01-12 10:00:00,1017.000
2024-01-12 11:00:00,1017.100
2024-01-12 12:00:00,1017.300
2024-01-12 13:00:00,1017.700
2024-01-12 14:00:00,1018.600
2024-01-12 15:00:00,1018.900
2024-01-13 06:00:00,1021.300
2024-01-13 07:00:00,1021.400
2024-01-13 08:00:00,1021.700
2024-01-13 09:00:00,1021.700
2024-01-13 10:00:00,1021.200
2024-01-13 11:00:00,1020.500
2024-01-13 12:00:00,1020.100
2024-01-13 13:00:00,1019.700
2024-01-13 14:00:00,1019.800
2024-01-13 15:00:00,1020.000
2024-01-14 06:00:00,1017.800
2024-01-14 07:00:00,1017.900
2024-01-14 08:00:00,1017.600
2024-01-14 09:00:00,1017.200
2024-01-14 10:00:00,1016.400
2024-01-14 11:00:00,1015.700
2024-01-14 12:00:00,1015.400
2024-01-14 13:00:00,1015.000
2024-01-14 14:00:00,1015.300
2024-01-14 15:00:00,1014.900
2024-01-15 06:00:00,1013.600
2024-01-15 07:00:00,1013.600
2024-01-15 08:00:00,1013.300
2024-01-15 09:00:00,1013.100
2024-01-15 10:00:00,1012.100
2024-01-15 11:00:00,1011.400
2024-01-15 12:00:00,1011.000
2024-01-15 13:00:00,1010.600
2024-01-15 14:00:00,1010.300
2024-01-15 15:00:00,1010.000
2024-01-16 06:00:00,1004.200
2024-01-16 07:00:00,1005.200
2024-01-16 08:00:00,1006.300
2024-01-16 09:00:00,1007.800
2024-01-16 10:00:00,1008.400
2024-01-16 11:00:00,1009.600
2024-01-16 12:00:00,1010.700
2024-01-16 13:00:00,1012.100
2024-01-16 14:00:00,1013.600
2024-01-16 15:00:00,1015.000
2024-01-17 06:00:00,1019.400
2024-01-17 07:00:00,1019.700
2024-01-17 08:00:00,1019.900
2024-01-17 09:00:00,1020.300
2024-01-17 10:00:00,1019.700
2024-01-17 11:00:00,1019.100
2024-01-17 12:00:00,1018.000
2024-01-17 13:00:00,1017.900
2024-01-17 14:00:00,1018.100
2024-01-17 15:00:00,1018.000
2024-01-18 06:00:00,1013.600
2024-01-18 07:00:00,1013.700
2024-01-18 08:00:00,1013.400
2024-01-18 09:00:00,1013.100
2024-01-18 10:00:00,1012.700
2024-01-18 11:00:00,1012.000
2024-01-18 12:00:00,1010.700
2024-01-18 13:00:00,1010.100
2024-01-18 14:00:00,1009.500
2024-01-18 15:00:00,1008.900
2024-01-19 06:00:00,1008.800
2024-01-19 07:00:00,1009.200
2024-01-19 08:00:00,1009.100
2024-01-19 09:00:00,1008.900
2024-01-19 10:00:00,1009.000
2024-01-19 11:00:00,1008.700
2024-01-19 12:00:00,1008.700
2024-01-19 13:00:00,1008.900
2024-01-19 14:00:00,1009.400
2024-01-19 15:00:00,1009.700
2024-01-20 06:00:00,1016.700
2024-01-20 07:00:00,1017.500
2024-01-20 08:00:00,1017.900
2024-01-20 09:00:00,1018.700
2024-01-20 10:00:00,1018.300
2024-01-20 11:00:00,1018.600
2024-01-20 12:00:00,1019.200
2024-01-20 13:00:00,1020.300
2024-01-20 14:00:00,1021.200
2024-01-20 15:00:00,1021.900
2024-01-21 06:00:00,1027.600
2024-01-21 07:00:00,1027.800
2024-01-21 08:00:00,1027.900
2024-01-21 09:00:00,1028.300
2024-01-21 10:00:00,1027.900
2024-01-21 11:00:00,1028.200
2024-01-21 12:00:00,1028.100
2024-01-21 13:00:00,1028.500
2024-01-21 14:00:00,1029.100
2024-01-21 15:00:00,1029.800
2024-01-22 06:00:00,1032.900
2024-01-22 07:00:00,1033.300
2024-01-22 08:00:00,1033.300
2024-01-22 09:00:00,1033.500
2024-01-22 10:00:00,1033.100
2024-01-22 11:00:00,1032.300
2024-01-22 12:00:00,1031.800
2024-01-22 13:00:00,1031.700
2024-01-22 14:00:00,1032.100
2024-01-22 15:00:00,1032.100
2024-01-23 06:00:00,1027.400
2024-01-23 07:00:00,1027.200
2024-01-23 08:00:00,1027.000
2024-01-23 09:00:00,1026.200
2024-01-23 10:00:00,1025.000
2024-01-23 11:00:00,1024.300
2024-01-23 12:00:00,1023.900
2024-01-23 13:00:00,1023.900
2024-01-23 14:00:00,1023.800
2024-01-23 15:00:00,1024.000
2024-01-24 06:00:00,1027.100
2024-01-24 07:00:00,1027.500
2024-01-24 08:00:00,1027.600
2024-01-24 09:00:00,1027.700
2024-01-24 10:00:00,1027.000
2024-01-24 11:00:00,1026.600
2024-01-24 12:00:00,1026.100
2024-01-24 13:00:00,1025.800
2024-01-24 14:00:00,1025.700
2024-01-24 15:00:00,1025.200
2024-01-25 06:00:00,1019.000
2024-01-25 07:00:00,1018.800
2024-01-25 08:00:00,1018.900
2024-01-25 09:00:00,1018.900
2024-01-25 10:00:00,1018.300
2024-01-25 11:00:00,1017.300
2024-01-25 12:00:00,1017.100
2024-01-25 13:00:00,1017.100
2024-01-25 14:00:00,1016.900
2024-01-25 15:00:00,1016.900
2024-01-26 06:00:00,1019.100
2024-01-26 07:00:00,1019.300
2024-01-26 08:00:00,1019.500
2024-01-26 09:00:00,1019.700
2024-01-26 10:00:00,1019.400
2024-01-26 11:00:00,1019.200
2024-01-26 12:00:00,1019.100
2024-01-26 13:00:00,1019.400
2024-01-26 14:00:00,1020.100
2024-01-26 15:00:00,1020.400
2024-01-27 06:00:00,1022.000
2024-01-27 07:00:00,1021.600
2024-01-27 08:00:00,1021.800
2024-01-27 09:00:00,1021.600
2024-01-27 10:00:00,1020.800
2024-01-27 11:00:00,1020.600
2024-01-27 12:00:00,1020.300
2024-01-27 13:00:00,1020.400
2024-01-27 14:00:00,1020.400
2024-01-27 15:00:00,1020.800
2024-01-28 06:00:00,1026.800
2024-01-28 07:00:00,1027.300
2024-01-28 08:00:00,1027.800
2024-01-28 09:00:00,1028.300
2024-01-28 10:00:00,1028.400
2024-01-28 11:00:00,1028.600
2024-01-28 12:00:00,1028.800
2024-01-28 13:00:00,1029.000
2024-01-28 14:00:00,1029.300
2024-01-28 15:00:00,1029.400
2024-01-29 06:00:00,1031.200
2024-01-29 07:00:00,1031.500
2024-01-29 08:00:00,1031.700
2024-01-29 09:00:00,1032.000
2024-01-29 10:00:00,1032.100
2024-01-29 11:00:00,1032.300
2024-01-29 12:00:00,1032.100
2024-01-29 13:00:00,1031.900
2024-01-29 14:00:00,1031.900
2024-01-29 15:00:00,1032.300
2024-01-30 06:00:00,1032.100
2024-01-30 07:00:00,1032.400
2024-01-30 08:00:00,1032.500
2024-01-30 09:00:00,1032.500
2024-01-30 10:00:00,1032.100
2024-01-30 11:00:00,1032.100
2024-01-30 12:00:00,1031.600
2024-01-30 13:00:00,1031.800
2024-01-30 14:00:00,1031.600
2024-01-30 15:00:00,1031.700
2024-01-31 00:00:00,
2024-01-31 01:00:00,
2024-01-31 02:00:00,
2024-01-31 03:00:00,
2024-01-31 04:00:00,
2024-01-31 05:00:00,
2024-01-31 06:00:00,1032.100
2024-01-31 07:00:00,1032.100
2024-01-31 08:00:00,1032.200
2024-01-31 09:00:00,1032.100
2024-01-31 10:00:00,1031.400
2024-01-31 11:00:00,1031.200
2024-01-31 12:00:00,1030.700
2024-01-31 13:00:00,1030.600
2024-01-31 14:00:00,1030.900
2024-01-31 15:00:00,1030.800
2024-01-31 16:00:00,
2024-01-31 17:00:00,
2024-01-31 18:00:00,
2024-01-31 19:00:00,
2024-01-31 20:00:00,
2024-01-31 21:00:00,
2024-01-31 22:00:00,
2024-01-31 23:00:00,
