datetime,value,wdir
2021-05-01 00:00:00,1.100,313.000
2021-05-01 01:00:00,0.900,35.000
2021-05-01 02:00:00,0.900,100.000
2021-05-01 03:00:00,0.900,318.000
2021-05-01 04:00:00,0.800,286.000
2021-05-01 05:00:00,1.000,322.000
2021-05-01 06:00:00,1.800,254.000
2021-05-01 07:00:00,3.100,229.000
2021-05-01 08:00:00,3.300,257.000
2021-05-01 09:00:00,3.700,254.000
2021-05-01 10:00:00,3.300,246.000
2021-05-01 11:00:00,3.900,227.000
2021-05-01 12:00:00,3.100,230.000
2021-05-01 13:00:00,2.900,227.000
2021-05-01 14:00:00,2.000,236.000
2021-05-01 15:00:00,1.600,234.000
2021-05-01 16:00:00,1.300,106.000
2021-05-01 17:00:00,1.400,90.000
2021-05-01 18:00:00,0.900,315.000
2021-05-01 19:00:00,0.900,70.000
2021-05-01 20:00:00,1.100,247.000
2021-05-01 21:00:00,1.400,356.000
2021-05-01 22:00:00,1.600,106.000
2021-05-01 23:00:00,2.300,283.000
2021-05-02 00:00:00,2.200,278.000
2021-05-02 01:00:00,1.300,332.000
2021-05-02 02:00:00,1.500,12.000
2021-05-02 03:00:00,1.500,118.000
2021-05-02 04:00:00,1.600,313.000
2021-05-02 05:00:00,1.500,331.000
2021-05-02 06:00:00,1.600,328.000
2021-05-02 07:00:00,1.300,212.000
2021-05-02 08:00:00,2.700,237.000
2021-05-02 09:00:00,4.600,217.000
2021-05-02 10:00:00,4.900,221.000
2021-05-02 11:00:00,5.700,224.000
2021-05-02 12:00:00,4.900,247.000
2021-05-02 13:00:00,4.100,251.000
2021-05-02 14:00:00,3.000,255.000
2021-05-02 15:00:00,3.400,238.000
2021-05-02 16:00:00,2.100,211.000
2021-05-02 17:00:00,3.000,219.000
2021-05-02 18:00:00,2.500,230.000
2021-05-02 19:00:00,2.200,245.000
2021-05-02 20:00:00,1.200,211.000
2021-05-02 21:00:00,1.100,323.000
2021-05-02 22:00:00,0.900,350.000
2021-05-02 23:00:00,1.100,315.000
2021-05-03 00:00:00,1.200,283.000
2021-05-03 01:00:00,1.800,313.000
2021-05-03 02:00:00,1.600,284.000
2021-05-03 03:00:00,2.400,276.000
2021-05-03 04:00:00,2.000,298.000
2021-05-03 05:00:00,3.600,257.000
2021-05-03 06:00:00,3.800,243.000
2021-05-03 07:00:00,4.900,246.000
2021-05-03 08:00:00,4.700,236.000
2021-05-03 09:00:00,4.000,277.000
2021-05-03 10:00:00,5.600,345.000
2021-05-03 11:00:00,4.700,348.000
2021-05-03 12:00:00,5.300,341.000
2021-05-03 13:00:00,6.000,350.000
2021-05-03 14:00:00,4.600,2.000
2021-05-03 15:00:00,3.100,7.000
2021-05-03 16:00:00,1.600,60.000
2021-05-03 17:00:00,1.400,44.000
2021-05-03 18:00:00,0.800,112.000
2021-05-03 19:00:00,0.700,70.000
2021-05-03 20:00:00,1.300,62.000
2021-05-03 21:00:00,1.000,107.000
2021-05-03 22:00:00,1.200,267.000
2021-05-03 23:00:00,1.200,29.000
2021-05-04 00:00:00,1.700,315.000
2021-05-04 01:00:00,1.900,330.000
2021-05-04 02:00:00,1.900,37.000
2021-05-04 03:00:00,1.000,70.000
2021-05-04 04:00:00,3.000,343.000
2021-05-04 05:00:00,1.800,49.000
2021-05-04 06:00:00,2.700,35.000
2021-05-04 07:00:00,3.100,38.000
2021-05-04 08:00:00,3.200,61.000
2021-05-04 09:00:00,3.500,48.000
2021-05-04 10:00:00,3.500,47.000
2021-05-04 11:00:00,3.700,46.000
2021-05-04 12:00:00,4.100,41.000
2021-05-04 13:00:00,4.400,38.000
2021-05-04 14:00:00,3.900,27.000
2021-05-04 15:00:00,3.600,34.000
2021-05-04 16:00:00,3.200,42.000
2021-05-04 17:00:00,3.000,49.000
2021-05-04 18:00:00,2.400,54.000
2021-05-04 19:00:00,2.100,59.000
2021-05-04 20:00:00,2.200,71.000
2021-05-04 21:00:00,1.200,98.000
2021-05-04 22:00:00,1.200,104.000
2021-05-04 23:00:00,1.200,121.000
2021-05-05 00:00:00,1.100,99.000
2021-05-05 01:00:00,1.000,119.000
