datetime,value,wdir
2023-08-01 03:00:00,1.100,5.000
2023-08-01 05:00:00,1.900,332.000
2023-08-01 06:00:00,2.000,5.000
2023-08-01 07:00:00,2.300,356.000
2023-08-01 08:00:00,2.700,357.000
2023-08-01 09:00:00,2.500,347.000
2023-08-01 10:00:00,2.800,330.000
2023-08-01 11:00:00,2.700,345.000
2023-08-01 12:00:00,2.900,356.000
2023-08-01 13:00:00,3.000,357.000
2023-08-01 14:00:00,2.400,346.000
2023-08-01 15:00:00,2.000,343.000
2023-08-01 16:00:00,1.900,360.000
2023-08-02 03:00:00,1.000,167.000
2023-08-02 04:00:00,1.000,188.000
2023-08-02 06:00:00,1.300,263.000
2023-08-02 07:00:00,1.400,324.000
2023-08-02 08:00:00,1.500,213.000
2023-08-02 09:00:00,1.900,323.000
2023-08-02 10:00:00,2.500,322.000
2023-08-02 11:00:00,2.500,323.000
2023-08-02 12:00:00,2.500,325.000
2023-08-02 13:00:00,2.100,324.000
2023-08-02 14:00:00,1.600,32.000
2023-08-02 15:00:00,1.000,171.000
2023-08-02 16:00:00,0.600,271.000
2023-08-03 03:00:00,0.500,110.000
2023-08-03 06:00:00,0.600,108.000
2023-08-03 07:00:00,0.900,154.000
2023-08-03 08:00:00,0.700,154.000
2023-08-03 09:00:00,1.500,285.000
2023-08-03 10:00:00,1.700,313.000
2023-08-03 11:00:00,2.100,326.000
2023-08-03 12:00:00,2.000,341.000
2023-08-03 13:00:00,2.100,39.000
2023-08-03 14:00:00,2.000,36.000
2023-08-03 15:00:00,1.900,27.000
2023-08-03 16:00:00,1.800,28.000
2023-08-04 05:00:00,2.700,314.000
2023-08-04 09:00:00,2.700,314.000
2023-08-05 03:00:00,1.100,337.000
2023-08-05 04:00:00,2.200,330.000
2023-08-05 05:00:00,2.000,302.000
2023-08-05 06:00:00,2.000,330.000
2023-08-05 08:00:00,2.100,315.000
2023-08-05 09:00:00,2.100,324.000
2023-08-05 10:00:00,2.400,328.000
2023-08-05 11:00:00,2.500,326.000
2023-08-05 12:00:00,2.500,335.000
2023-08-05 13:00:00,2.500,349.000
2023-08-05 14:00:00,2.500,359.000
2023-08-05 15:00:00,1.900,338.000
2023-08-05 16:00:00,1.600,334.000
2023-08-06 05:00:00,3.700,157.000
2023-08-06 09:00:00,6.200,207.000
2023-08-06 10:00:00,6.800,222.000
2023-08-06 11:00:00,6.400,207.000
