datetime,value,wdir
2021-01-01 00:00:00,4.400,192.000
2021-01-01 01:00:00,5.000,201.000
2021-01-01 02:00:00,5.900,183.000
2021-01-01 03:00:00,3.500,165.000
2021-01-01 04:00:00,2.600,212.000
2021-01-01 05:00:00,3.400,194.000
2021-01-01 06:00:00,5.400,164.000
2021-01-01 07:00:00,5.900,169.000
2021-01-01 08:00:00,6.200,177.000
2021-01-01 09:00:00,7.200,186.000
2021-01-01 10:00:00,6.400,190.000
2021-01-01 11:00:00,6.500,188.000
2021-01-01 12:00:00,6.200,199.000
2021-01-01 13:00:00,5.100,194.000
2021-01-01 14:00:00,4.600,171.000
2021-01-01 15:00:00,2.200,136.000
2021-01-01 16:00:00,1.400,86.000
2021-01-01 17:00:00,1.500,88.000
2021-01-01 18:00:00,1.900,85.000
2021-01-01 19:00:00,1.500,89.000
2021-01-01 20:00:00,1.800,92.000
2021-01-01 21:00:00,0.900,14.000
2021-01-01 22:00:00,0.700,24.000
2021-01-01 23:00:00,0.900,7.000
2021-01-02 00:00:00,0.700,30.000
2021-01-02 01:00:00,0.800,38.000
2021-01-02 02:00:00,0.900,45.000
2021-01-02 03:00:00,1.000,356.000
2021-01-02 04:00:00,1.000,58.000
2021-01-02 05:00:00,0.800,16.000
2021-01-02 06:00:00,0.600,339.000
2021-01-02 07:00:00,0.800,216.000
2021-01-02 08:00:00,0.800,186.000
2021-01-02 09:00:00,1.000,292.000
2021-01-02 10:00:00,1.000,271.000
2021-01-02 11:00:00,1.000,309.000
2021-01-02 12:00:00,1.100,317.000
2021-01-02 13:00:00,0.800,87.000
2021-01-02 14:00:00,0.700,336.000
2021-01-02 15:00:00,1.000,307.000
2021-01-02 16:00:00,1.300,336.000
2021-01-02 17:00:00,1.300,328.000
2021-01-02 18:00:00,1.500,325.000
2021-01-02 19:00:00,1.000,322.000
2021-01-02 20:00:00,0.900,299.000
2021-01-02 21:00:00,1.000,338.000
2021-01-02 22:00:00,0.700,16.000
2021-01-02 23:00:00,0.900,36.000
2021-01-03 00:00:00,1.000,350.000
2021-01-03 01:00:00,0.900,358.000
2021-01-03 02:00:00,0.900,1.000
2021-01-03 03:00:00,0.800,356.000
2021-01-03 04:00:00,0.700,359.000
2021-01-03 05:00:00,0.600,352.000
2021-01-03 06:00:00,0.600,356.000
2021-01-03 07:00:00,0.800,151.000
2021-01-03 08:00:00,0.800,135.000
2021-01-03 09:00:00,0.500,188.000
2021-01-03 10:00:00,0.800,141.000
2021-01-03 11:00:00,1.400,120.000
2021-01-03 12:00:00,2.300,151.000
2021-01-03 13:00:00,2.000,149.000
2021-01-03 14:00:00,1.200,90.000
2021-01-03 15:00:00,1.100,72.000
2021-01-03 16:00:00,0.600,30.000
2021-01-03 17:00:00,0.600,2.000
