datetime,value,wdir
2024-04-01 00:00:00,3.100,125.000
2024-04-01 01:00:00,2.700,133.000
2024-04-01 02:00:00,2.400,158.000
2024-04-01 03:00:00,2.200,151.000
2024-04-01 04:00:00,2.800,148.000
2024-04-01 05:00:00,3.200,153.000
2024-04-01 06:00:00,2.900,150.000
2024-04-01 07:00:00,2.800,157.000
2024-04-01 08:00:00,2.800,159.000
2024-04-01 09:00:00,3.500,154.000
2024-04-01 10:00:00,4.100,152.000
2024-04-01 11:00:00,4.300,151.000
2024-04-01 12:00:00,3.900,159.000
2024-04-01 13:00:00,3.800,164.000
2024-04-01 14:00:00,3.100,166.000
2024-04-01 15:00:00,2.400,153.000
2024-04-01 16:00:00,2.400,137.000
2024-04-01 17:00:00,2.800,137.000
2024-04-01 18:00:00,3.300,122.000
2024-04-01 19:00:00,3.900,131.000
2024-04-01 20:00:00,4.000,126.000
2024-04-01 21:00:00,2.900,144.000
2024-04-01 22:00:00,1.900,141.000
2024-04-01 23:00:00,1.900,135.000
2024-04-02 00:00:00,2.200,136.000
2024-04-02 01:00:00,2.500,152.000
2024-04-02 02:00:00,2.300,128.000
2024-04-02 03:00:00,3.900,131.000
2024-04-02 04:00:00,4.900,136.000
2024-04-02 05:00:00,4.100,137.000
2024-04-02 06:00:00,3.700,138.000
2024-04-02 07:00:00,5.000,148.000
2024-04-02 08:00:00,5.100,152.000
2024-04-02 09:00:00,5.900,151.000
2024-04-02 10:00:00,5.800,152.000
2024-04-02 11:00:00,6.000,157.000
2024-04-02 12:00:00,5.300,152.000
2024-04-02 13:00:00,5.100,157.000
2024-04-02 14:00:00,4.300,167.000
2024-04-02 15:00:00,4.100,165.000
2024-04-02 16:00:00,3.100,360.000
2024-04-02 17:00:00,2.700,192.000
2024-04-02 18:00:00,2.100,192.000
2024-04-02 19:00:00,2.200,153.000
2024-04-02 20:00:00,2.900,167.000
2024-04-02 21:00:00,3.100,179.000
2024-04-02 22:00:00,1.200,130.000
2024-04-02 23:00:00,1.200,129.000
2024-04-03 00:00:00,1.100,125.000
2024-04-03 01:00:00,1.100,160.000
2024-04-03 02:00:00,1.700,55.000
2024-04-03 03:00:00,1.600,147.000
2024-04-03 04:00:00,1.600,157.000
2024-04-03 05:00:00,1.800,159.000
2024-04-03 06:00:00,1.600,167.000
2024-04-03 07:00:00,2.000,6.000
2024-04-03 08:00:00,2.100,277.000
2024-04-03 09:00:00,2.000,236.000
2024-04-03 10:00:00,1.800,229.000
2024-04-03 11:00:00,1.800,230.000
2024-04-03 12:00:00,1.900,261.000
2024-04-03 13:00:00,1.800,270.000
2024-04-03 14:00:00,1.400,303.000
2024-04-03 15:00:00,0.900,33.000
2024-04-03 16:00:00,1.500,75.000
2024-04-03 17:00:00,1.500,71.000
2024-04-03 18:00:00,2.200,84.000
2024-04-03 19:00:00,2.000,92.000
2024-04-03 20:00:00,2.300,100.000
2024-04-03 21:00:00,2.400,59.000
2024-04-03 22:00:00,2.100,87.000
2024-04-03 23:00:00,2.200,96.000
2024-04-04 00:00:00,2.300,78.000
2024-04-04 01:00:00,1.900,56.000
2024-04-04 02:00:00,2.100,73.000
2024-04-04 03:00:00,2.200,70.000
2024-04-04 04:00:00,2.000,66.000
2024-04-04 05:00:00,1.700,347.000
2024-04-04 06:00:00,1.800,359.000
2024-04-04 07:00:00,2.800,256.000
2024-04-04 08:00:00,2.300,163.000
2024-04-04 09:00:00,2.600,120.000
2024-04-04 10:00:00,2.400,150.000
2024-04-04 11:00:00,2.400,143.000
2024-04-04 12:00:00,2.500,146.000
2024-04-04 13:00:00,2.700,172.000
2024-04-04 14:00:00,2.000,94.000
2024-04-04 15:00:00,2.100,67.000
2024-04-04 16:00:00,2.200,27.000
2024-04-04 17:00:00,2.900,30.000
2024-04-04 18:00:00,3.100,53.000
2024-04-04 19:00:00,1.100,103.000
2024-04-04 20:00:00,1.200,105.000
2024-04-04 21:00:00,1.500,101.000
2024-04-04 22:00:00,3.500,107.000
2024-04-04 23:00:00,3.500,100.000
2024-04-05 00:00:00,2.900,102.000
2024-04-05 01:00:00,3.000,95.000
2024-04-05 02:00:00,2.900,93.000
2024-04-05 03:00:00,3.000,94.000
2024-04-05 04:00:00,2.800,98.000
2024-04-05 05:00:00,2.900,109.000
2024-04-05 06:00:00,2.500,127.000
2024-04-05 07:00:00,1.800,217.000
2024-04-05 08:00:00,1.400,228.000
2024-04-05 09:00:00,1.900,227.000
2024-04-05 10:00:00,2.200,235.000
2024-04-05 11:00:00,2.400,248.000
2024-04-05 12:00:00,2.400,249.000
2024-04-05 13:00:00,2.000,250.000
2024-04-05 14:00:00,2.000,212.000
2024-04-05 15:00:00,1.700,126.000
2024-04-05 16:00:00,1.500,67.000
2024-04-05 17:00:00,1.000,63.000
2024-04-05 18:00:00,1.400,57.000
2024-04-05 19:00:00,1.400,70.000
2024-04-05 20:00:00,1.600,78.000
2024-04-05 21:00:00,1.700,99.000
2024-04-05 22:00:00,2.300,104.000
2024-04-05 23:00:00,2.400,96.000
2024-04-06 00:00:00,2.100,101.000
2024-04-06 01:00:00,2.400,107.000
2024-04-06 02:00:00,1.800,95.000
2024-04-06 03:00:00,2.500,98.000
2024-04-06 04:00:00,2.500,101.000
2024-04-06 05:00:00,2.200,94.000
2024-04-06 06:00:00,1.100,134.000
2024-04-06 07:00:00,1.600,120.000
2024-04-06 08:00:00,1.800,132.000
2024-04-06 09:00:00,1.800,175.000
2024-04-06 10:00:00,2.100,183.000
2024-04-06 11:00:00,2.500,263.000
2024-04-06 12:00:00,2.500,330.000
2024-04-06 13:00:00,2.900,331.000
2024-04-06 14:00:00,3.200,341.000
2024-04-06 15:00:00,2.800,24.000
2024-04-06 16:00:00,3.900,36.000
2024-04-06 17:00:00,4.000,57.000
2024-04-06 18:00:00,1.300,64.000
2024-04-06 19:00:00,1.300,101.000
2024-04-06 20:00:00,2.200,91.000
2024-04-06 21:00:00,2.100,124.000
2024-04-06 22:00:00,2.200,112.000
2024-04-06 23:00:00,2.200,114.000
2024-04-07 00:00:00,1.700,115.000
2024-04-07 01:00:00,2.200,101.000
2024-04-07 02:00:00,2.100,92.000
2024-04-07 03:00:00,1.900,149.000
2024-04-07 04:00:00,1.500,114.000
2024-04-07 05:00:00,1.200,73.000
2024-04-07 06:00:00,1.000,60.000
2024-04-07 07:00:00,2.200,51.000
2024-04-07 08:00:00,2.900,75.000
2024-04-07 09:00:00,2.000,70.000
2024-04-07 10:00:00,2.500,105.000
2024-04-07 11:00:00,1.900,134.000
2024-04-07 12:00:00,2.100,169.000
2024-04-07 13:00:00,2.300,160.000
2024-04-07 14:00:00,2.300,140.000
2024-04-07 15:00:00,2.200,116.000
2024-04-07 16:00:00,2.500,100.000
2024-04-07 17:00:00,2.500,97.000
2024-04-07 18:00:00,2.600,97.000
2024-04-07 19:00:00,2.400,103.000
