datetime,value,wdir
2020-01-01 00:00:00,0.900,271.000
2020-01-01 01:00:00,0.900,273.000
2020-01-01 02:00:00,1.000,289.000
2020-01-01 03:00:00,1.000,264.000
2020-01-01 04:00:00,0.900,219.000
2020-01-01 05:00:00,0.700,115.000
2020-01-01 06:00:00,0.800,190.000
2020-01-01 07:00:00,1.100,261.000
2020-01-01 08:00:00,0.800,3.000
2020-01-01 09:00:00,2.200,39.000
2020-01-01 10:00:00,4.800,41.000
2020-01-01 11:00:00,6.400,39.000
2020-01-01 12:00:00,6.300,38.000
2020-01-01 13:00:00,6.700,35.000
2020-01-01 14:00:00,4.600,39.000
2020-01-01 15:00:00,6.100,36.000
2020-01-01 16:00:00,5.600,38.000
2020-01-01 17:00:00,5.600,38.000
2020-01-01 18:00:00,6.000,35.000
2020-01-01 19:00:00,6.500,40.000
2020-01-01 20:00:00,6.000,40.000
2020-01-01 21:00:00,4.800,39.000
2020-01-01 22:00:00,4.900,41.000
2020-01-01 23:00:00,4.700,40.000
2020-01-02 00:00:00,4.700,39.000
2020-01-02 01:00:00,7.100,40.000
2020-01-02 02:00:00,5.500,51.000
2020-01-02 03:00:00,7.800,41.000
2020-01-02 04:00:00,8.000,38.000
2020-01-02 05:00:00,8.000,39.000
2020-01-02 06:00:00,8.300,39.000
2020-01-02 07:00:00,6.500,39.000
2020-01-02 08:00:00,6.900,50.000
2020-01-02 09:00:00,8.100,68.000
2020-01-02 10:00:00,9.500,52.000
2020-01-02 11:00:00,7.500,45.000
2020-01-02 12:00:00,7.800,53.000
2020-01-02 13:00:00,9.000,54.000
2020-01-02 14:00:00,8.400,48.000
2020-01-02 15:00:00,7.400,49.000
2020-01-02 16:00:00,8.800,46.000
2020-01-02 17:00:00,8.300,49.000
2020-01-02 18:00:00,7.700,67.000
2020-01-02 19:00:00,5.200,84.000
2020-01-02 20:00:00,3.200,109.000
2020-01-02 21:00:00,2.600,92.000
2020-01-02 22:00:00,5.700,66.000
2020-01-02 23:00:00,5.600,74.000
2020-01-03 00:00:00,5.100,59.000
2020-01-03 01:00:00,4.300,75.000
2020-01-03 02:00:00,2.700,38.000
2020-01-03 03:00:00,4.800,43.000
2020-01-03 04:00:00,4.700,38.000
2020-01-03 05:00:00,3.900,56.000
2020-01-03 06:00:00,2.500,115.000
2020-01-03 07:00:00,1.700,87.000
2020-01-03 08:00:00,1.900,49.000
2020-01-03 09:00:00,2.000,53.000
2020-01-03 10:00:00,3.000,45.000
