datetime,value,wdir
2021-09-01 00:00:00,1.100,4.000
2021-09-01 01:00:00,0.900,12.000
2021-09-01 02:00:00,1.400,2.000
2021-09-01 03:00:00,1.300,17.000
2021-09-01 04:00:00,1.400,3.000
2021-09-01 05:00:00,1.100,354.000
2021-09-01 06:00:00,2.100,7.000
2021-09-01 07:00:00,3.300,8.000
2021-09-01 08:00:00,3.600,347.000
2021-09-01 09:00:00,4.800,344.000
2021-09-01 10:00:00,5.300,344.000
2021-09-01 11:00:00,5.900,348.000
2021-09-01 12:00:00,5.700,346.000
2021-09-01 13:00:00,5.400,2.000
2021-09-01 14:00:00,4.700,18.000
2021-09-01 15:00:00,4.300,22.000
2021-09-01 16:00:00,3.900,20.000
2021-09-01 17:00:00,3.400,6.000
2021-09-01 18:00:00,2.700,345.000
2021-09-01 19:00:00,3.400,333.000
2021-09-01 20:00:00,4.800,349.000
2021-09-01 21:00:00,3.200,2.000
2021-09-01 22:00:00,2.400,1.000
2021-09-01 23:00:00,2.300,346.000
2021-09-02 00:00:00,2.000,334.000
2021-09-02 01:00:00,3.400,347.000
2021-09-02 02:00:00,3.500,353.000
2021-09-02 03:00:00,3.600,356.000
2021-09-02 04:00:00,3.500,335.000
2021-09-02 05:00:00,3.600,321.000
2021-09-02 06:00:00,3.600,322.000
2021-09-02 07:00:00,3.300,319.000
2021-09-02 08:00:00,3.400,324.000
2021-09-02 09:00:00,3.400,334.000
2021-09-02 10:00:00,3.500,4.000
2021-09-02 11:00:00,4.300,5.000
2021-09-02 12:00:00,4.600,360.000
2021-09-02 13:00:00,4.900,355.000
2021-09-02 14:00:00,4.800,354.000
2021-09-02 15:00:00,4.700,24.000
2021-09-02 16:00:00,3.500,31.000
2021-09-02 17:00:00,2.900,27.000
2021-09-02 18:00:00,3.000,39.000
2021-09-02 19:00:00,2.500,87.000
2021-09-02 20:00:00,1.700,68.000
2021-09-02 21:00:00,1.300,18.000
2021-09-02 22:00:00,1.300,12.000
2021-09-02 23:00:00,1.200,7.000
2021-09-03 00:00:00,3.100,61.000
2021-09-03 01:00:00,1.300,352.000
2021-09-03 02:00:00,1.800,13.000
2021-09-03 03:00:00,1.900,9.000
2021-09-03 04:00:00,2.500,40.000
2021-09-03 05:00:00,2.700,37.000
2021-09-03 06:00:00,1.600,21.000
2021-09-03 07:00:00,3.200,19.000
2021-09-03 08:00:00,4.700,27.000
2021-09-03 09:00:00,4.900,22.000
2021-09-03 10:00:00,5.300,20.000
2021-09-03 11:00:00,5.200,10.000
2021-09-03 12:00:00,5.000,13.000
2021-09-03 13:00:00,5.500,9.000
2021-09-03 14:00:00,5.100,15.000
2021-09-03 15:00:00,4.600,7.000
2021-09-03 16:00:00,4.800,15.000
2021-09-03 17:00:00,4.300,17.000
2021-09-03 18:00:00,3.700,19.000
2021-09-03 19:00:00,3.600,18.000
2021-09-03 20:00:00,3.200,6.000
2021-09-03 21:00:00,2.500,14.000
2021-09-03 22:00:00,1.200,63.000
2021-09-03 23:00:00,1.300,16.000
2021-09-04 00:00:00,1.200,352.000
2021-09-04 01:00:00,1.100,16.000
2021-09-04 02:00:00,1.300,12.000
2021-09-04 03:00:00,1.400,10.000
2021-09-04 04:00:00,1.400,14.000
2021-09-04 05:00:00,1.500,3.000
2021-09-04 06:00:00,1.400,25.000
