datetime,value,wdir
2023-07-01 00:00:00,0.600,31.000
2023-07-01 01:00:00,0.300,11.000
2023-07-01 02:00:00,0.300,9.000
2023-07-01 03:00:00,0.100,351.000
2023-07-01 04:00:00,0.200,27.000
2023-07-01 05:00:00,0.400,139.000
2023-07-01 06:00:00,0.800,169.000
2023-07-01 07:00:00,0.800,172.000
2023-07-01 08:00:00,1.700,196.000
2023-07-01 09:00:00,1.300,206.000
2023-07-01 10:00:00,1.400,221.000
2023-07-01 11:00:00,1.500,219.000
2023-07-01 12:00:00,1.200,227.000
2023-07-01 13:00:00,1.100,225.000
2023-07-01 14:00:00,0.900,224.000
2023-07-01 15:00:00,0.400,230.000
2023-07-01 16:00:00,1.200,45.000
2023-07-01 17:00:00,1.200,51.000
2023-07-01 18:00:00,1.900,69.000
2023-07-01 19:00:00,0.600,29.000
2023-07-01 20:00:00,0.800,28.000
2023-07-01 21:00:00,0.100,2.000
2023-07-01 22:00:00,0.000,0.000
2023-07-01 23:00:00,0.000,0.000
2023-07-02 00:00:00,0.000,0.000
2023-07-02 01:00:00,0.300,22.000
2023-07-02 02:00:00,0.500,59.000
2023-07-02 03:00:00,0.700,64.000
2023-07-02 04:00:00,0.300,115.000
2023-07-02 05:00:00,0.300,151.000
2023-07-02 06:00:00,0.500,157.000
2023-07-02 07:00:00,0.700,171.000
2023-07-02 08:00:00,1.000,205.000
2023-07-02 09:00:00,1.000,212.000
2023-07-02 10:00:00,1.200,211.000
2023-07-02 11:00:00,1.300,201.000
2023-07-02 12:00:00,1.100,219.000
2023-07-02 13:00:00,0.500,178.000
2023-07-02 14:00:00,0.300,179.000
2023-07-02 15:00:00,0.300,80.000
2023-07-02 16:00:00,0.500,103.000
2023-07-02 17:00:00,0.500,79.000
2023-07-02 18:00:00,1.400,63.000
2023-07-02 19:00:00,1.400,81.000
2023-07-02 20:00:00,1.200,88.000
2023-07-02 21:00:00,0.500,43.000
2023-07-02 22:00:00,0.200,360.000
2023-07-02 23:00:00,0.100,1.000
2023-07-03 00:00:00,0.100,2.000
2023-07-03 01:00:00,0.200,339.000
2023-07-03 02:00:00,0.400,4.000
2023-07-03 03:00:00,0.100,353.000
2023-07-03 04:00:00,0.300,319.000
2023-07-03 05:00:00,0.600,330.000
2023-07-03 06:00:00,0.700,181.000
2023-07-03 07:00:00,0.600,210.000
2023-07-03 08:00:00,0.900,217.000
2023-07-03 09:00:00,2.400,29.000
2023-07-03 10:00:00,2.800,32.000
2023-07-03 11:00:00,3.200,36.000
2023-07-03 12:00:00,3.200,47.000
2023-07-03 13:00:00,3.600,50.000
2023-07-03 14:00:00,3.900,55.000
2023-07-03 15:00:00,3.800,49.000
2023-07-03 16:00:00,3.500,51.000
2023-07-03 17:00:00,3.100,47.000
2023-07-03 18:00:00,2.600,43.000
2023-07-03 19:00:00,2.100,51.000
2023-07-03 20:00:00,1.500,48.000
2023-07-03 21:00:00,1.000,39.000
2023-07-03 22:00:00,1.100,44.000
2023-07-03 23:00:00,1.200,44.000
2023-07-04 00:00:00,1.500,43.000
2023-07-04 01:00:00,1.400,46.000
2023-07-04 02:00:00,1.700,49.000
2023-07-04 06:00:00,2.000,53.000
2023-07-04 07:00:00,2.200,64.000
2023-07-04 08:00:00,2.200,48.000
2023-07-04 09:00:00,2.200,53.000
2023-07-04 10:00:00,2.800,73.000
2023-07-04 11:00:00,3.400,64.000
2023-07-04 12:00:00,3.100,53.000
2023-07-04 13:00:00,2.600,37.000
2023-07-04 14:00:00,3.200,40.000
2023-07-04 15:00:00,3.100,43.000
2023-07-04 16:00:00,3.300,41.000
2023-07-04 17:00:00,3.200,52.000
2023-07-04 18:00:00,2.900,54.000
2023-07-04 19:00:00,2.900,56.000
2023-07-04 20:00:00,2.800,55.000
2023-07-04 21:00:00,3.000,56.000
2023-07-04 22:00:00,2.300,52.000
2023-07-04 23:00:00,1.600,50.000
2023-07-05 00:00:00,2.000,50.000
2023-07-05 01:00:00,1.900,50.000
2023-07-05 02:00:00,1.600,43.000
2023-07-05 03:00:00,1.800,44.000
2023-07-05 04:00:00,2.400,52.000
2023-07-05 05:00:00,3.000,49.000
2023-07-05 06:00:00,3.200,50.000
2023-07-05 07:00:00,2.800,42.000
2023-07-05 08:00:00,3.100,55.000
2023-07-05 09:00:00,3.000,37.000
2023-07-05 10:00:00,3.000,38.000
2023-07-05 11:00:00,3.100,46.000
2023-07-05 12:00:00,3.400,43.000
2023-07-05 13:00:00,3.500,49.000
2023-07-05 14:00:00,3.700,44.000
2023-07-05 15:00:00,3.900,55.000
2023-07-05 16:00:00,3.500,49.000
2023-07-05 17:00:00,3.000,48.000
2023-07-05 18:00:00,3.100,43.000
2023-07-05 19:00:00,2.600,46.000
2023-07-05 20:00:00,2.500,49.000
2023-07-05 21:00:00,2.100,48.000
2023-07-05 22:00:00,1.900,40.000
2023-07-05 23:00:00,1.600,41.000
2023-07-06 00:00:00,1.600,49.000
2023-07-06 01:00:00,1.700,52.000
2023-07-06 02:00:00,1.600,51.000
2023-07-06 03:00:00,1.700,50.000
2023-07-06 04:00:00,2.900,43.000
2023-07-06 05:00:00,2.700,43.000
2023-07-06 06:00:00,2.700,46.000
2023-07-06 07:00:00,3.000,48.000
2023-07-06 08:00:00,3.000,50.000
2023-07-06 09:00:00,3.200,41.000
2023-07-06 10:00:00,2.900,31.000
2023-07-06 11:00:00,3.300,44.000
2023-07-06 12:00:00,3.300,32.000
2023-07-06 13:00:00,3.500,41.000
2023-07-06 14:00:00,3.100,36.000
2023-07-06 15:00:00,2.800,42.000
2023-07-06 16:00:00,2.000,44.000
2023-07-06 17:00:00,1.700,36.000
2023-07-06 18:00:00,1.000,39.000
2023-07-06 19:00:00,0.600,43.000
2023-07-06 20:00:00,0.400,32.000
2023-07-06 21:00:00,0.100,360.000
2023-07-06 22:00:00,0.100,354.000
2023-07-06 23:00:00,0.100,349.000
2023-07-07 00:00:00,0.400,360.000
2023-07-07 01:00:00,0.100,5.000
2023-07-07 02:00:00,0.000,0.000
2023-07-07 03:00:00,0.100,345.000
2023-07-07 04:00:00,0.300,238.000
2023-07-07 05:00:00,0.600,197.000
2023-07-07 06:00:00,0.500,176.000
2023-07-07 07:00:00,0.700,5.000
2023-07-07 08:00:00,1.100,353.000
2023-07-07 09:00:00,1.800,15.000
2023-07-07 10:00:00,1.500,7.000
2023-07-07 11:00:00,1.100,349.000
2023-07-07 12:00:00,1.200,1.000
2023-07-07 13:00:00,1.400,6.000
2023-07-07 14:00:00,1.500,14.000
2023-07-07 15:00:00,0.800,341.000
2023-07-07 16:00:00,0.600,320.000
2023-07-07 17:00:00,0.300,325.000
2023-07-07 18:00:00,0.300,357.000
2023-07-07 19:00:00,0.900,353.000
