datetime,value,wdir
2022-03-01 00:00:00,1.500,306.000
2022-03-01 01:00:00,1.200,310.000
2022-03-01 02:00:00,1.100,309.000
2022-03-01 03:00:00,1.000,301.000
2022-03-01 04:00:00,1.100,308.000
2022-03-01 05:00:00,1.100,290.000
2022-03-01 06:00:00,1.100,297.000
2022-03-01 07:00:00,1.400,303.000
2022-03-01 08:00:00,1.300,301.000
2022-03-01 09:00:00,1.700,307.000
2022-03-01 10:00:00,1.600,325.000
2022-03-01 11:00:00,1.900,331.000
2022-03-01 12:00:00,2.200,346.000
2022-03-01 13:00:00,2.200,347.000
2022-03-01 14:00:00,2.200,347.000
2022-03-01 15:00:00,2.400,353.000
2022-03-01 16:00:00,2.200,350.000
2022-03-01 17:00:00,2.100,342.000
2022-03-01 18:00:00,1.700,353.000
2022-03-01 19:00:00,2.500,339.000
2022-03-01 20:00:00,1.600,340.000
2022-03-01 21:00:00,1.600,338.000
2022-03-01 22:00:00,1.600,340.000
2022-03-01 23:00:00,1.600,335.000
2022-03-02 00:00:00,1.500,326.000
2022-03-02 01:00:00,1.700,328.000
2022-03-02 02:00:00,1.800,327.000
2022-03-02 03:00:00,1.700,341.000
2022-03-02 04:00:00,1.800,341.000
2022-03-02 05:00:00,1.700,330.000
2022-03-02 06:00:00,1.400,344.000
2022-03-02 07:00:00,1.900,3.000
2022-03-02 08:00:00,2.700,26.000
2022-03-02 09:00:00,3.100,34.000
2022-03-02 10:00:00,2.900,24.000
2022-03-02 11:00:00,2.800,19.000
2022-03-02 12:00:00,2.600,5.000
2022-03-02 13:00:00,2.800,12.000
2022-03-02 14:00:00,3.000,24.000
2022-03-02 15:00:00,3.600,25.000
2022-03-02 16:00:00,3.100,27.000
2022-03-02 17:00:00,3.100,28.000
2022-03-02 18:00:00,2.600,21.000
2022-03-02 19:00:00,2.300,14.000
2022-03-02 20:00:00,2.300,27.000
2022-03-02 21:00:00,2.600,21.000
2022-03-02 22:00:00,2.400,13.000
2022-03-02 23:00:00,2.400,359.000
2022-03-03 00:00:00,1.900,342.000
2022-03-03 01:00:00,1.600,325.000
2022-03-03 02:00:00,1.700,319.000
2022-03-03 03:00:00,1.400,310.000
2022-03-03 04:00:00,1.400,310.000
2022-03-03 05:00:00,1.500,305.000
2022-03-03 06:00:00,1.600,303.000
2022-03-03 07:00:00,2.100,315.000
2022-03-03 08:00:00,2.000,314.000
2022-03-03 09:00:00,2.200,319.000
2022-03-03 10:00:00,2.000,322.000
2022-03-03 11:00:00,2.200,324.000
2022-03-03 12:00:00,1.800,298.000
2022-03-03 13:00:00,1.400,240.000
2022-03-03 14:00:00,1.200,187.000
2022-03-03 15:00:00,1.200,168.000
2022-03-03 16:00:00,1.300,186.000
2022-03-03 17:00:00,1.500,206.000
2022-03-03 18:00:00,1.200,200.000
2022-03-03 19:00:00,1.500,231.000
2022-03-03 20:00:00,2.200,300.000
2022-03-03 21:00:00,1.400,247.000
2022-03-03 22:00:00,1.100,249.000
2022-03-03 23:00:00,1.100,322.000
2022-03-04 00:00:00,0.700,251.000
2022-03-04 01:00:00,1.100,233.000
2022-03-04 02:00:00,2.300,223.000
2022-03-04 03:00:00,2.800,208.000
2022-03-04 04:00:00,3.100,211.000
2022-03-04 05:00:00,2.600,206.000
2022-03-04 06:00:00,2.900,198.000
2022-03-04 07:00:00,3.400,189.000
2022-03-04 08:00:00,3.600,195.000
2022-03-04 09:00:00,3.700,204.000
2022-03-04 10:00:00,3.300,207.000
2022-03-04 11:00:00,3.000,206.000
2022-03-04 12:00:00,2.400,207.000
2022-03-04 13:00:00,2.300,217.000
2022-03-04 14:00:00,1.600,226.000
2022-03-04 15:00:00,1.300,218.000
2022-03-04 16:00:00,0.600,7.000
2022-03-04 17:00:00,0.500,276.000
2022-03-04 18:00:00,0.500,121.000
2022-03-04 19:00:00,1.000,105.000
2022-03-04 20:00:00,1.200,63.000
2022-03-04 21:00:00,1.300,115.000
2022-03-04 22:00:00,0.800,102.000
2022-03-04 23:00:00,0.800,50.000
2022-03-05 00:00:00,1.400,30.000
2022-03-05 01:00:00,1.500,43.000
2022-03-05 02:00:00,1.500,61.000
2022-03-05 03:00:00,1.600,73.000
2022-03-05 04:00:00,1.800,79.000
2022-03-05 05:00:00,1.400,58.000
2022-03-05 06:00:00,1.100,85.000
2022-03-05 07:00:00,1.800,92.000
2022-03-05 08:00:00,2.100,92.000
2022-03-05 09:00:00,2.100,100.000
2022-03-05 10:00:00,1.900,119.000
2022-03-05 11:00:00,1.900,146.000
2022-03-05 12:00:00,1.800,113.000
2022-03-05 13:00:00,1.800,61.000
2022-03-05 14:00:00,2.100,66.000
2022-03-05 15:00:00,3.000,67.000
2022-03-05 16:00:00,3.400,63.000
2022-03-05 17:00:00,3.500,44.000
2022-03-05 18:00:00,2.800,49.000
2022-03-05 19:00:00,3.200,54.000
2022-03-05 20:00:00,4.100,52.000
2022-03-05 21:00:00,4.700,53.000
2022-03-05 22:00:00,5.700,63.000
2022-03-05 23:00:00,5.800,64.000
2022-03-06 00:00:00,5.300,66.000
2022-03-06 01:00:00,5.600,63.000
2022-03-06 02:00:00,5.400,63.000
2022-03-06 03:00:00,6.200,67.000
2022-03-06 04:00:00,6.700,63.000
2022-03-06 05:00:00,6.000,64.000
2022-03-06 06:00:00,5.700,66.000
2022-03-06 07:00:00,5.900,62.000
2022-03-06 08:00:00,6.300,64.000
2022-03-06 09:00:00,5.800,68.000
2022-03-06 10:00:00,5.700,60.000
2022-03-06 11:00:00,5.400,53.000
2022-03-06 12:00:00,5.400,56.000
2022-03-06 13:00:00,6.100,55.000
2022-03-06 14:00:00,5.700,51.000
2022-03-06 15:00:00,4.700,50.000
2022-03-06 16:00:00,4.700,59.000
2022-03-06 17:00:00,5.000,61.000
2022-03-06 18:00:00,5.600,61.000
2022-03-06 19:00:00,4.600,58.000
2022-03-06 20:00:00,4.800,59.000
2022-03-06 21:00:00,4.800,51.000
2022-03-06 22:00:00,2.100,32.000
2022-03-06 23:00:00,2.000,11.000
2022-03-07 00:00:00,2.100,34.000
2022-03-07 01:00:00,3.200,19.000
