datetime,value,wdir
2024-01-01 00:00:00,0.700,65.000
2024-01-01 01:00:00,0.700,71.000
2024-01-01 02:00:00,0.600,71.000
2024-01-01 03:00:00,0.600,75.000
2024-01-01 04:00:00,0.700,83.000
2024-01-01 05:00:00,0.500,73.000
2024-01-01 06:00:00,0.600,84.000
2024-01-01 07:00:00,0.500,117.000
2024-01-01 08:00:00,0.500,127.000
2024-01-01 09:00:00,0.700,132.000
2024-01-01 10:00:00,0.700,141.000
2024-01-01 11:00:00,0.600,225.000
2024-01-01 12:00:00,0.200,172.000
2024-01-01 13:00:00,0.300,226.000
2024-01-01 14:00:00,0.700,237.000
2024-01-01 15:00:00,0.700,203.000
2024-01-01 16:00:00,0.400,358.000
2024-01-01 17:00:00,0.200,339.000
2024-01-01 18:00:00,0.100,295.000
2024-01-01 19:00:00,0.700,288.000
2024-01-01 20:00:00,0.700,157.000
2024-01-01 21:00:00,0.600,329.000
2024-01-01 22:00:00,0.000,230.000
2024-01-01 23:00:00,1.300,282.000
2024-01-02 00:00:00,1.000,302.000
2024-01-02 01:00:00,0.700,236.000
2024-01-02 02:00:00,0.800,187.000
2024-01-02 03:00:00,0.500,198.000
2024-01-02 04:00:00,0.800,128.000
2024-01-02 05:00:00,0.300,359.000
2024-01-02 06:00:00,0.100,20.000
2024-01-02 07:00:00,0.100,283.000
2024-01-02 08:00:00,0.100,0.000
2024-01-02 09:00:00,0.000,39.000
2024-01-02 10:00:00,0.200,209.000
2024-01-02 11:00:00,1.200,234.000
2024-01-02 12:00:00,2.500,263.000
2024-01-02 13:00:00,1.800,273.000
2024-01-02 14:00:00,1.100,254.000
2024-01-02 15:00:00,1.900,289.000
2024-01-02 16:00:00,1.300,52.000
2024-01-02 17:00:00,0.800,56.000
2024-01-02 18:00:00,0.600,67.000
2024-01-02 19:00:00,0.700,75.000
2024-01-02 20:00:00,0.700,37.000
2024-01-02 21:00:00,0.200,4.000
2024-01-02 22:00:00,0.000,0.000
2024-01-02 23:00:00,0.000,115.000
2024-01-03 00:00:00,0.200,97.000
2024-01-03 01:00:00,0.300,88.000
2024-01-03 02:00:00,0.300,31.000
2024-01-03 03:00:00,0.100,38.000
2024-01-03 04:00:00,0.100,11.000
2024-01-03 05:00:00,0.100,55.000
2024-01-03 06:00:00,0.300,37.000
2024-01-03 07:00:00,0.200,52.000
2024-01-03 08:00:00,0.200,171.000
2024-01-03 09:00:00,0.600,195.000
2024-01-03 10:00:00,0.800,175.000
2024-01-03 11:00:00,0.700,205.000
2024-01-03 12:00:00,1.900,223.000
2024-01-03 13:00:00,2.300,223.000
2024-01-03 14:00:00,2.600,210.000
2024-01-03 15:00:00,2.000,213.000
2024-01-03 16:00:00,2.500,231.000
2024-01-03 17:00:00,2.600,282.000
2024-01-03 18:00:00,1.900,281.000
2024-01-03 19:00:00,2.700,273.000
2024-01-03 20:00:00,1.700,276.000
2024-01-03 21:00:00,1.000,332.000
2024-01-03 22:00:00,0.000,342.000
2024-01-03 23:00:00,0.200,271.000
2024-01-04 00:00:00,0.300,21.000
2024-01-04 01:00:00,0.200,191.000
2024-01-04 02:00:00,0.500,220.000
2024-01-04 03:00:00,1.000,229.000
2024-01-04 04:00:00,0.900,198.000
2024-01-04 05:00:00,1.000,195.000
2024-01-04 06:00:00,1.100,172.000
2024-01-04 07:00:00,0.800,186.000
2024-01-04 08:00:00,1.000,206.000
2024-01-04 09:00:00,1.600,196.000
2024-01-04 10:00:00,1.500,200.000
2024-01-04 11:00:00,1.600,200.000
2024-01-04 12:00:00,1.300,214.000
2024-01-04 13:00:00,1.600,210.000
2024-01-04 14:00:00,1.500,184.000
2024-01-04 15:00:00,1.300,209.000
2024-01-04 16:00:00,2.100,211.000
2024-01-04 17:00:00,1.900,197.000
2024-01-04 18:00:00,1.900,223.000
2024-01-04 19:00:00,2.400,235.000
2024-01-04 20:00:00,2.400,222.000
2024-01-04 21:00:00,2.100,226.000
2024-01-04 22:00:00,2.600,287.000
2024-01-04 23:00:00,2.200,275.000
2024-01-05 00:00:00,3.000,273.000
2024-01-05 01:00:00,2.800,272.000
2024-01-05 02:00:00,1.100,25.000
2024-01-05 03:00:00,0.200,13.000
2024-01-05 04:00:00,0.200,358.000
2024-01-05 05:00:00,0.300,14.000
2024-01-05 06:00:00,0.300,259.000
2024-01-05 07:00:00,0.800,292.000
2024-01-05 08:00:00,1.000,287.000
2024-01-05 09:00:00,1.000,289.000
2024-01-05 10:00:00,1.300,248.000
2024-01-05 11:00:00,1.000,224.000
2024-01-05 12:00:00,1.200,266.000
2024-01-05 13:00:00,1.000,230.000
2024-01-05 14:00:00,0.600,336.000
2024-01-05 15:00:00,0.100,6.000
2024-01-05 16:00:00,0.100,16.000
2024-01-05 17:00:00,0.200,31.000
2024-01-05 18:00:00,0.200,65.000
2024-01-05 19:00:00,0.500,96.000
2024-01-05 20:00:00,0.500,69.000
2024-01-05 21:00:00,0.900,67.000
2024-01-05 22:00:00,1.000,67.000
2024-01-05 23:00:00,0.800,71.000
2024-01-06 00:00:00,0.500,69.000
2024-01-06 01:00:00,0.900,70.000
2024-01-06 02:00:00,0.800,71.000
2024-01-06 03:00:00,0.900,76.000
2024-01-06 04:00:00,0.900,68.000
2024-01-06 05:00:00,1.000,75.000
