datetime,value,wdir
2023-06-01 00:00:00,0.700,52.000
2023-06-01 01:00:00,0.900,66.000
2023-06-01 02:00:00,1.000,205.000
2023-06-01 03:00:00,0.600,29.000
2023-06-01 04:00:00,1.000,146.000
2023-06-01 05:00:00,2.100,80.000
2023-06-01 06:00:00,3.200,62.000
2023-06-01 07:00:00,3.000,48.000
2023-06-01 08:00:00,3.400,55.000
2023-06-01 09:00:00,3.800,46.000
2023-06-01 10:00:00,4.800,37.000
2023-06-01 11:00:00,4.700,37.000
2023-06-01 12:00:00,4.600,39.000
2023-06-01 13:00:00,3.900,44.000
2023-06-01 14:00:00,3.600,46.000
2023-06-01 15:00:00,2.900,48.000
2023-06-01 16:00:00,2.700,40.000
2023-06-01 17:00:00,3.500,29.000
2023-06-01 18:00:00,1.700,61.000
2023-06-01 19:00:00,1.000,89.000
2023-06-01 20:00:00,0.900,124.000
2023-06-01 21:00:00,0.900,127.000
2023-06-01 22:00:00,0.800,121.000
2023-06-01 23:00:00,1.000,109.000
2023-06-02 00:00:00,1.000,123.000
2023-06-02 01:00:00,1.200,139.000
2023-06-02 02:00:00,1.100,110.000
2023-06-02 03:00:00,1.100,81.000
2023-06-02 04:00:00,2.000,60.000
2023-06-02 05:00:00,2.500,54.000
2023-06-02 06:00:00,2.900,55.000
2023-06-02 07:00:00,2.900,56.000
2023-06-02 08:00:00,3.400,63.000
2023-06-02 09:00:00,4.100,51.000
2023-06-02 10:00:00,4.300,40.000
2023-06-02 11:00:00,4.400,43.000
2023-06-02 12:00:00,4.700,42.000
2023-06-02 13:00:00,4.500,42.000
2023-06-02 14:00:00,3.800,41.000
2023-06-02 15:00:00,3.500,37.000
2023-06-02 16:00:00,2.800,40.000
2023-06-02 17:00:00,2.500,40.000
2023-06-02 18:00:00,2.700,39.000
2023-06-02 19:00:00,2.300,43.000
2023-06-02 20:00:00,2.500,24.000
2023-06-02 21:00:00,1.600,10.000
2023-06-02 22:00:00,2.300,24.000
2023-06-02 23:00:00,2.400,35.000
2023-06-03 00:00:00,2.400,22.000
2023-06-03 01:00:00,2.600,13.000
2023-06-03 02:00:00,2.500,23.000
2023-06-03 03:00:00,2.200,26.000
2023-06-03 04:00:00,2.100,41.000
2023-06-03 05:00:00,3.500,353.000
2023-06-03 06:00:00,2.900,25.000
2023-06-03 07:00:00,2.900,48.000
2023-06-03 08:00:00,3.800,33.000
2023-06-03 09:00:00,3.900,35.000
2023-06-03 10:00:00,3.700,20.000
2023-06-03 11:00:00,4.900,358.000
2023-06-03 12:00:00,3.600,15.000
2023-06-03 13:00:00,3.400,18.000
2023-06-03 14:00:00,3.400,15.000
2023-06-03 15:00:00,2.900,27.000
2023-06-03 16:00:00,2.900,1.000
2023-06-03 17:00:00,2.500,350.000
2023-06-03 18:00:00,3.100,352.000
2023-06-03 19:00:00,3.200,352.000
2023-06-03 20:00:00,3.100,10.000
2023-06-03 21:00:00,3.800,24.000
2023-06-03 22:00:00,2.800,21.000
2023-06-03 23:00:00,1.500,40.000
2023-06-04 00:00:00,1.300,63.000
2023-06-04 01:00:00,2.800,41.000
2023-06-04 02:00:00,3.400,32.000
