datetime,value
2020-01-02 05:00:00,1010.600
2020-01-02 06:00:00,1011.000
2020-01-02 08:00:00,1011.600
2020-01-02 09:00:00,1011.700
2020-01-02 11:00:00,1010.600
2020-01-02 12:00:00,1010.400
2020-01-02 13:00:00,1010.500
2020-01-03 05:00:00,1010.000
2020-01-03 07:00:00,1010.200
2020-01-03 08:00:00,1010.000
2020-01-03 10:00:00,1008.600
2020-01-03 11:00:00,1007.900
2020-01-03 12:00:00,1007.500
2020-01-03 14:00:00,1006.900
2020-01-06 05:00:00,998.000
2020-01-06 07:00:00,998.700
2020-01-06 08:00:00,998.300
2020-01-06 09:00:00,997.800
2020-01-06 11:00:00,996.700
2020-01-06 13:00:00,997.000
2020-01-07 06:00:00,999.400
2020-01-07 07:00:00,1000.600
2020-01-07 08:00:00,1000.600
2020-01-07 10:00:00,1001.400
2020-01-07 12:00:00,1001.500
2020-01-07 13:00:00,1001.900
2020-01-08 05:00:00,1007.700
2020-01-08 06:00:00,1008.300
2020-01-08 07:00:00,1008.800
2020-01-08 09:00:00,1009.500
2020-01-08 11:00:00,1009.400
2020-01-08 12:00:00,1009.600
2020-01-08 13:00:00,1010.000
2020-01-08 14:00:00,1010.200
2020-01-09 05:00:00,1011.000
2020-01-09 06:00:00,1011.200
2020-01-09 08:00:00,1011.800
2020-01-09 10:00:00,1010.900
2020-01-09 11:00:00,1010.300
2020-01-09 12:00:00,1010.100
2020-01-09 13:00:00,1010.300
2020-01-10 05:00:00,1009.900
2020-01-10 07:00:00,1010.400
2020-01-10 09:00:00,1010.100
2020-01-10 10:00:00,1009.300
2020-01-10 11:00:00,1008.600
2020-01-10 12:00:00,1008.100
2020-01-13 08:00:00,1013.400
2020-01-13 09:00:00,1013.100
2020-01-13 11:00:00,1011.600
2020-01-13 12:00:00,1011.200
2020-01-13 13:00:00,1011.200
2020-01-14 05:00:00,1010.400
2020-01-14 06:00:00,1010.600
2020-01-14 07:00:00,1011.000
2020-01-14 08:00:00,1011.300
2020-01-14 10:00:00,1010.500
2020-01-14 11:00:00,1010.100
2020-01-14 12:00:00,1009.900
2020-01-15 05:00:00,1013.700
2020-01-15 06:00:00,1014.300
2020-01-15 07:00:00,1014.600
2020-01-15 09:00:00,1014.700
2020-01-15 10:00:00,1014.400
2020-01-15 11:00:00,1013.800
2020-01-16 05:00:00,1012.500
2020-01-16 06:00:00,1012.300
2020-01-16 08:00:00,1012.100
2020-01-16 09:00:00,1011.800
2020-01-16 10:00:00,1011.200
2020-01-16 13:00:00,1010.200
2020-01-16 14:00:00,1010.100
2020-01-17 05:00:00,1010.200
2020-01-17 07:00:00,1010.300
2020-01-17 08:00:00,1010.400
2020-01-17 09:00:00,1010.500
2020-01-17 12:00:00,1009.700
2020-01-17 13:00:00,1009.900
2020-01-20 05:00:00,1015.500
2020-01-20 06:00:00,1015.900
2020-01-20 09:00:00,1018.400
2020-01-20 10:00:00,1018.700
2020-01-20 13:00:00,1020.400
2020-01-21 05:00:00,1023.400
2020-01-21 08:00:00,1023.800
2020-01-21 09:00:00,1023.700
2020-01-21 12:00:00,1022.500
2020-01-22 07:00:00,1017.000
2020-01-22 08:00:00,1016.600
2020-01-22 11:00:00,1013.800
2020-01-22 13:00:00,1011.700
2020-01-23 06:00:00,1008.500
2020-01-23 07:00:00,1009.900
2020-01-23 10:00:00,1012.000
2020-01-23 12:00:00,1012.400
2020-01-23 14:00:00,1013.900
2020-01-24 00:00:00,
2020-01-24 01:00:00,
2020-01-24 02:00:00,
2020-01-24 03:00:00,
2020-01-24 04:00:00,
2020-01-24 05:00:00,1017.300
2020-01-24 06:00:00,1017.900
2020-01-24 07:00:00,
2020-01-24 08:00:00,
2020-01-24 09:00:00,1018.400
2020-01-24 10:00:00,
2020-01-24 11:00:00,1017.300
2020-01-24 12:00:00,
2020-01-24 13:00:00,1016.400
2020-01-24 14:00:00,
2020-01-24 15:00:00,
2020-01-24 16:00:00,
2020-01-24 17:00:00,
2020-01-24 18:00:00,
2020-01-24 19:00:00,
2020-01-24 20:00:00,
2020-01-24 21:00:00,
2020-01-24 22:00:00,
2020-01-24 23:00:00,
2020-01-25 00:00:00,
2020-01-25 01:00:00,
2020-01-25 02:00:00,
2020-01-25 03:00:00,
2020-01-25 04:00:00,
2020-01-25 05:00:00,
2020-01-25 06:00:00,
2020-01-25 07:00:00,
2020-01-25 08:00:00,
2020-01-25 09:00:00,
2020-01-25 10:00:00,
2020-01-25 11:00:00,
2020-01-25 12:00:00,
2020-01-25 13:00:00,
2020-01-25 14:00:00,
2020-01-25 15:00:00,
2020-01-25 16:00:00,
2020-01-25 17:00:00,
2020-01-25 18:00:00,
2020-01-25 19:00:00,
2020-01-25 20:00:00,
2020-01-25 21:00:00,
2020-01-25 22:00:00,
2020-01-25 23:00:00,
2020-01-26 00:00:00,
2020-01-26 01:00:00,
2020-01-26 02:00:00,
2020-01-26 03:00:00,
2020-01-26 04:00:00,
2020-01-26 05:00:00,
2020-01-26 06:00:00,
2020-01-26 07:00:00,
2020-01-26 08:00:00,
2020-01-26 09:00:00,
2020-01-26 10:00:00,
2020-01-26 11:00:00,
2020-01-26 12:00:00,
2020-01-26 13:00:00,
2020-01-26 14:00:00,
2020-01-26 15:00:00,
2020-01-26 16:00:00,
2020-01-26 17:00:00,
2020-01-26 18:00:00,
2020-01-26 19:00:00,
2020-01-26 20:00:00,
2020-01-26 21:00:00,
2020-01-26 22:00:00,
2020-01-26 23:00:00,
2020-01-27 00:00:00,
2020-01-27 01:00:00,
2020-01-27 02:00:00,
2020-01-27 03:00:00,
2020-01-27 04:00:00,
2020-01-27 05:00:00,
2020-01-27 06:00:00,1005.700
2020-01-27 07:00:00,
2020-01-27 08:00:00,1005.500
2020-01-27 09:00:00,
2020-01-27 10:00:00,1004.300
2020-01-27 11:00:00,1003.400
2020-01-27 12:00:00,1002.500
2020-01-27 13:00:00,1002.000
2020-01-27 14:00:00,1001.800
2020-01-27 15:00:00,
2020-01-27 16:00:00,
2020-01-27 17:00:00,
2020-01-27 18:00:00,
2020-01-27 19:00:00,
2020-01-27 20:00:00,
2020-01-27 21:00:00,
2020-01-27 22:00:00,
2020-01-27 23:00:00,
2020-01-28 00:00:00,
2020-01-28 01:00:00,
2020-01-28 02:00:00,
2020-01-28 03:00:00,
2020-01-28 04:00:00,
2020-01-28 05:00:00,997.600
2020-01-28 06:00:00,
2020-01-28 07:00:00,998.700
2020-01-28 08:00:00,
2020-01-28 09:00:00,999.600
2020-01-28 10:00:00,999.200
2020-01-28 11:00:00,999.100
2020-01-28 12:00:00,998.800
2020-01-28 13:00:00,998.500
2020-01-28 14:00:00,
2020-01-28 15:00:00,
2020-01-28 16:00:00,
2020-01-28 17:00:00,
2020-01-28 18:00:00,
2020-01-28 19:00:00,
2020-01-28 20:00:00,
2020-01-28 21:00:00,
2020-01-28 22:00:00,
2020-01-28 23:00:00,
2020-01-29 00:00:00,
2020-01-29 01:00:00,
2020-01-29 02:00:00,
2020-01-29 03:00:00,
2020-01-29 04:00:00,
2020-01-29 05:00:00,
2020-01-29 06:00:00,996.100
2020-01-29 07:00:00,
2020-01-29 08:00:00,996.300
2020-01-29 09:00:00,996.400
2020-01-29 10:00:00,995.700
2020-01-29 11:00:00,995.000
2020-01-29 12:00:00,994.800
2020-01-29 13:00:00,
2020-01-29 14:00:00,
2020-01-29 15:00:00,
2020-01-29 16:00:00,
2020-01-29 17:00:00,
2020-01-29 18:00:00,
2020-01-29 19:00:00,
2020-01-29 20:00:00,
2020-01-29 21:00:00,
2020-01-29 22:00:00,
2020-01-29 23:00:00,
2020-01-30 00:00:00,
2020-01-30 01:00:00,
2020-01-30 02:00:00,
2020-01-30 03:00:00,
2020-01-30 04:00:00,
2020-01-30 05:00:00,997.100
2020-01-30 06:00:00,
2020-01-30 07:00:00,997.800
2020-01-30 08:00:00,998.100
2020-01-30 09:00:00,998.600
2020-01-30 10:00:00,998.700
2020-01-30 11:00:00,998.300
2020-01-30 12:00:00,
2020-01-30 13:00:00,
2020-01-30 14:00:00,
2020-01-30 15:00:00,
2020-01-30 16:00:00,
2020-01-30 17:00:00,
2020-01-30 18:00:00,
2020-01-30 19:00:00,
2020-01-30 20:00:00,
2020-01-30 21:00:00,
2020-01-30 22:00:00,
2020-01-30 23:00:00,
2020-01-31 00:00:00,
2020-01-31 01:00:00,
2020-01-31 02:00:00,
2020-01-31 03:00:00,
2020-01-31 04:00:00,
2020-01-31 05:00:00,
2020-01-31 06:00:00,1005.700
2020-01-31 07:00:00,1005.700
2020-01-31 08:00:00,1005.500
2020-01-31 09:00:00,1005.300
2020-01-31 10:00:00,1004.900
2020-01-31 11:00:00,
2020-01-31 12:00:00,
2020-01-31 13:00:00,1002.600
2020-01-31 14:00:00,
2020-01-31 15:00:00,
2020-01-31 16:00:00,
2020-01-31 17:00:00,
2020-01-31 18:00:00,
2020-01-31 19:00:00,
2020-01-31 20:00:00,
2020-01-31 21:00:00,
2020-01-31 22:00:00,
2020-01-31 23:00:00,
