datetime,value,wdir
2021-05-01 00:00:00,0.800,99.000
2021-05-01 01:00:00,0.800,76.000
2021-05-01 02:00:00,1.000,70.000
2021-05-01 03:00:00,1.200,82.000
2021-05-01 04:00:00,0.700,126.000
2021-05-01 05:00:00,0.700,224.000
2021-05-01 06:00:00,1.100,217.000
2021-05-01 07:00:00,1.400,217.000
2021-05-01 08:00:00,1.600,223.000
2021-05-01 09:00:00,1.600,221.000
2021-05-01 10:00:00,1.600,224.000
2021-05-01 11:00:00,1.800,226.000
2021-05-01 12:00:00,1.700,209.000
2021-05-01 13:00:00,1.500,212.000
2021-05-01 14:00:00,1.100,207.000
2021-05-01 15:00:00,1.200,155.000
2021-05-01 16:00:00,1.000,118.000
2021-05-01 17:00:00,0.800,74.000
2021-05-01 18:00:00,1.200,63.000
2021-05-01 19:00:00,1.100,302.000
2021-05-01 20:00:00,1.000,293.000
2021-05-01 21:00:00,1.000,208.000
2021-05-01 22:00:00,0.900,170.000
2021-05-01 23:00:00,0.900,269.000
2021-05-02 00:00:00,0.900,195.000
2021-05-02 01:00:00,0.800,215.000
2021-05-02 02:00:00,1.000,235.000
2021-05-02 03:00:00,0.900,99.000
2021-05-02 04:00:00,0.900,119.000
2021-05-02 05:00:00,0.700,157.000
2021-05-02 06:00:00,1.000,230.000
2021-05-02 07:00:00,1.000,236.000
2021-05-02 08:00:00,1.600,239.000
2021-05-02 09:00:00,1.600,227.000
2021-05-02 10:00:00,1.900,236.000
2021-05-02 11:00:00,1.800,210.000
2021-05-02 12:00:00,2.500,248.000
2021-05-02 13:00:00,2.600,276.000
2021-05-02 14:00:00,2.700,254.000
2021-05-02 15:00:00,1.700,246.000
2021-05-02 16:00:00,1.500,244.000
2021-05-02 17:00:00,2.000,261.000
2021-05-02 18:00:00,2.200,276.000
2021-05-02 19:00:00,1.700,360.000
2021-05-02 20:00:00,1.100,95.000
2021-05-02 21:00:00,1.100,91.000
2021-05-02 22:00:00,0.700,119.000
2021-05-02 23:00:00,0.700,55.000
2021-05-03 00:00:00,1.200,71.000
2021-05-03 01:00:00,1.000,88.000
2021-05-03 02:00:00,1.200,76.000
2021-05-03 03:00:00,1.400,83.000
2021-05-03 04:00:00,0.800,267.000
2021-05-03 05:00:00,1.100,218.000
2021-05-03 06:00:00,1.200,236.000
2021-05-03 07:00:00,1.400,248.000
2021-05-03 08:00:00,2.000,244.000
2021-05-03 09:00:00,1.900,233.000
2021-05-03 10:00:00,1.900,233.000
2021-05-03 11:00:00,1.900,212.000
2021-05-03 12:00:00,1.900,212.000
2021-05-03 13:00:00,1.600,201.000
2021-05-03 14:00:00,1.400,192.000
2021-05-03 15:00:00,1.200,22.000
2021-05-03 16:00:00,2.500,39.000
2021-05-03 17:00:00,3.000,38.000
2021-05-03 18:00:00,2.800,45.000
2021-05-03 19:00:00,2.300,46.000
2021-05-03 20:00:00,1.900,44.000
2021-05-03 21:00:00,2.600,36.000
2021-05-03 22:00:00,2.900,32.000
2021-05-03 23:00:00,2.800,23.000
2021-05-04 00:00:00,2.600,24.000
2021-05-04 01:00:00,2.700,22.000
2021-05-04 02:00:00,2.600,16.000
