datetime,value,wdir
2020-12-01 00:00:00,3.300,356.000
2020-12-01 01:00:00,3.300,359.000
2020-12-01 02:00:00,3.600,359.000
2020-12-01 03:00:00,3.800,356.000
2020-12-01 04:00:00,3.900,359.000
2020-12-01 05:00:00,3.500,359.000
2020-12-01 06:00:00,3.200,3.000
2020-12-01 07:00:00,3.000,5.000
2020-12-01 08:00:00,3.200,357.000
2020-12-01 09:00:00,2.700,359.000
2020-12-01 10:00:00,2.400,9.000
2020-12-01 11:00:00,2.400,8.000
2020-12-01 12:00:00,2.200,5.000
2020-12-01 13:00:00,2.300,8.000
2020-12-01 14:00:00,2.500,1.000
2020-12-01 15:00:00,2.400,6.000
2020-12-01 16:00:00,2.200,5.000
2020-12-01 17:00:00,2.300,4.000
2020-12-01 18:00:00,2.600,7.000
2020-12-01 19:00:00,2.300,12.000
2020-12-01 20:00:00,1.800,17.000
2020-12-01 21:00:00,2.100,1.000
2020-12-01 22:00:00,2.100,3.000
2020-12-01 23:00:00,2.100,1.000
2020-12-02 00:00:00,1.800,7.000
2020-12-02 01:00:00,1.800,6.000
2020-12-02 02:00:00,1.700,7.000
2020-12-02 03:00:00,1.800,4.000
2020-12-02 04:00:00,1.700,13.000
2020-12-02 05:00:00,1.600,13.000
2020-12-02 06:00:00,1.500,22.000
2020-12-02 07:00:00,1.900,3.000
2020-12-02 08:00:00,2.000,2.000
2020-12-02 09:00:00,2.100,4.000
2020-12-02 10:00:00,2.100,3.000
2020-12-02 11:00:00,1.800,17.000
2020-12-02 12:00:00,1.400,26.000
2020-12-02 13:00:00,1.500,19.000
2020-12-02 14:00:00,1.600,2.000
2020-12-02 15:00:00,1.500,16.000
2020-12-02 16:00:00,1.700,5.000
2020-12-02 17:00:00,1.200,10.000
2020-12-02 18:00:00,1.000,4.000
2020-12-02 19:00:00,0.800,8.000
2020-12-02 20:00:00,0.900,23.000
2020-12-02 21:00:00,1.000,9.000
2020-12-02 22:00:00,0.900,10.000
2020-12-02 23:00:00,1.300,5.000
2020-12-03 00:00:00,1.500,14.000
2020-12-03 01:00:00,1.100,2.000
2020-12-03 02:00:00,1.100,26.000
2020-12-03 03:00:00,0.700,30.000
2020-12-03 04:00:00,0.800,5.000
2020-12-03 05:00:00,0.800,6.000
2020-12-03 06:00:00,0.700,346.000
2020-12-03 07:00:00,0.800,6.000
2020-12-03 08:00:00,0.800,102.000
2020-12-03 09:00:00,1.400,221.000
2020-12-03 10:00:00,1.700,326.000
2020-12-03 11:00:00,1.800,353.000
2020-12-03 12:00:00,1.600,12.000
2020-12-03 13:00:00,1.500,359.000
2020-12-03 14:00:00,0.900,345.000
2020-12-03 15:00:00,0.700,347.000
2020-12-03 16:00:00,0.800,27.000
2020-12-03 17:00:00,0.900,17.000
2020-12-03 18:00:00,1.200,7.000
2020-12-03 19:00:00,1.300,8.000
2020-12-03 20:00:00,1.200,12.000
2020-12-03 21:00:00,1.200,347.000
2020-12-03 22:00:00,1.100,350.000
2020-12-03 23:00:00,1.200,356.000
2020-12-04 00:00:00,1.200,349.000
2020-12-04 01:00:00,1.000,14.000
2020-12-04 02:00:00,1.000,25.000
2020-12-04 03:00:00,1.200,59.000
2020-12-04 04:00:00,0.900,56.000
2020-12-04 05:00:00,0.800,72.000
2020-12-04 06:00:00,0.600,116.000
2020-12-04 07:00:00,0.900,198.000
2020-12-04 08:00:00,1.100,236.000
2020-12-04 09:00:00,0.900,208.000
2020-12-04 10:00:00,1.500,323.000
2020-12-04 11:00:00,2.100,337.000
2020-12-04 12:00:00,2.200,348.000
2020-12-04 13:00:00,1.400,331.000
2020-12-04 14:00:00,1.100,324.000
2020-12-04 15:00:00,0.800,321.000
2020-12-04 16:00:00,0.900,337.000
2020-12-04 17:00:00,1.200,333.000
2020-12-04 18:00:00,1.200,333.000
2020-12-04 19:00:00,1.500,349.000
2020-12-04 20:00:00,1.300,340.000
2020-12-04 21:00:00,1.000,317.000
2020-12-04 22:00:00,1.100,318.000
2020-12-04 23:00:00,1.500,348.000
2020-12-05 00:00:00,1.300,353.000
2020-12-05 01:00:00,1.000,359.000
2020-12-05 02:00:00,0.800,333.000
2020-12-05 03:00:00,0.900,4.000
2020-12-05 04:00:00,1.300,31.000
2020-12-05 05:00:00,0.800,55.000
2020-12-05 06:00:00,1.100,47.000
2020-12-05 07:00:00,0.800,201.000
2020-12-05 08:00:00,1.300,21.000
2020-12-05 09:00:00,2.000,345.000
2020-12-05 10:00:00,2.100,347.000
2020-12-05 11:00:00,1.800,360.000
2020-12-05 12:00:00,2.100,4.000
2020-12-05 13:00:00,1.800,353.000
2020-12-05 14:00:00,2.000,342.000
2020-12-05 15:00:00,1.700,348.000
2020-12-05 16:00:00,2.000,1.000
2020-12-05 17:00:00,1.500,352.000
2020-12-05 18:00:00,1.600,5.000
2020-12-05 19:00:00,1.400,340.000
2020-12-05 20:00:00,1.300,336.000
2020-12-05 21:00:00,1.300,335.000
2020-12-05 22:00:00,1.700,352.000
2020-12-05 23:00:00,1.000,354.000
2020-12-06 00:00:00,1.000,358.000
2020-12-06 01:00:00,0.900,4.000
2020-12-06 02:00:00,0.800,32.000
2020-12-06 03:00:00,1.100,13.000
2020-12-06 04:00:00,1.000,20.000
2020-12-06 05:00:00,0.900,28.000
2020-12-06 06:00:00,0.800,10.000
2020-12-06 07:00:00,1.500,43.000
2020-12-06 08:00:00,2.200,47.000
2020-12-06 09:00:00,2.500,26.000
2020-12-06 10:00:00,2.100,30.000
2020-12-06 11:00:00,2.500,27.000
2020-12-06 12:00:00,2.600,36.000
2020-12-06 13:00:00,2.100,29.000
2020-12-06 14:00:00,1.600,11.000
2020-12-06 15:00:00,1.400,17.000
2020-12-06 16:00:00,1.000,24.000
2020-12-06 17:00:00,1.200,22.000
2020-12-06 18:00:00,0.900,3.000
2020-12-06 19:00:00,0.900,8.000
2020-12-06 20:00:00,0.800,356.000
2020-12-06 21:00:00,1.300,354.000
2020-12-06 22:00:00,1.100,353.000
2020-12-06 23:00:00,0.600,326.000
2020-12-07 00:00:00,0.600,332.000
2020-12-07 01:00:00,0.600,331.000
2020-12-07 02:00:00,0.800,328.000
2020-12-07 03:00:00,1.400,14.000
2020-12-07 04:00:00,0.800,354.000
2020-12-07 05:00:00,1.100,5.000
2020-12-07 06:00:00,1.400,30.000
2020-12-07 07:00:00,1.800,34.000
2020-12-07 08:00:00,2.300,42.000
2020-12-07 09:00:00,2.600,29.000
2020-12-07 10:00:00,2.300,33.000
2020-12-07 11:00:00,2.500,13.000
2020-12-07 12:00:00,2.600,16.000
2020-12-07 13:00:00,2.200,13.000
2020-12-07 14:00:00,1.900,14.000
2020-12-07 15:00:00,1.800,22.000
2020-12-07 16:00:00,1.400,9.000
2020-12-07 17:00:00,1.600,7.000
2020-12-07 18:00:00,1.600,351.000
2020-12-07 19:00:00,1.400,5.000
2020-12-07 20:00:00,1.100,51.000
2020-12-07 21:00:00,1.000,2.000
2020-12-07 22:00:00,1.000,349.000
2020-12-07 23:00:00,0.800,1.000
2020-12-08 00:00:00,1.000,61.000
