datetime,value,wdir
2023-06-01 00:00:00,0.100,356.000
2023-06-01 01:00:00,0.200,339.000
2023-06-01 02:00:00,1.500,30.000
2023-06-01 03:00:00,2.800,33.000
2023-06-01 04:00:00,2.900,27.000
2023-06-01 05:00:00,3.100,34.000
2023-06-01 06:00:00,4.400,71.000
2023-06-01 07:00:00,5.500,62.000
2023-06-01 08:00:00,5.900,67.000
2023-06-01 09:00:00,6.600,59.000
2023-06-01 10:00:00,8.100,51.000
2023-06-01 11:00:00,7.600,63.000
2023-06-01 12:00:00,7.500,55.000
2023-06-01 13:00:00,7.600,48.000
2023-06-01 14:00:00,6.900,49.000
2023-06-01 15:00:00,6.000,53.000
2023-06-01 16:00:00,6.000,56.000
2023-06-01 17:00:00,4.600,43.000
2023-06-01 18:00:00,3.100,64.000
2023-06-01 19:00:00,2.200,76.000
2023-06-01 20:00:00,1.700,98.000
2023-06-01 21:00:00,1.500,94.000
2023-06-01 22:00:00,1.700,76.000
2023-06-01 23:00:00,1.500,97.000
2023-06-02 00:00:00,0.600,35.000
2023-06-02 01:00:00,0.300,6.000
2023-06-02 02:00:00,0.300,330.000
2023-06-02 03:00:00,0.100,360.000
2023-06-02 04:00:00,2.200,78.000
2023-06-02 05:00:00,5.200,61.000
2023-06-02 06:00:00,5.900,66.000
2023-06-02 08:00:00,6.100,71.000
2023-06-02 09:00:00,7.100,61.000
2023-06-02 11:00:00,8.100,54.000
2023-06-02 12:00:00,8.800,55.000
2023-06-02 13:00:00,8.400,60.000
2023-06-02 14:00:00,7.800,55.000
2023-06-02 15:00:00,7.100,55.000
2023-06-02 16:00:00,5.400,55.000
2023-06-02 17:00:00,4.800,55.000
2023-06-02 18:00:00,3.900,59.000
2023-06-02 19:00:00,2.600,61.000
2023-06-02 20:00:00,2.500,20.000
2023-06-02 21:00:00,3.300,24.000
2023-06-02 22:00:00,3.000,41.000
2023-06-02 23:00:00,2.700,41.000
2023-06-03 00:00:00,1.600,55.000
