datetime,value,wdir
2022-09-01 00:00:00,0.600,139.000
2022-09-01 01:00:00,1.000,270.000
2022-09-01 02:00:00,0.700,57.000
2022-09-01 03:00:00,0.400,175.000
2022-09-01 04:00:00,1.100,37.000
2022-09-01 05:00:00,0.500,92.000
2022-09-01 06:00:00,1.100,57.000
2022-09-01 07:00:00,1.500,52.000
2022-09-01 08:00:00,1.800,45.000
2022-09-01 09:00:00,4.100,39.000
2022-09-01 10:00:00,3.400,38.000
2022-09-01 11:00:00,2.000,36.000
2022-09-01 12:00:00,2.700,39.000
2022-09-01 13:00:00,4.200,41.000
2022-09-01 14:00:00,5.900,43.000
2022-09-01 15:00:00,6.300,45.000
2022-09-01 16:00:00,5.300,49.000
2022-09-01 17:00:00,3.900,13.000
2022-09-01 18:00:00,3.400,360.000
2022-09-01 19:00:00,1.200,9.000
2022-09-01 20:00:00,1.100,24.000
2022-09-01 21:00:00,1.600,27.000
2022-09-01 22:00:00,5.200,49.000
2022-09-01 23:00:00,5.500,53.000
2022-09-02 00:00:00,5.800,50.000
2022-09-02 01:00:00,3.600,37.000
2022-09-02 02:00:00,4.900,41.000
2022-09-02 03:00:00,4.800,56.000
2022-09-02 04:00:00,5.300,41.000
2022-09-02 05:00:00,4.800,57.000
2022-09-02 06:00:00,3.300,44.000
2022-09-02 07:00:00,3.900,37.000
2022-09-02 08:00:00,5.900,39.000
2022-09-02 09:00:00,6.300,40.000
2022-09-02 10:00:00,6.000,41.000
2022-09-02 11:00:00,6.800,42.000
2022-09-02 12:00:00,6.400,39.000
2022-09-02 13:00:00,5.900,39.000
2022-09-02 14:00:00,6.500,38.000
2022-09-02 15:00:00,6.300,39.000
2022-09-02 16:00:00,5.600,45.000
2022-09-02 17:00:00,4.100,24.000
2022-09-02 18:00:00,4.400,360.000
2022-09-02 19:00:00,1.600,360.000
2022-09-02 20:00:00,0.200,360.000
2022-09-02 21:00:00,0.800,1.000
2022-09-02 22:00:00,2.200,18.000
2022-09-02 23:00:00,2.300,26.000
2022-09-03 00:00:00,1.500,349.000
2022-09-03 01:00:00,0.500,3.000
2022-09-03 02:00:00,0.400,261.000
2022-09-03 03:00:00,0.500,297.000
2022-09-03 04:00:00,0.400,321.000
2022-09-03 05:00:00,0.500,307.000
2022-09-03 06:00:00,0.800,359.000
2022-09-03 07:00:00,1.200,360.000
2022-09-03 08:00:00,1.200,360.000
2022-09-03 09:00:00,1.000,360.000
2022-09-03 10:00:00,1.800,360.000
2022-09-03 11:00:00,2.100,360.000
2022-09-03 12:00:00,5.900,360.000
2022-09-03 13:00:00,3.200,27.000
2022-09-03 14:00:00,4.600,28.000
2022-09-03 15:00:00,4.800,360.000
2022-09-03 16:00:00,4.400,24.000
2022-09-03 17:00:00,3.400,32.000
2022-09-03 18:00:00,3.500,33.000
2022-09-03 19:00:00,3.400,31.000
2022-09-03 20:00:00,3.900,28.000
2022-09-03 21:00:00,2.800,30.000
2022-09-03 22:00:00,3.600,33.000
2022-09-03 23:00:00,3.600,28.000
2022-09-04 00:00:00,3.100,34.000
2022-09-04 01:00:00,3.000,25.000
2022-09-04 02:00:00,2.700,32.000
2022-09-04 03:00:00,2.900,34.000
2022-09-04 04:00:00,2.700,29.000
2022-09-04 05:00:00,2.500,37.000
2022-09-04 06:00:00,2.700,39.000
2022-09-04 07:00:00,6.100,39.000
2022-09-04 08:00:00,7.000,39.000
2022-09-04 09:00:00,7.000,41.000
2022-09-04 10:00:00,7.500,39.000
2022-09-04 11:00:00,7.300,43.000
2022-09-04 12:00:00,7.600,35.000
2022-09-04 13:00:00,5.400,35.000
2022-09-04 14:00:00,5.300,35.000
2022-09-04 15:00:00,7.200,36.000
2022-09-04 16:00:00,6.600,34.000
2022-09-04 17:00:00,5.400,35.000
2022-09-04 18:00:00,6.000,35.000
2022-09-04 19:00:00,6.000,35.000
2022-09-04 20:00:00,5.800,36.000
2022-09-04 21:00:00,6.000,31.000
2022-09-04 22:00:00,7.200,46.000
2022-09-04 23:00:00,7.300,44.000
2022-09-05 00:00:00,7.800,48.000
2022-09-05 01:00:00,8.700,48.000
2022-09-05 02:00:00,9.100,50.000
2022-09-05 03:00:00,10.300,39.000
2022-09-05 04:00:00,11.200,41.000
2022-09-05 05:00:00,10.400,40.000
2022-09-05 06:00:00,10.000,41.000
2022-09-05 07:00:00,9.400,42.000
2022-09-05 08:00:00,9.300,44.000
2022-09-05 09:00:00,9.100,48.000
2022-09-05 10:00:00,10.400,44.000
2022-09-05 11:00:00,12.000,43.000
2022-09-05 12:00:00,12.800,44.000
2022-09-05 13:00:00,11.700,46.000
2022-09-05 14:00:00,12.200,47.000
2022-09-05 15:00:00,11.300,42.000
2022-09-05 16:00:00,10.400,42.000
2022-09-05 17:00:00,9.500,46.000
2022-09-05 18:00:00,10.800,40.000
2022-09-05 19:00:00,11.000,42.000
2022-09-05 20:00:00,10.800,40.000
2022-09-05 21:00:00,9.700,41.000
2022-09-05 22:00:00,10.100,40.000
2022-09-05 23:00:00,10.100,32.000
2022-09-06 00:00:00,7.700,16.000
2022-09-06 01:00:00,5.800,38.000
2022-09-06 02:00:00,5.500,19.000
2022-09-06 03:00:00,5.500,11.000
2022-09-06 04:00:00,5.900,18.000
2022-09-06 05:00:00,5.700,38.000
2022-09-06 06:00:00,8.100,46.000
2022-09-06 07:00:00,10.800,49.000
2022-09-06 08:00:00,11.100,43.000
2022-09-06 09:00:00,10.400,48.000
2022-09-06 10:00:00,10.700,48.000
2022-09-06 11:00:00,10.200,49.000
2022-09-06 12:00:00,9.600,48.000
2022-09-06 13:00:00,10.400,50.000
2022-09-06 14:00:00,9.700,51.000
2022-09-06 15:00:00,8.500,47.000
2022-09-06 16:00:00,9.300,49.000
2022-09-06 17:00:00,11.000,49.000
2022-09-06 18:00:00,11.200,49.000
2022-09-06 19:00:00,10.700,49.000
2022-09-06 20:00:00,10.200,50.000
2022-09-06 21:00:00,8.900,55.000
2022-09-06 22:00:00,7.800,55.000
2022-09-06 23:00:00,7.800,55.000
2022-09-07 00:00:00,7.800,54.000
2022-09-07 01:00:00,7.900,57.000
2022-09-07 02:00:00,7.300,55.000
2022-09-07 03:00:00,7.800,57.000
2022-09-07 04:00:00,7.800,55.000
2022-09-07 05:00:00,7.400,54.000
2022-09-07 06:00:00,8.100,60.000
2022-09-07 07:00:00,9.400,63.000
2022-09-07 08:00:00,10.400,38.000
2022-09-07 09:00:00,9.900,57.000
2022-09-07 10:00:00,10.900,65.000
2022-09-07 11:00:00,10.400,57.000
2022-09-07 12:00:00,9.800,63.000
2022-09-07 13:00:00,9.800,64.000
2022-09-07 14:00:00,10.000,64.000
2022-09-07 15:00:00,10.200,62.000
2022-09-07 16:00:00,7.900,62.000
2022-09-07 17:00:00,6.200,59.000
2022-09-07 18:00:00,5.900,65.000
2022-09-07 19:00:00,5.600,62.000
2022-09-07 20:00:00,5.500,61.000
2022-09-07 21:00:00,5.200,73.000
2022-09-07 22:00:00,1.900,113.000
2022-09-07 23:00:00,1.800,84.000
2022-09-08 00:00:00,2.800,107.000
2022-09-08 01:00:00,2.700,82.000
2022-09-08 02:00:00,3.000,90.000
2022-09-08 03:00:00,3.000,88.000
2022-09-08 04:00:00,2.700,78.000
2022-09-08 05:00:00,3.200,85.000
2022-09-08 06:00:00,3.700,69.000
2022-09-08 07:00:00,4.300,66.000
2022-09-08 08:00:00,7.400,50.000
2022-09-08 09:00:00,6.900,40.000
2022-09-08 10:00:00,8.300,38.000
2022-09-08 11:00:00,8.300,40.000
2022-09-08 12:00:00,8.600,38.000
2022-09-08 13:00:00,8.700,40.000
2022-09-08 14:00:00,8.300,43.000
2022-09-08 15:00:00,7.900,49.000
2022-09-08 16:00:00,7.200,51.000
2022-09-08 17:00:00,6.000,56.000
2022-09-08 18:00:00,5.700,56.000
2022-09-08 19:00:00,4.800,57.000
2022-09-08 20:00:00,5.300,60.000
2022-09-08 21:00:00,4.000,81.000
2022-09-08 22:00:00,1.700,104.000
2022-09-08 23:00:00,1.700,51.000
2022-09-09 00:00:00,1.000,156.000
2022-09-09 01:00:00,1.100,23.000
2022-09-09 02:00:00,0.500,25.000
2022-09-09 03:00:00,0.300,131.000
2022-09-09 04:00:00,1.200,35.000
2022-09-09 05:00:00,0.400,90.000
2022-09-09 06:00:00,1.200,74.000
2022-09-09 07:00:00,1.400,40.000
2022-09-09 08:00:00,4.000,40.000
2022-09-09 09:00:00,6.100,41.000
2022-09-09 10:00:00,6.200,41.000
2022-09-09 11:00:00,5.900,42.000
2022-09-09 12:00:00,6.800,45.000
2022-09-09 13:00:00,6.900,43.000
2022-09-09 14:00:00,6.200,37.000
2022-09-09 15:00:00,5.500,40.000
2022-09-09 16:00:00,4.900,60.000
2022-09-09 17:00:00,4.100,58.000
2022-09-09 18:00:00,3.300,46.000
2022-09-09 19:00:00,1.900,39.000
2022-09-09 20:00:00,1.400,19.000
2022-09-09 21:00:00,0.500,24.000
2022-09-09 22:00:00,0.800,351.000
2022-09-09 23:00:00,0.800,49.000
2022-09-10 00:00:00,0.500,12.000
2022-09-10 01:00:00,0.100,1.000
2022-09-10 02:00:00,1.000,163.000
2022-09-10 03:00:00,0.900,342.000
2022-09-10 04:00:00,0.300,59.000
2022-09-10 05:00:00,0.500,68.000
2022-09-10 06:00:00,0.800,76.000
2022-09-10 07:00:00,1.500,74.000
2022-09-10 08:00:00,1.800,60.000
2022-09-10 09:00:00,2.100,48.000
2022-09-10 10:00:00,2.300,38.000
2022-09-10 11:00:00,3.500,40.000
2022-09-10 12:00:00,5.200,41.000
2022-09-10 13:00:00,5.300,37.000
2022-09-10 14:00:00,4.000,37.000
2022-09-10 15:00:00,3.800,38.000
2022-09-10 16:00:00,3.400,39.000
2022-09-10 17:00:00,3.000,43.000
2022-09-10 18:00:00,2.000,40.000
2022-09-10 19:00:00,1.300,48.000
2022-09-10 20:00:00,0.400,16.000
2022-09-10 21:00:00,0.100,151.000
2022-09-10 22:00:00,0.900,234.000
2022-09-10 23:00:00,0.700,336.000
2022-09-11 00:00:00,0.300,345.000
2022-09-11 01:00:00,0.200,350.000
2022-09-11 02:00:00,0.000,302.000
2022-09-11 03:00:00,0.500,29.000
2022-09-11 04:00:00,0.500,204.000
2022-09-11 05:00:00,1.000,116.000
2022-09-11 06:00:00,0.900,61.000
2022-09-11 07:00:00,1.400,43.000
2022-09-11 08:00:00,3.500,52.000
2022-09-11 09:00:00,4.700,39.000
2022-09-11 10:00:00,4.200,36.000
2022-09-11 11:00:00,4.100,41.000
2022-09-11 12:00:00,4.900,41.000
2022-09-11 13:00:00,4.700,45.000
2022-09-11 14:00:00,5.500,48.000
2022-09-11 15:00:00,6.100,44.000
2022-09-11 16:00:00,5.300,51.000
2022-09-11 17:00:00,4.200,56.000
2022-09-11 18:00:00,3.500,55.000
2022-09-11 19:00:00,1.900,53.000
2022-09-11 20:00:00,2.300,56.000
2022-09-11 21:00:00,2.100,69.000
2022-09-11 22:00:00,0.700,340.000
2022-09-11 23:00:00,0.600,352.000
2022-09-12 00:00:00,1.000,337.000
2022-09-12 01:00:00,0.600,10.000
2022-09-12 02:00:00,2.100,21.000
2022-09-12 03:00:00,2.100,26.000
2022-09-12 04:00:00,3.200,7.000
2022-09-12 05:00:00,3.300,24.000
2022-09-12 06:00:00,3.200,9.000
2022-09-12 07:00:00,2.600,21.000
2022-09-12 08:00:00,2.300,22.000
2022-09-12 09:00:00,1.500,55.000
2022-09-12 10:00:00,1.600,30.000
2022-09-12 11:00:00,2.200,19.000
2022-09-12 12:00:00,1.600,35.000
2022-09-12 13:00:00,2.200,31.000
2022-09-12 14:00:00,3.000,26.000
2022-09-12 15:00:00,2.700,42.000
2022-09-12 16:00:00,2.400,350.000
2022-09-12 17:00:00,0.900,3.000
2022-09-12 18:00:00,0.100,1.000
2022-09-12 19:00:00,0.100,67.000
2022-09-12 20:00:00,0.600,202.000
2022-09-12 21:00:00,0.900,33.000
2022-09-12 22:00:00,1.100,216.000
2022-09-12 23:00:00,0.900,137.000
2022-09-13 00:00:00,0.700,229.000
2022-09-13 01:00:00,0.700,172.000
2022-09-13 02:00:00,1.000,5.000
2022-09-13 03:00:00,0.600,296.000
2022-09-13 04:00:00,0.600,28.000
2022-09-13 05:00:00,1.800,200.000
2022-09-13 06:00:00,0.800,22.000
2022-09-13 07:00:00,0.900,352.000
2022-09-13 08:00:00,1.700,304.000
2022-09-13 09:00:00,1.600,13.000
2022-09-13 10:00:00,2.300,31.000
2022-09-13 11:00:00,3.700,39.000
2022-09-13 12:00:00,6.400,47.000
2022-09-13 13:00:00,7.200,42.000
2022-09-13 14:00:00,7.200,48.000
2022-09-13 15:00:00,6.100,58.000
2022-09-13 16:00:00,4.500,77.000
2022-09-13 17:00:00,3.100,91.000
2022-09-13 18:00:00,2.000,115.000
2022-09-13 19:00:00,1.800,52.000
2022-09-13 20:00:00,0.500,3.000
2022-09-13 21:00:00,0.200,133.000
2022-09-13 22:00:00,1.100,201.000
2022-09-13 23:00:00,1.100,167.000
2022-09-14 00:00:00,1.200,199.000
2022-09-14 01:00:00,1.500,196.000
2022-09-14 02:00:00,1.300,357.000
2022-09-14 03:00:00,0.100,201.000
2022-09-14 04:00:00,1.300,216.000
2022-09-14 05:00:00,0.700,84.000
2022-09-14 06:00:00,1.300,123.000
2022-09-14 07:00:00,2.000,75.000
2022-09-14 08:00:00,1.900,71.000
2022-09-14 09:00:00,2.300,85.000
2022-09-14 10:00:00,2.400,66.000
2022-09-14 11:00:00,2.700,42.000
2022-09-14 12:00:00,3.700,40.000
2022-09-14 13:00:00,4.000,42.000
2022-09-14 14:00:00,4.800,41.000
2022-09-14 15:00:00,4.000,65.000
2022-09-14 16:00:00,2.300,85.000
2022-09-14 17:00:00,1.500,129.000
2022-09-14 18:00:00,1.200,186.000
2022-09-14 19:00:00,1.400,172.000
2022-09-14 20:00:00,1.000,177.000
2022-09-14 21:00:00,1.300,4.000
2022-09-14 22:00:00,1.000,277.000
2022-09-14 23:00:00,0.700,197.000
2022-09-15 00:00:00,1.300,230.000
2022-09-15 01:00:00,0.900,159.000
2022-09-15 02:00:00,0.800,18.000
2022-09-15 03:00:00,0.400,178.000
2022-09-15 04:00:00,1.000,213.000
2022-09-15 05:00:00,0.600,177.000
2022-09-15 06:00:00,1.000,237.000
2022-09-15 07:00:00,2.100,244.000
2022-09-15 08:00:00,2.100,239.000
2022-09-15 09:00:00,2.400,231.000
2022-09-15 10:00:00,2.600,242.000
2022-09-15 11:00:00,2.100,242.000
2022-09-15 12:00:00,2.000,243.000
2022-09-15 13:00:00,2.000,243.000
2022-09-15 14:00:00,1.700,239.000
2022-09-15 15:00:00,1.700,212.000
2022-09-15 16:00:00,1.100,208.000
2022-09-15 17:00:00,0.800,183.000
2022-09-15 18:00:00,1.100,203.000
2022-09-15 19:00:00,1.400,208.000
2022-09-15 20:00:00,1.500,213.000
2022-09-15 21:00:00,1.100,185.000
2022-09-15 22:00:00,1.400,177.000
2022-09-15 23:00:00,1.400,196.000
2022-09-16 00:00:00,1.400,201.000
2022-09-16 01:00:00,0.900,153.000
2022-09-16 02:00:00,0.800,119.000
2022-09-16 03:00:00,0.600,243.000
2022-09-16 04:00:00,1.200,239.000
2022-09-16 05:00:00,1.600,251.000
2022-09-16 06:00:00,2.100,248.000
2022-09-16 07:00:00,2.300,241.000
2022-09-16 08:00:00,2.700,227.000
2022-09-16 09:00:00,2.400,236.000
2022-09-16 10:00:00,2.400,254.000
2022-09-16 11:00:00,1.800,238.000
2022-09-16 12:00:00,2.100,259.000
2022-09-16 13:00:00,1.600,269.000
2022-09-16 14:00:00,1.300,267.000
2022-09-16 15:00:00,1.100,250.000
2022-09-16 16:00:00,0.700,218.000
2022-09-16 17:00:00,0.600,190.000
2022-09-16 18:00:00,1.100,187.000
2022-09-16 19:00:00,0.600,318.000
2022-09-16 20:00:00,0.700,189.000
2022-09-16 21:00:00,1.400,192.000
2022-09-16 22:00:00,0.900,212.000
2022-09-16 23:00:00,0.600,238.000
2022-09-17 00:00:00,0.800,160.000
2022-09-17 01:00:00,1.100,178.000
2022-09-17 02:00:00,1.000,352.000
2022-09-17 03:00:00,0.200,205.000
2022-09-17 04:00:00,1.000,150.000
2022-09-17 05:00:00,0.700,52.000
2022-09-17 06:00:00,0.500,260.000
2022-09-17 07:00:00,1.300,228.000
2022-09-17 08:00:00,2.100,245.000
2022-09-17 09:00:00,2.000,238.000
2022-09-17 10:00:00,2.000,252.000
2022-09-17 11:00:00,1.700,261.000
2022-09-17 12:00:00,1.900,257.000
2022-09-17 13:00:00,2.100,254.000
2022-09-17 14:00:00,1.900,244.000
2022-09-17 15:00:00,1.400,216.000
2022-09-17 16:00:00,1.500,233.000
2022-09-17 17:00:00,0.700,182.000
2022-09-17 18:00:00,1.400,248.000
2022-09-17 19:00:00,0.700,273.000
2022-09-17 20:00:00,0.600,355.000
2022-09-17 21:00:00,0.300,315.000
2022-09-17 22:00:00,1.100,221.000
2022-09-17 23:00:00,1.000,220.000
2022-09-18 00:00:00,1.000,243.000
2022-09-18 01:00:00,1.000,266.000
2022-09-18 02:00:00,0.700,126.000
2022-09-18 03:00:00,0.700,360.000
2022-09-18 04:00:00,0.400,2.000
2022-09-18 05:00:00,0.400,112.000
2022-09-18 06:00:00,1.000,261.000
2022-09-18 07:00:00,1.500,261.000
2022-09-18 08:00:00,2.200,264.000
2022-09-18 09:00:00,2.100,25.000
2022-09-18 10:00:00,6.200,32.000
2022-09-18 11:00:00,5.100,31.000
2022-09-18 12:00:00,4.900,30.000
2022-09-18 13:00:00,5.200,33.000
2022-09-18 14:00:00,6.100,32.000
2022-09-18 15:00:00,4.900,38.000
2022-09-18 16:00:00,3.800,30.000
2022-09-18 17:00:00,3.600,29.000
2022-09-18 18:00:00,3.000,29.000
2022-09-18 19:00:00,3.500,31.000
2022-09-18 20:00:00,2.700,19.000
2022-09-18 21:00:00,2.200,28.000
2022-09-18 22:00:00,2.700,27.000
2022-09-18 23:00:00,2.700,28.000
2022-09-19 00:00:00,3.200,30.000
2022-09-19 01:00:00,3.500,30.000
2022-09-19 02:00:00,3.700,30.000
2022-09-19 03:00:00,3.500,29.000
2022-09-19 04:00:00,3.600,31.000
2022-09-19 05:00:00,3.600,34.000
2022-09-19 06:00:00,4.500,44.000
