datetime,value,wdir
2023-03-01 00:00:00,4.200,53.000
2023-03-01 01:00:00,3.500,46.000
2023-03-01 02:00:00,2.800,22.000
2023-03-01 03:00:00,2.000,297.000
2023-03-01 04:00:00,3.400,24.000
2023-03-01 05:00:00,3.200,43.000
2023-03-01 06:00:00,2.700,36.000
2023-03-01 07:00:00,2.400,350.000
2023-03-01 08:00:00,2.200,37.000
2023-03-01 09:00:00,2.500,12.000
2023-03-01 10:00:00,4.500,10.000
2023-03-01 11:00:00,3.500,347.000
2023-03-01 12:00:00,3.500,13.000
2023-03-01 13:00:00,2.400,11.000
2023-03-01 14:00:00,3.800,7.000
2023-03-01 15:00:00,3.100,1.000
2023-03-01 16:00:00,2.500,10.000
2023-03-01 17:00:00,2.000,5.000
2023-03-01 18:00:00,3.900,10.000
2023-03-01 19:00:00,2.200,352.000
2023-03-01 20:00:00,1.700,34.000
2023-03-01 21:00:00,2.500,6.000
2023-03-01 22:00:00,2.300,7.000
2023-03-01 23:00:00,3.300,1.000
2023-03-02 00:00:00,3.100,16.000
2023-03-02 01:00:00,3.400,358.000
2023-03-02 02:00:00,3.500,18.000
2023-03-02 03:00:00,2.600,4.000
2023-03-02 05:00:00,2.000,354.000
2023-03-02 06:00:00,2.200,27.000
2023-03-02 07:00:00,1.300,31.000
2023-03-02 08:00:00,3.200,33.000
2023-03-02 09:00:00,1.700,348.000
2023-03-02 10:00:00,2.100,17.000
2023-03-02 11:00:00,2.700,18.000
2023-03-02 12:00:00,3.400,26.000
2023-03-02 13:00:00,1.800,23.000
2023-03-02 14:00:00,1.800,16.000
2023-03-02 15:00:00,3.500,36.000
2023-03-02 16:00:00,1.800,42.000
2023-03-02 17:00:00,2.200,17.000
2023-03-02 18:00:00,3.200,10.000
2023-03-02 19:00:00,3.600,14.000
2023-03-02 20:00:00,2.600,342.000
2023-03-02 21:00:00,2.200,5.000
2023-03-02 22:00:00,1.700,23.000
2023-03-02 23:00:00,2.700,26.000
2023-03-03 00:00:00,1.900,6.000
2023-03-03 01:00:00,2.400,20.000
2023-03-03 02:00:00,2.500,20.000
2023-03-03 03:00:00,0.900,345.000
2023-03-03 04:00:00,1.900,16.000
2023-03-03 05:00:00,2.100,13.000
2023-03-03 06:00:00,1.000,359.000
2023-03-03 07:00:00,1.600,354.000
2023-03-03 08:00:00,1.300,298.000
2023-03-03 09:00:00,1.300,342.000
2023-03-03 10:00:00,1.000,287.000
2023-03-03 11:00:00,1.100,288.000
