datetime,value,wdir
2024-02-01 00:00:00,3.100,73.000
2024-02-01 01:00:00,3.600,74.000
2024-02-01 02:00:00,3.400,73.000
2024-02-01 03:00:00,3.000,71.000
2024-02-01 04:00:00,2.900,69.000
2024-02-01 05:00:00,2.800,69.000
2024-02-01 06:00:00,2.500,68.000
2024-02-01 07:00:00,2.400,68.000
2024-02-01 08:00:00,2.100,71.000
2024-02-01 09:00:00,2.000,71.000
2024-02-01 10:00:00,1.900,71.000
2024-02-01 11:00:00,2.000,74.000
2024-02-01 12:00:00,2.300,72.000
2024-02-01 13:00:00,2.000,73.000
2024-02-01 14:00:00,1.600,71.000
2024-02-01 15:00:00,1.300,73.000
2024-02-01 16:00:00,1.400,55.000
2024-02-01 17:00:00,1.300,54.000
2024-02-01 18:00:00,1.300,87.000
2024-02-01 19:00:00,1.900,91.000
2024-02-01 20:00:00,2.300,92.000
2024-02-01 21:00:00,2.600,91.000
2024-02-01 22:00:00,3.200,97.000
2024-02-01 23:00:00,3.200,97.000
2024-02-02 00:00:00,3.200,100.000
2024-02-02 01:00:00,3.700,99.000
2024-02-02 02:00:00,3.800,99.000
2024-02-02 03:00:00,3.600,101.000
2024-02-02 04:00:00,4.500,102.000
2024-02-02 05:00:00,4.700,105.000
2024-02-02 06:00:00,5.100,97.000
2024-02-02 07:00:00,4.600,81.000
2024-02-02 08:00:00,3.500,75.000
2024-02-02 09:00:00,2.200,77.000
2024-02-02 10:00:00,2.000,73.000
2024-02-02 11:00:00,2.500,75.000
2024-02-02 12:00:00,2.600,74.000
2024-02-02 13:00:00,2.000,74.000
2024-02-02 14:00:00,1.600,75.000
2024-02-02 15:00:00,1.400,86.000
2024-02-02 16:00:00,1.200,90.000
2024-02-02 17:00:00,1.300,91.000
2024-02-02 18:00:00,1.700,103.000
2024-02-02 19:00:00,3.100,98.000
2024-02-02 20:00:00,3.400,82.000
2024-02-02 21:00:00,3.000,78.000
2024-02-02 22:00:00,2.600,81.000
2024-02-02 23:00:00,2.600,74.000
2024-02-03 00:00:00,2.500,73.000
2024-02-03 01:00:00,1.900,69.000
2024-02-03 02:00:00,2.100,70.000
2024-02-03 03:00:00,1.900,69.000
2024-02-03 04:00:00,1.900,68.000
2024-02-03 05:00:00,1.700,65.000
2024-02-03 06:00:00,1.200,67.000
2024-02-03 07:00:00,1.400,72.000
2024-02-03 08:00:00,0.900,74.000
2024-02-03 09:00:00,1.600,78.000
2024-02-03 10:00:00,1.600,74.000
2024-02-03 11:00:00,1.600,71.000
2024-02-03 12:00:00,1.100,73.000
2024-02-03 13:00:00,1.300,71.000
2024-02-03 14:00:00,0.600,67.000
2024-02-03 15:00:00,0.800,64.000
2024-02-03 16:00:00,1.400,70.000
2024-02-03 17:00:00,2.300,70.000
2024-02-03 18:00:00,3.600,78.000
2024-02-03 19:00:00,4.300,86.000
2024-02-03 20:00:00,4.700,94.000
2024-02-03 21:00:00,4.900,94.000
2024-02-03 22:00:00,5.800,94.000
2024-02-03 23:00:00,5.800,85.000
2024-02-04 00:00:00,5.400,76.000
2024-02-04 01:00:00,5.000,72.000
2024-02-04 02:00:00,5.200,71.000
2024-02-04 03:00:00,5.300,72.000
2024-02-04 04:00:00,5.400,72.000
2024-02-04 05:00:00,5.200,72.000
2024-02-04 06:00:00,5.200,71.000
2024-02-04 07:00:00,5.000,73.000
2024-02-04 08:00:00,4.500,76.000
2024-02-04 09:00:00,4.300,75.000
2024-02-04 10:00:00,4.000,77.000
2024-02-04 11:00:00,3.800,78.000
2024-02-04 12:00:00,3.200,79.000
2024-02-04 13:00:00,2.900,80.000
2024-02-04 14:00:00,3.200,76.000
2024-02-04 15:00:00,3.700,75.000
2024-02-04 16:00:00,3.900,79.000
2024-02-04 17:00:00,3.800,82.000
2024-02-04 18:00:00,3.400,85.000
2024-02-04 19:00:00,3.100,94.000
2024-02-04 20:00:00,3.000,108.000
2024-02-04 21:00:00,3.300,112.000
2024-02-04 22:00:00,3.800,112.000
2024-02-04 23:00:00,3.800,109.000
2024-02-05 00:00:00,3.500,101.000
2024-02-05 01:00:00,3.700,100.000
2024-02-05 02:00:00,4.200,100.000
2024-02-05 03:00:00,4.300,102.000
2024-02-05 04:00:00,4.600,107.000
2024-02-05 05:00:00,4.600,104.000
2024-02-05 06:00:00,5.100,90.000
2024-02-05 07:00:00,5.200,79.000
2024-02-05 08:00:00,5.700,79.000
2024-02-05 09:00:00,5.700,80.000
2024-02-05 10:00:00,5.500,80.000
2024-02-05 11:00:00,5.700,84.000
2024-02-05 12:00:00,5.800,85.000
2024-02-05 13:00:00,5.800,86.000
2024-02-05 14:00:00,5.500,87.000
2024-02-05 15:00:00,4.800,99.000
2024-02-05 16:00:00,4.900,103.000
2024-02-05 17:00:00,4.900,98.000
2024-02-05 18:00:00,4.900,95.000
2024-02-05 19:00:00,4.900,90.000
2024-02-05 20:00:00,4.700,91.000
2024-02-05 21:00:00,4.600,91.000
2024-02-05 22:00:00,4.300,88.000
2024-02-05 23:00:00,4.300,89.000
2024-02-06 00:00:00,4.500,88.000
2024-02-06 01:00:00,4.200,87.000
2024-02-06 02:00:00,3.900,89.000
2024-02-06 03:00:00,3.800,93.000
2024-02-06 04:00:00,4.500,93.000
2024-02-06 05:00:00,3.700,91.000
2024-02-06 06:00:00,3.200,88.000
2024-02-06 07:00:00,3.100,93.000
2024-02-06 08:00:00,3.500,97.000
2024-02-06 09:00:00,3.500,103.000
2024-02-06 10:00:00,3.500,120.000
2024-02-06 11:00:00,3.600,151.000
2024-02-06 12:00:00,3.800,161.000
2024-02-06 13:00:00,4.000,159.000
2024-02-06 14:00:00,4.100,156.000
2024-02-06 15:00:00,4.100,146.000
2024-02-06 16:00:00,4.300,135.000
2024-02-06 17:00:00,5.700,139.000
2024-02-06 18:00:00,5.000,141.000
2024-02-06 19:00:00,4.800,146.000
2024-02-06 20:00:00,4.600,153.000
2024-02-06 21:00:00,4.500,154.000
2024-02-06 22:00:00,3.500,159.000
2024-02-06 23:00:00,3.500,151.000
2024-02-07 00:00:00,4.500,147.000
2024-02-07 01:00:00,4.500,142.000
2024-02-07 02:00:00,5.000,150.000
2024-02-07 03:00:00,4.000,156.000
2024-02-07 04:00:00,3.900,153.000
2024-02-07 05:00:00,4.500,157.000
2024-02-07 06:00:00,4.400,161.000
2024-02-07 07:00:00,3.500,172.000
2024-02-07 08:00:00,3.000,174.000
2024-02-07 09:00:00,4.200,166.000
2024-02-07 10:00:00,4.600,171.000
2024-02-07 11:00:00,4.600,187.000
2024-02-07 12:00:00,4.300,183.000
2024-02-07 13:00:00,3.800,173.000
2024-02-07 14:00:00,3.300,168.000
2024-02-07 15:00:00,2.500,157.000
2024-02-07 16:00:00,3.300,163.000
2024-02-07 17:00:00,3.700,164.000
2024-02-07 18:00:00,3.800,148.000
2024-02-07 19:00:00,3.300,141.000
2024-02-07 20:00:00,4.100,131.000
2024-02-07 21:00:00,3.900,129.000
2024-02-07 22:00:00,5.400,132.000
2024-02-07 23:00:00,5.500,134.000
2024-02-08 00:00:00,5.200,136.000
2024-02-08 01:00:00,5.200,135.000
2024-02-08 02:00:00,5.000,134.000
2024-02-08 03:00:00,4.200,134.000
2024-02-08 04:00:00,3.700,134.000
2024-02-08 05:00:00,3.500,131.000
2024-02-08 06:00:00,3.200,128.000
2024-02-08 07:00:00,3.600,134.000
2024-02-08 08:00:00,3.400,144.000
2024-02-08 09:00:00,3.100,158.000
2024-02-08 10:00:00,3.900,154.000
2024-02-08 11:00:00,5.400,159.000
2024-02-08 12:00:00,4.700,172.000
2024-02-08 13:00:00,4.400,177.000
2024-02-08 14:00:00,4.200,165.000
2024-02-08 15:00:00,3.500,163.000
2024-02-08 16:00:00,2.500,155.000
2024-02-08 17:00:00,2.800,143.000
2024-02-08 18:00:00,3.500,143.000
2024-02-08 19:00:00,3.000,134.000
2024-02-08 20:00:00,2.700,136.000
2024-02-08 21:00:00,2.800,132.000
2024-02-08 22:00:00,2.300,127.000
2024-02-08 23:00:00,2.200,122.000
2024-02-09 00:00:00,1.600,123.000
2024-02-09 01:00:00,4.500,123.000
2024-02-09 02:00:00,3.500,122.000
2024-02-09 03:00:00,2.200,118.000
2024-02-09 04:00:00,2.900,118.000
2024-02-09 05:00:00,3.200,121.000
2024-02-09 06:00:00,2.800,133.000
2024-02-09 07:00:00,2.700,154.000
2024-02-09 08:00:00,2.500,152.000
2024-02-09 09:00:00,3.700,157.000
2024-02-09 10:00:00,3.900,158.000
2024-02-09 11:00:00,3.800,158.000
2024-02-09 12:00:00,3.800,157.000
2024-02-09 13:00:00,4.000,161.000
2024-02-09 14:00:00,3.500,161.000
2024-02-09 15:00:00,2.700,154.000
2024-02-09 16:00:00,2.400,146.000
2024-02-09 17:00:00,2.600,133.000
2024-02-09 18:00:00,3.700,132.000
2024-02-09 19:00:00,3.900,160.000
2024-02-09 20:00:00,1.600,142.000
2024-02-09 21:00:00,3.000,132.000
2024-02-09 22:00:00,3.700,130.000
2024-02-09 23:00:00,3.700,128.000
2024-02-10 00:00:00,3.900,123.000
2024-02-10 01:00:00,4.100,120.000
2024-02-10 02:00:00,2.600,114.000
2024-02-10 03:00:00,2.300,135.000
2024-02-10 04:00:00,3.500,120.000
2024-02-10 05:00:00,3.600,132.000
2024-02-10 06:00:00,4.200,125.000
2024-02-10 07:00:00,3.100,143.000
2024-02-10 08:00:00,2.200,150.000
2024-02-10 09:00:00,3.900,156.000
2024-02-10 10:00:00,4.000,149.000
2024-02-10 11:00:00,5.600,152.000
2024-02-10 12:00:00,5.100,156.000
2024-02-10 13:00:00,4.400,164.000
2024-02-10 14:00:00,3.600,159.000
2024-02-10 15:00:00,3.300,159.000
2024-02-10 16:00:00,3.400,157.000
2024-02-10 17:00:00,3.600,158.000
2024-02-10 18:00:00,3.400,149.000
2024-02-10 19:00:00,3.800,123.000
2024-02-10 20:00:00,2.800,171.000
2024-02-10 21:00:00,1.800,172.000
2024-02-10 22:00:00,2.700,154.000
2024-02-10 23:00:00,2.700,140.000
2024-02-11 00:00:00,2.900,148.000
2024-02-11 01:00:00,2.200,148.000
2024-02-11 02:00:00,3.000,148.000
2024-02-11 03:00:00,3.100,128.000
2024-02-11 04:00:00,3.800,124.000
2024-02-11 05:00:00,3.900,124.000
2024-02-11 06:00:00,3.000,106.000
2024-02-11 07:00:00,2.300,124.000
2024-02-11 08:00:00,2.100,118.000
2024-02-11 09:00:00,2.300,120.000
2024-02-11 10:00:00,2.400,128.000
2024-02-11 11:00:00,1.600,160.000
2024-02-11 12:00:00,2.100,146.000
2024-02-11 13:00:00,5.300,151.000
2024-02-11 14:00:00,4.200,128.000
2024-02-11 15:00:00,3.700,118.000
2024-02-11 16:00:00,4.100,116.000
2024-02-11 17:00:00,4.300,119.000
2024-02-11 18:00:00,5.000,123.000
2024-02-11 19:00:00,4.700,119.000
2024-02-11 20:00:00,4.400,125.000
2024-02-11 21:00:00,4.200,130.000
2024-02-11 22:00:00,4.200,134.000
2024-02-11 23:00:00,4.200,141.000
2024-02-12 00:00:00,3.700,122.000
2024-02-12 01:00:00,3.900,130.000
2024-02-12 02:00:00,3.100,137.000
2024-02-12 03:00:00,2.800,120.000
2024-02-12 04:00:00,2.900,117.000
2024-02-12 05:00:00,3.200,124.000
2024-02-12 06:00:00,4.000,110.000
2024-02-12 07:00:00,2.500,102.000
2024-02-12 08:00:00,2.300,112.000
2024-02-12 09:00:00,3.400,125.000
2024-02-12 10:00:00,3.500,123.000
2024-02-12 11:00:00,3.500,103.000
2024-02-12 12:00:00,2.000,112.000
2024-02-12 13:00:00,2.400,136.000
2024-02-12 14:00:00,2.400,111.000
2024-02-12 15:00:00,1.500,112.000
2024-02-12 16:00:00,1.600,115.000
2024-02-12 17:00:00,2.600,116.000
2024-02-12 18:00:00,2.800,114.000
2024-02-12 19:00:00,2.900,113.000
2024-02-12 20:00:00,3.100,96.000
2024-02-12 21:00:00,1.600,74.000
2024-02-12 22:00:00,2.000,63.000
2024-02-12 23:00:00,2.000,84.000
2024-02-13 00:00:00,1.400,109.000
2024-02-13 01:00:00,1.000,87.000
2024-02-13 02:00:00,0.600,117.000
2024-02-13 03:00:00,1.300,118.000
2024-02-13 04:00:00,1.300,114.000
2024-02-13 05:00:00,1.500,118.000
2024-02-13 06:00:00,2.600,120.000
2024-02-13 07:00:00,3.400,129.000
2024-02-13 08:00:00,3.700,161.000
2024-02-13 09:00:00,2.600,167.000
2024-02-13 10:00:00,2.900,159.000
2024-02-13 11:00:00,3.100,179.000
2024-02-13 12:00:00,3.200,131.000
2024-02-13 13:00:00,1.700,119.000
2024-02-13 14:00:00,1.900,118.000
2024-02-13 15:00:00,1.900,117.000
2024-02-13 16:00:00,1.300,106.000
2024-02-13 17:00:00,0.700,84.000
2024-02-13 18:00:00,0.400,99.000
2024-02-13 19:00:00,0.800,101.000
2024-02-13 20:00:00,1.000,76.000
2024-02-13 21:00:00,0.600,80.000
2024-02-13 22:00:00,1.500,89.000
2024-02-13 23:00:00,1.500,72.000
2024-02-14 00:00:00,1.100,54.000
2024-02-14 01:00:00,0.900,101.000
2024-02-14 02:00:00,1.000,107.000
2024-02-14 03:00:00,1.500,107.000
2024-02-14 04:00:00,1.500,107.000
2024-02-14 05:00:00,1.200,109.000
2024-02-14 06:00:00,1.100,117.000
2024-02-14 07:00:00,1.200,121.000
2024-02-14 08:00:00,1.300,121.000
2024-02-14 09:00:00,1.200,125.000
2024-02-14 10:00:00,1.300,120.000
2024-02-14 11:00:00,1.900,117.000
2024-02-14 12:00:00,2.300,111.000
2024-02-14 13:00:00,2.800,109.000
2024-02-14 14:00:00,3.300,107.000
2024-02-14 15:00:00,3.200,109.000
2024-02-14 16:00:00,3.800,112.000
2024-02-14 17:00:00,3.600,113.000
2024-02-14 18:00:00,3.500,109.000
2024-02-14 19:00:00,3.800,105.000
2024-02-14 20:00:00,3.500,105.000
2024-02-14 21:00:00,3.700,102.000
2024-02-14 22:00:00,3.900,101.000
2024-02-14 23:00:00,4.000,104.000
2024-02-15 00:00:00,4.500,104.000
2024-02-15 01:00:00,4.500,102.000
2024-02-15 02:00:00,3.600,101.000
2024-02-15 03:00:00,3.700,100.000
2024-02-15 04:00:00,3.500,98.000
2024-02-15 05:00:00,3.200,99.000
2024-02-15 06:00:00,3.300,98.000
2024-02-15 07:00:00,3.000,97.000
2024-02-15 08:00:00,2.800,98.000
2024-02-15 09:00:00,2.800,99.000
2024-02-15 10:00:00,2.700,99.000
2024-02-15 11:00:00,2.700,101.000
2024-02-15 12:00:00,2.500,102.000
2024-02-15 13:00:00,2.000,102.000
2024-02-15 14:00:00,2.000,101.000
2024-02-15 15:00:00,2.000,101.000
2024-02-15 16:00:00,2.100,97.000
2024-02-15 17:00:00,2.000,102.000
2024-02-15 18:00:00,2.200,100.000
2024-02-15 19:00:00,1.900,101.000
2024-02-15 20:00:00,1.500,101.000
2024-02-15 21:00:00,1.300,100.000
2024-02-15 22:00:00,1.200,101.000
2024-02-15 23:00:00,1.200,99.000
2024-02-16 00:00:00,1.900,96.000
2024-02-16 01:00:00,1.800,100.000
2024-02-16 02:00:00,1.000,100.000
2024-02-16 03:00:00,1.100,105.000
2024-02-16 04:00:00,0.900,100.000
2024-02-16 05:00:00,0.800,99.000
2024-02-16 06:00:00,1.200,99.000
2024-02-16 07:00:00,1.600,99.000
2024-02-16 08:00:00,1.800,104.000
2024-02-16 09:00:00,1.600,109.000
2024-02-16 10:00:00,1.500,110.000
2024-02-16 11:00:00,1.400,109.000
2024-02-16 12:00:00,1.600,103.000
2024-02-16 13:00:00,1.500,101.000
2024-02-16 14:00:00,1.900,102.000
2024-02-16 15:00:00,1.500,99.000
2024-02-16 16:00:00,1.500,96.000
2024-02-16 17:00:00,1.600,97.000
2024-02-16 18:00:00,1.800,93.000
2024-02-16 19:00:00,1.900,96.000
2024-02-16 20:00:00,2.000,93.000
2024-02-16 21:00:00,1.900,97.000
2024-02-16 22:00:00,1.500,101.000
2024-02-16 23:00:00,1.500,106.000
2024-02-17 00:00:00,1.500,99.000
2024-02-17 01:00:00,1.600,97.000
2024-02-17 02:00:00,1.600,100.000
2024-02-17 03:00:00,1.700,101.000
2024-02-17 04:00:00,1.700,100.000
2024-02-17 05:00:00,1.900,104.000
2024-02-17 06:00:00,1.900,106.000
2024-02-17 07:00:00,1.700,109.000
2024-02-17 08:00:00,1.600,106.000
2024-02-17 09:00:00,1.500,105.000
2024-02-17 10:00:00,2.100,105.000
2024-02-17 11:00:00,2.400,103.000
2024-02-17 12:00:00,2.100,106.000
2024-02-17 13:00:00,2.100,107.000
2024-02-17 14:00:00,2.300,105.000
2024-02-17 15:00:00,2.400,105.000
2024-02-17 16:00:00,2.100,104.000
2024-02-17 17:00:00,2.200,106.000
2024-02-17 18:00:00,2.300,101.000
2024-02-17 19:00:00,1.800,101.000
2024-02-17 20:00:00,2.000,102.000
2024-02-17 21:00:00,1.700,100.000
2024-02-17 22:00:00,1.900,102.000
2024-02-17 23:00:00,1.900,100.000
2024-02-18 00:00:00,1.900,95.000
2024-02-18 01:00:00,1.800,93.000
2024-02-18 02:00:00,1.500,97.000
2024-02-18 03:00:00,1.400,95.000
2024-02-18 04:00:00,1.500,94.000
2024-02-18 05:00:00,1.300,89.000
2024-02-18 06:00:00,1.200,85.000
2024-02-18 07:00:00,1.100,78.000
2024-02-18 08:00:00,1.300,75.000
2024-02-18 09:00:00,1.200,73.000
2024-02-18 10:00:00,1.300,72.000
2024-02-18 11:00:00,1.400,72.000
2024-02-18 12:00:00,1.400,71.000
2024-02-18 13:00:00,1.200,69.000
2024-02-18 14:00:00,1.000,71.000
2024-02-18 15:00:00,1.000,33.000
2024-02-18 16:00:00,0.600,53.000
2024-02-18 17:00:00,0.900,32.000
2024-02-18 18:00:00,0.500,78.000
2024-02-18 19:00:00,0.700,69.000
2024-02-18 20:00:00,0.600,31.000
2024-02-18 21:00:00,0.400,68.000
2024-02-18 22:00:00,1.300,79.000
2024-02-18 23:00:00,1.300,73.000
2024-02-19 00:00:00,1.300,64.000
2024-02-19 01:00:00,0.900,27.000
2024-02-19 02:00:00,0.200,63.000
2024-02-19 03:00:00,0.500,79.000
2024-02-19 04:00:00,0.900,69.000
2024-02-19 05:00:00,1.100,82.000
2024-02-19 06:00:00,1.000,94.000
2024-02-19 07:00:00,1.500,81.000
2024-02-19 08:00:00,1.000,72.000
2024-02-19 09:00:00,1.000,72.000
2024-02-19 10:00:00,1.000,72.000
2024-02-19 11:00:00,1.300,71.000
2024-02-19 12:00:00,1.200,71.000
2024-02-19 13:00:00,0.900,94.000
2024-02-19 14:00:00,0.900,41.000
2024-02-19 15:00:00,0.300,0.000
2024-02-19 16:00:00,0.300,31.000
2024-02-19 17:00:00,0.300,51.000
2024-02-19 18:00:00,0.700,94.000
2024-02-19 19:00:00,2.900,90.000
2024-02-19 20:00:00,2.600,89.000
2024-02-19 21:00:00,2.500,90.000
2024-02-19 22:00:00,1.900,79.000
2024-02-19 23:00:00,1.900,32.000
2024-02-20 00:00:00,1.900,56.000
2024-02-20 01:00:00,1.500,93.000
2024-02-20 02:00:00,2.100,100.000
2024-02-20 03:00:00,2.100,87.000
2024-02-20 04:00:00,2.100,68.000
2024-02-20 05:00:00,1.600,86.000
2024-02-20 06:00:00,1.900,53.000
2024-02-20 07:00:00,0.900,68.000
2024-02-20 08:00:00,1.100,73.000
2024-02-20 09:00:00,1.300,73.000
2024-02-20 10:00:00,1.600,70.000
2024-02-20 11:00:00,1.800,71.000
2024-02-20 12:00:00,1.900,65.000
2024-02-20 13:00:00,1.900,68.000
2024-02-20 14:00:00,1.900,71.000
2024-02-20 15:00:00,1.700,70.000
2024-02-20 16:00:00,1.600,73.000
2024-02-20 17:00:00,1.600,78.000
2024-02-20 18:00:00,1.500,34.000
2024-02-20 19:00:00,1.600,28.000
2024-02-20 20:00:00,1.600,60.000
2024-02-20 21:00:00,1.500,93.000
2024-02-20 22:00:00,2.100,93.000
2024-02-20 23:00:00,2.100,95.000
2024-02-21 00:00:00,2.300,103.000
2024-02-21 01:00:00,2.400,94.000
2024-02-21 02:00:00,2.600,97.000
2024-02-21 03:00:00,2.500,97.000
2024-02-21 04:00:00,2.400,87.000
2024-02-21 05:00:00,2.000,108.000
2024-02-21 06:00:00,1.900,92.000
2024-02-21 07:00:00,2.000,78.000
2024-02-21 08:00:00,1.400,74.000
2024-02-21 09:00:00,1.100,79.000
2024-02-21 10:00:00,1.300,77.000
2024-02-21 11:00:00,2.000,71.000
2024-02-21 12:00:00,1.900,73.000
2024-02-21 13:00:00,1.700,71.000
2024-02-21 14:00:00,1.500,47.000
2024-02-21 15:00:00,1.500,30.000
2024-02-21 16:00:00,2.200,33.000
2024-02-21 17:00:00,2.000,55.000
2024-02-21 18:00:00,1.800,74.000
2024-02-21 19:00:00,2.600,81.000
2024-02-21 20:00:00,2.800,75.000
2024-02-21 21:00:00,2.900,80.000
2024-02-21 22:00:00,3.300,86.000
2024-02-21 23:00:00,3.300,84.000
2024-02-22 00:00:00,3.900,85.000
2024-02-22 01:00:00,3.900,85.000
2024-02-22 02:00:00,4.400,83.000
2024-02-22 03:00:00,4.200,78.000
2024-02-22 04:00:00,4.100,72.000
2024-02-22 05:00:00,4.200,71.000
2024-02-22 06:00:00,2.600,70.000
2024-02-22 07:00:00,3.100,75.000
2024-02-22 08:00:00,1.400,84.000
2024-02-22 09:00:00,1.800,87.000
2024-02-22 10:00:00,1.300,79.000
2024-02-22 11:00:00,1.600,75.000
2024-02-22 12:00:00,2.300,70.000
2024-02-22 13:00:00,2.200,43.000
2024-02-22 14:00:00,2.500,27.000
2024-02-22 15:00:00,3.000,25.000
2024-02-22 16:00:00,3.100,55.000
2024-02-22 17:00:00,1.500,70.000
2024-02-22 18:00:00,1.800,78.000
2024-02-22 19:00:00,2.900,73.000
2024-02-22 20:00:00,3.000,81.000
2024-02-22 21:00:00,3.300,78.000
2024-02-22 22:00:00,4.100,73.000
2024-02-22 23:00:00,4.100,73.000
2024-02-23 00:00:00,3.700,72.000
2024-02-23 01:00:00,4.200,73.000
2024-02-23 02:00:00,5.200,73.000
2024-02-23 03:00:00,5.000,76.000
2024-02-23 04:00:00,5.300,77.000
2024-02-23 05:00:00,5.600,82.000
2024-02-23 06:00:00,5.000,92.000
2024-02-23 07:00:00,4.600,105.000
2024-02-23 08:00:00,3.600,117.000
2024-02-23 09:00:00,4.600,131.000
2024-02-23 10:00:00,3.500,138.000
2024-02-23 11:00:00,4.700,146.000
2024-02-23 12:00:00,4.000,150.000
2024-02-23 13:00:00,3.600,148.000
2024-02-23 14:00:00,2.900,139.000
2024-02-23 15:00:00,3.000,154.000
2024-02-23 16:00:00,2.400,136.000
2024-02-23 17:00:00,2.600,119.000
2024-02-23 18:00:00,3.300,124.000
2024-02-23 19:00:00,4.000,123.000
2024-02-23 20:00:00,4.600,123.000
2024-02-23 21:00:00,4.700,121.000
2024-02-23 22:00:00,4.500,116.000
2024-02-23 23:00:00,4.600,117.000
2024-02-24 00:00:00,5.100,116.000
2024-02-24 01:00:00,4.800,120.000
2024-02-24 02:00:00,5.100,124.000
2024-02-24 03:00:00,4.600,119.000
2024-02-24 04:00:00,4.300,120.000
2024-02-24 05:00:00,5.000,122.000
2024-02-24 06:00:00,4.700,126.000
2024-02-24 07:00:00,4.500,140.000
2024-02-24 08:00:00,3.600,152.000
2024-02-24 09:00:00,3.600,159.000
2024-02-24 10:00:00,3.300,156.000
2024-02-24 11:00:00,3.700,177.000
2024-02-24 12:00:00,3.000,159.000
2024-02-24 13:00:00,3.100,153.000
2024-02-24 14:00:00,3.200,173.000
2024-02-24 15:00:00,2.300,149.000
2024-02-24 16:00:00,1.500,71.000
2024-02-24 17:00:00,1.300,94.000
2024-02-24 18:00:00,2.200,97.000
2024-02-24 19:00:00,2.600,104.000
2024-02-24 20:00:00,3.100,108.000
2024-02-24 21:00:00,3.500,111.000
2024-02-24 22:00:00,4.100,114.000
2024-02-24 23:00:00,4.200,113.000
2024-02-25 00:00:00,3.900,112.000
2024-02-25 01:00:00,3.200,110.000
2024-02-25 02:00:00,3.400,110.000
2024-02-25 03:00:00,3.900,109.000
2024-02-25 04:00:00,3.700,88.000
2024-02-25 05:00:00,3.200,107.000
2024-02-25 06:00:00,1.700,58.000
2024-02-25 07:00:00,1.000,34.000
2024-02-25 08:00:00,1.100,268.000
2024-02-25 09:00:00,1.300,284.000
2024-02-25 10:00:00,1.600,263.000
2024-02-25 11:00:00,1.900,339.000
2024-02-25 12:00:00,2.300,12.000
2024-02-25 13:00:00,4.400,19.000
2024-02-25 14:00:00,5.700,25.000
2024-02-25 15:00:00,5.700,24.000
2024-02-25 16:00:00,6.000,26.000
2024-02-25 17:00:00,5.400,49.000
2024-02-25 18:00:00,2.600,69.000
2024-02-25 19:00:00,1.200,68.000
2024-02-25 20:00:00,0.900,42.000
2024-02-25 21:00:00,1.100,82.000
2024-02-25 22:00:00,0.500,75.000
2024-02-25 23:00:00,0.600,70.000
2024-02-26 00:00:00,1.400,40.000
2024-02-26 01:00:00,1.500,74.000
2024-02-26 02:00:00,1.000,71.000
2024-02-26 03:00:00,1.400,46.000
2024-02-26 04:00:00,1.700,37.000
2024-02-26 05:00:00,1.600,58.000
2024-02-26 06:00:00,1.400,84.000
2024-02-26 07:00:00,0.700,115.000
2024-02-26 08:00:00,1.300,126.000
2024-02-26 09:00:00,1.800,124.000
2024-02-26 10:00:00,1.900,124.000
2024-02-26 11:00:00,1.500,124.000
2024-02-26 12:00:00,1.200,122.000
2024-02-26 13:00:00,1.200,123.000
2024-02-26 14:00:00,1.100,122.000
2024-02-26 15:00:00,1.200,116.000
2024-02-26 16:00:00,1.100,114.000
2024-02-26 17:00:00,1.000,113.000
2024-02-26 18:00:00,0.900,115.000
2024-02-26 19:00:00,1.100,113.000
2024-02-26 20:00:00,0.800,112.000
2024-02-26 21:00:00,1.000,115.000
2024-02-26 22:00:00,0.900,120.000
2024-02-26 23:00:00,0.900,119.000
2024-02-27 00:00:00,0.800,117.000
2024-02-27 01:00:00,0.900,117.000
2024-02-27 02:00:00,0.900,114.000
2024-02-27 03:00:00,0.700,112.000
2024-02-27 04:00:00,0.800,112.000
2024-02-27 05:00:00,0.800,117.000
2024-02-27 06:00:00,0.900,122.000
2024-02-27 07:00:00,0.900,121.000
2024-02-27 08:00:00,1.000,122.000
2024-02-27 09:00:00,1.000,129.000
2024-02-27 10:00:00,1.400,136.000
2024-02-27 11:00:00,1.600,136.000
2024-02-27 12:00:00,1.700,144.000
2024-02-27 13:00:00,1.600,135.000
2024-02-27 14:00:00,1.500,123.000
2024-02-27 15:00:00,1.400,97.000
2024-02-27 16:00:00,1.400,50.000
2024-02-27 17:00:00,1.700,37.000
2024-02-27 18:00:00,1.700,62.000
2024-02-27 19:00:00,1.600,55.000
2024-02-27 20:00:00,2.000,37.000
2024-02-27 21:00:00,1.500,43.000
2024-02-27 22:00:00,1.400,58.000
2024-02-27 23:00:00,1.400,47.000
2024-02-28 00:00:00,1.600,72.000
2024-02-28 01:00:00,1.500,55.000
2024-02-28 02:00:00,1.400,63.000
2024-02-28 03:00:00,1.000,49.000
2024-02-28 04:00:00,1.200,50.000
2024-02-28 05:00:00,1.400,77.000
2024-02-28 06:00:00,1.100,70.000
2024-02-28 07:00:00,1.100,46.000
2024-02-28 08:00:00,1.900,44.000
2024-02-28 09:00:00,2.100,59.000
2024-02-28 10:00:00,2.000,73.000
