Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Florya,17636,40.975837,28.786531,2024-11-22 00:00:00,0,9.93,9.93,1013,4
Florya,17636,40.975837,28.786531,2024-11-22 01:00:00,0,9.8,9.8,1012,4
Florya,17636,40.975837,28.786531,2024-11-22 02:00:00,0,9.74,9.74,1011,4
Florya,17636,40.975837,28.786531,2024-11-22 03:00:00,0,10.14,10.14,1011,5
Florya,17636,40.975837,28.786531,2024-11-22 04:00:00,0,9.27,9.27,1011,3
Florya,17636,40.975837,28.786531,2024-11-22 05:00:00,0,9.26,9.26,1011,3
Florya,17636,40.975837,28.786531,2024-11-22 06:00:00,0,10.01,10.01,1012,3
Florya,17636,40.975837,28.786531,2024-11-22 07:00:00,0,11.64,11.64,1011,3
Florya,17636,40.975837,28.786531,2024-11-22 08:00:00,0,11.8,11.8,1011,3
Florya,17636,40.975837,28.786531,2024-11-22 09:00:00,0,12.1,12.1,1011,2
Florya,17636,40.975837,28.786531,2024-11-22 10:00:00,0,12.48,12.48,1010,2
Florya,17636,40.975837,28.786531,2024-11-22 11:00:00,0,12.9,12.9,1010,3
Florya,17636,40.975837,28.786531,2024-11-22 12:00:00,0,13.18,13.18,1009,2
Florya,17636,40.975837,28.786531,2024-11-22 13:00:00,0,13.52,13.52,1008,2
Florya,17636,40.975837,28.786531,2024-11-22 14:00:00,0,14.26,14.26,1008,4
Florya,17636,40.975837,28.786531,2024-11-22 15:00:00,0,15.35,15.35,1007,6
Florya,17636,40.975837,28.786531,2024-11-22 16:00:00,0,16.04,16.04,1007,7
Florya,17636,40.975837,28.786531,2024-11-22 17:00:00,0,16.08,16.08,1007,10
Florya,17636,40.975837,28.786531,2024-11-22 18:00:00,0,15.86,15.86,1007,9
Florya,17636,40.975837,28.786531,2024-11-22 19:00:00,0,15.34,15.34,1007,8
Florya,17636,40.975837,28.786531,2024-11-22 20:00:00,0,15.5,15.5,1006,8
Florya,17636,40.975837,28.786531,2024-11-22 21:00:00,0,15.8,15.8,1006,9
Florya,17636,40.975837,28.786531,2024-11-22 22:00:00,0,16.02,16.02,1006,10
Florya,17636,40.975837,28.786531,2024-11-22 23:00:00,0,15.86,15.86,1005,10
Florya,17636,40.975837,28.786531,2024-11-23 00:00:00,0,15.83,15.83,1005,10
Florya,17636,40.975837,28.786531,2024-11-23 01:00:00,0,15.48,15.48,1005,8
Florya,17636,40.975837,28.786531,2024-11-23 02:00:00,0,15.71,15.71,1005,9
Florya,17636,40.975837,28.786531,2024-11-23 03:00:00,0,15.81,15.81,1004,10
Florya,17636,40.975837,28.786531,2024-11-23 04:00:00,0,15.15,15.15,1005,7
Florya,17636,40.975837,28.786531,2024-11-23 05:00:00,0,15.55,15.55,1005,9
Florya,17636,40.975837,28.786531,2024-11-23 06:00:00,4,16.22,16.22,1006,11
Florya,17636,40.975837,28.786531,2024-11-23 07:00:00,8,8.13,8.13,1010,5
Florya,17636,40.975837,28.786531,2024-11-23 08:00:00,6,5.85,5.85,1012,6
Florya,17636,40.975837,28.786531,2024-11-23 09:00:00,10,3.84,3.84,1013,13
Florya,17636,40.975837,28.786531,2024-11-23 10:00:00,4,3.89,3.89,1015,11
Florya,17636,40.975837,28.786531,2024-11-23 11:00:00,2,4.22,4.22,1018,7
Florya,17636,40.975837,28.786531,2024-11-23 12:00:00,0,4.39,4.39,1018,3
Florya,17636,40.975837,28.786531,2024-11-23 13:00:00,0,5.26,5.26,1019,2
Florya,17636,40.975837,28.786531,2024-11-23 14:00:00,0,6.65,6.65,1021,4
Florya,17636,40.975837,28.786531,2024-11-23 15:00:00,0,7.19,7.19,1020,4
Florya,17636,40.975837,28.786531,2024-11-23 16:00:00,0,7.64,7.64,1021,7
Florya,17636,40.975837,28.786531,2024-11-23 17:00:00,0,7.43,7.43,1022,7
Florya,17636,40.975837,28.786531,2024-11-23 18:00:00,0,6.96,6.96,1023,9
Florya,17636,40.975837,28.786531,2024-11-23 19:00:00,0,6.24,6.24,1024,7
Florya,17636,40.975837,28.786531,2024-11-23 20:00:00,0,5.7,5.7,1024,7
Florya,17636,40.975837,28.786531,2024-11-23 21:00:00,0,5.54,5.54,1026,8
Florya,17636,40.975837,28.786531,2024-11-23 22:00:00,0,5.64,5.64,1026,8
Florya,17636,40.975837,28.786531,2024-11-23 23:00:00,0,5.39,5.39,1027,8
Florya,17636,40.975837,28.786531,2024-11-24 00:00:00,0,5.55,5.55,1028,8
Florya,17636,40.975837,28.786531,2024-11-24 01:00:00,0,5.61,5.61,1028,7
Florya,17636,40.975837,28.786531,2024-11-24 02:00:00,0,5.6,5.6,1029,8
Florya,17636,40.975837,28.786531,2024-11-24 03:00:00,0,5.52,5.52,1030,8
Florya,17636,40.975837,28.786531,2024-11-24 04:00:00,0,5.25,5.25,1030,7
Florya,17636,40.975837,28.786531,2024-11-24 05:00:00,0,4.33,4.33,1031,6
Florya,17636,40.975837,28.786531,2024-11-24 06:00:00,0,5.08,5.08,1032,6
Florya,17636,40.975837,28.786531,2024-11-24 07:00:00,0,5.72,5.72,1032,5
Florya,17636,40.975837,28.786531,2024-11-24 08:00:00,0,7.62,7.62,1032,7
Florya,17636,40.975837,28.786531,2024-11-24 09:00:00,0,7.99,7.99,1032,7
Florya,17636,40.975837,28.786531,2024-11-24 10:00:00,0,8.18,8.18,1032,6
Florya,17636,40.975837,28.786531,2024-11-24 11:00:00,0,8.34,8.34,1031,6
Florya,17636,40.975837,28.786531,2024-11-24 12:00:00,0,8.45,8.45,1031,6
Florya,17636,40.975837,28.786531,2024-11-24 13:00:00,0,8.43,8.43,1031,6
Florya,17636,40.975837,28.786531,2024-11-24 14:00:00,0,8.26,8.26,1031,5
Florya,17636,40.975837,28.786531,2024-11-24 15:00:00,0,8.02,8.02,1031,5
Florya,17636,40.975837,28.786531,2024-11-24 16:00:00,0,7.67,7.67,1031,3
Florya,17636,40.975837,28.786531,2024-11-24 17:00:00,0,7.34,7.34,1031,3
Florya,17636,40.975837,28.786531,2024-11-24 18:00:00,0,7.29,7.29,1030,3
Florya,17636,40.975837,28.786531,2024-11-24 19:00:00,0,7.2,7.2,1030,2
Florya,17636,40.975837,28.786531,2024-11-24 20:00:00,0,7.11,7.11,1030,3
