Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sariyer,17061,41.146382,29.050195,2024-11-22 00:00:00,0,8.24,8.24,1011,2
Sariyer,17061,41.146382,29.050195,2024-11-22 01:00:00,0,7.93,7.93,1010,2
Sariyer,17061,41.146382,29.050195,2024-11-22 02:00:00,0,7.69,7.69,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 03:00:00,0,7.65,7.65,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 04:00:00,0,7.25,7.25,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 05:00:00,0,7.53,7.53,1009,0
Sariyer,17061,41.146382,29.050195,2024-11-22 06:00:00,0,8.34,8.34,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 07:00:00,0,9.8,9.8,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 08:00:00,0,12.35,12.35,1009,3
Sariyer,17061,41.146382,29.050195,2024-11-22 09:00:00,0,14.1,14.1,1008,3
Sariyer,17061,41.146382,29.050195,2024-11-22 10:00:00,0,15.61,15.61,1007,4
Sariyer,17061,41.146382,29.050195,2024-11-22 11:00:00,0,16.49,16.49,1007,5
Sariyer,17061,41.146382,29.050195,2024-11-22 12:00:00,0,17.43,17.43,1006,6
Sariyer,17061,41.146382,29.050195,2024-11-22 13:00:00,0,17.69,17.69,1005,5
Sariyer,17061,41.146382,29.050195,2024-11-22 14:00:00,0,17.72,17.72,1004,6
Sariyer,17061,41.146382,29.050195,2024-11-22 15:00:00,0,17.51,17.51,1004,6
Sariyer,17061,41.146382,29.050195,2024-11-22 16:00:00,0,18.55,18.55,1004,8
Sariyer,17061,41.146382,29.050195,2024-11-22 17:00:00,0,18.5,18.5,1004,8
Sariyer,17061,41.146382,29.050195,2024-11-22 18:00:00,0,18.39,18.39,1004,10
Sariyer,17061,41.146382,29.050195,2024-11-22 19:00:00,0,18.47,18.47,1003,11
Sariyer,17061,41.146382,29.050195,2024-11-22 20:00:00,0,18.13,18.13,1003,9
Sariyer,17061,41.146382,29.050195,2024-11-22 21:00:00,0,18.19,18.19,1003,9
Sariyer,17061,41.146382,29.050195,2024-11-22 22:00:00,0,18.21,18.21,1003,9
Sariyer,17061,41.146382,29.050195,2024-11-22 23:00:00,0,18.53,18.53,1002,10
Sariyer,17061,41.146382,29.050195,2024-11-23 00:00:00,0,18.65,18.65,1002,10
Sariyer,17061,41.146382,29.050195,2024-11-23 01:00:00,0,18.83,18.83,1002,10
Sariyer,17061,41.146382,29.050195,2024-11-23 02:00:00,0,18.61,18.61,1002,9
Sariyer,17061,41.146382,29.050195,2024-11-23 03:00:00,0,18.07,18.07,1002,8
Sariyer,17061,41.146382,29.050195,2024-11-23 04:00:00,0,17.95,17.95,1002,9
Sariyer,17061,41.146382,29.050195,2024-11-23 05:00:00,0,18.05,18.05,1002,9
Sariyer,17061,41.146382,29.050195,2024-11-23 06:00:00,6,18.57,18.57,1003,9
Sariyer,17061,41.146382,29.050195,2024-11-23 07:00:00,6,8.53,8.53,1007,10
Sariyer,17061,41.146382,29.050195,2024-11-23 08:00:00,10,6.44,6.44,1009,9
Sariyer,17061,41.146382,29.050195,2024-11-23 09:00:00,9,5.05,5.05,1011,8
Sariyer,17061,41.146382,29.050195,2024-11-23 10:00:00,5,3.06,3.06,1012,6
Sariyer,17061,41.146382,29.050195,2024-11-23 11:00:00,2,3.96,3.96,1014,5
Sariyer,17061,41.146382,29.050195,2024-11-23 12:00:00,1,4.35,4.35,1015,3
Sariyer,17061,41.146382,29.050195,2024-11-23 13:00:00,0,5.78,5.78,1016,2
Sariyer,17061,41.146382,29.050195,2024-11-23 14:00:00,0,6.69,6.69,1017,3
Sariyer,17061,41.146382,29.050195,2024-11-23 15:00:00,0,6.77,6.77,1017,4
Sariyer,17061,41.146382,29.050195,2024-11-23 16:00:00,0,6.36,6.36,1018,5
Sariyer,17061,41.146382,29.050195,2024-11-23 17:00:00,0,5.77,5.77,1019,4
Sariyer,17061,41.146382,29.050195,2024-11-23 18:00:00,0,5.03,5.03,1020,5
Sariyer,17061,41.146382,29.050195,2024-11-23 19:00:00,0,4.61,4.61,1020,5
Sariyer,17061,41.146382,29.050195,2024-11-23 20:00:00,1,4.47,4.47,1021,5
Sariyer,17061,41.146382,29.050195,2024-11-23 21:00:00,2,6.1,6.1,1022,6
Sariyer,17061,41.146382,29.050195,2024-11-23 22:00:00,1,4.22,4.22,1023,0
Sariyer,17061,41.146382,29.050195,2024-11-23 23:00:00,0,6.48,6.48,1024,5
Sariyer,17061,41.146382,29.050195,2024-11-24 00:00:00,0,6.17,6.17,1024,6
Sariyer,17061,41.146382,29.050195,2024-11-24 01:00:00,0,6.31,6.31,1025,5
Sariyer,17061,41.146382,29.050195,2024-11-24 02:00:00,0,6.29,6.29,1026,5
Sariyer,17061,41.146382,29.050195,2024-11-24 03:00:00,1,6.15,6.15,1027,5
Sariyer,17061,41.146382,29.050195,2024-11-24 04:00:00,0,6.29,6.29,1027,5
Sariyer,17061,41.146382,29.050195,2024-11-24 05:00:00,0,6.53,6.53,1028,5
Sariyer,17061,41.146382,29.050195,2024-11-24 06:00:00,0,6.95,6.95,1029,6
Sariyer,17061,41.146382,29.050195,2024-11-24 07:00:00,0,7.62,7.62,1029,6
Sariyer,17061,41.146382,29.050195,2024-11-24 08:00:00,0,7.98,7.98,1029,6
Sariyer,17061,41.146382,29.050195,2024-11-24 09:00:00,0,8.19,8.19,1029,7
Sariyer,17061,41.146382,29.050195,2024-11-24 10:00:00,0,8.37,8.37,1029,7
Sariyer,17061,41.146382,29.050195,2024-11-24 11:00:00,0,8.39,8.39,1028,7
Sariyer,17061,41.146382,29.050195,2024-11-24 12:00:00,0,8.33,8.33,1028,7
Sariyer,17061,41.146382,29.050195,2024-11-24 13:00:00,0,8.18,8.18,1028,6
Sariyer,17061,41.146382,29.050195,2024-11-24 14:00:00,0,7.77,7.77,1028,6
Sariyer,17061,41.146382,29.050195,2024-11-24 15:00:00,0,7.41,7.41,1028,5
