Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sile,17610,41.1688,29.600651,2024-11-22 00:00:00,0,8.89,8.89,1014,3
Sile,17610,41.1688,29.600651,2024-11-22 01:00:00,0,6.78,6.78,1013,3
Sile,17610,41.1688,29.600651,2024-11-22 02:00:00,0,6.62,6.62,1012,4
Sile,17610,41.1688,29.600651,2024-11-22 03:00:00,0,5.65,5.65,1012,2
Sile,17610,41.1688,29.600651,2024-11-22 04:00:00,0,5.39,5.39,1011,2
Sile,17610,41.1688,29.600651,2024-11-22 05:00:00,0,5.35,5.35,1011,3
Sile,17610,41.1688,29.600651,2024-11-22 06:00:00,0,7.53,7.53,1012,3
Sile,17610,41.1688,29.600651,2024-11-22 07:00:00,0,10.1,10.1,1012,3
Sile,17610,41.1688,29.600651,2024-11-22 08:00:00,0,12.48,12.48,1011,2
Sile,17610,41.1688,29.600651,2024-11-22 09:00:00,0,14.88,14.88,1011,1
Sile,17610,41.1688,29.600651,2024-11-22 10:00:00,0,15.82,15.82,1010,3
Sile,17610,41.1688,29.600651,2024-11-22 11:00:00,0,16.89,16.89,1009,2
Sile,17610,41.1688,29.600651,2024-11-22 12:00:00,0,20.92,20.92,1008,5
Sile,17610,41.1688,29.600651,2024-11-22 13:00:00,0,19.54,19.54,1008,4
Sile,17610,41.1688,29.600651,2024-11-22 14:00:00,0,18.22,18.22,1008,3
Sile,17610,41.1688,29.600651,2024-11-22 15:00:00,0,16.72,16.72,1007,4
Sile,17610,41.1688,29.600651,2024-11-22 16:00:00,0,15.38,15.38,1007,4
Sile,17610,41.1688,29.600651,2024-11-22 17:00:00,0,15.68,15.68,1007,4
Sile,17610,41.1688,29.600651,2024-11-22 18:00:00,0,16.24,16.24,1007,5
Sile,17610,41.1688,29.600651,2024-11-22 19:00:00,0,16.56,16.56,1007,5
Sile,17610,41.1688,29.600651,2024-11-22 20:00:00,0,16.26,16.26,1006,5
Sile,17610,41.1688,29.600651,2024-11-22 21:00:00,0,16.81,16.81,1007,6
Sile,17610,41.1688,29.600651,2024-11-22 22:00:00,0,15.74,15.74,1006,5
Sile,17610,41.1688,29.600651,2024-11-22 23:00:00,0,15.78,15.78,1006,5
Sile,17610,41.1688,29.600651,2024-11-23 00:00:00,0,16.32,16.32,1005,5
Sile,17610,41.1688,29.600651,2024-11-23 01:00:00,0,16.9,16.9,1004,6
Sile,17610,41.1688,29.600651,2024-11-23 02:00:00,0,17.0,17.0,1004,6
Sile,17610,41.1688,29.600651,2024-11-23 03:00:00,0,17.32,17.32,1005,6
Sile,17610,41.1688,29.600651,2024-11-23 04:00:00,0,16.11,16.11,1005,5
Sile,17610,41.1688,29.600651,2024-11-23 05:00:00,0,14.99,14.99,1005,4
Sile,17610,41.1688,29.600651,2024-11-23 06:00:00,3,17.73,17.73,1005,6
Sile,17610,41.1688,29.600651,2024-11-23 07:00:00,7,8.81,8.81,1010,10
Sile,17610,41.1688,29.600651,2024-11-23 08:00:00,8,7.25,7.25,1011,10
Sile,17610,41.1688,29.600651,2024-11-23 09:00:00,6,5.44,5.44,1013,10
Sile,17610,41.1688,29.600651,2024-11-23 10:00:00,6,2.91,2.91,1014,9
Sile,17610,41.1688,29.600651,2024-11-23 11:00:00,3,4.54,4.54,1016,6
Sile,17610,41.1688,29.600651,2024-11-23 12:00:00,2,5.05,5.05,1017,5
Sile,17610,41.1688,29.600651,2024-11-23 13:00:00,2,4.62,4.62,1018,4
Sile,17610,41.1688,29.600651,2024-11-23 14:00:00,1,2.91,2.91,1019,6
Sile,17610,41.1688,29.600651,2024-11-23 15:00:00,0,3.53,3.53,1019,5
