Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 00:00:00,0,14.02,1005,11
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 01:00:00,0,14.45,1005,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 02:00:00,0,14.02,1004,10
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 03:00:00,0,14.28,1004,10
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 04:00:00,0,14.45,1004,10
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 05:00:00,0,14.38,1004,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 06:00:00,0,14.45,1005,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 07:00:00,0,15.53,1005,10
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 08:00:00,0,16.41,1005,10
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 09:00:00,0,16.89,1006,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 10:00:00,0,17.72,1005,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 11:00:00,0,18.27,1005,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 12:00:00,0,18.53,1005,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 13:00:00,0,18.37,1005,7
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 14:00:00,0,17.42,1005,6
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 15:00:00,0,15.08,1005,4
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 16:00:00,0,14.25,1006,4
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 17:00:00,0,14.49,1006,5
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 18:00:00,0,13.89,1007,5
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 19:00:00,0,13.99,1007,6
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 20:00:00,0,13.6,1008,5
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 21:00:00,0,13.12,1008,5
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 22:00:00,0,14.14,1008,6
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 23:00:00,0,13.83,1008,6
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 00:00:00,0,13.53,1008,6
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 01:00:00,0,13.04,1009,5
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 02:00:00,0,12.47,1009,5
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 03:00:00,0,11.21,1009,4
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 04:00:00,0,11.89,1010,3
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 05:00:00,0,9.48,1010,6
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 06:00:00,0,9.7,1011,4
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 07:00:00,0,9.05,1012,4
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 08:00:00,0,8.99,1013,4
