Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 00:00:00,0,8.64,8.64,1005,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 01:00:00,0,7.81,7.81,1004,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 02:00:00,0,7.69,7.69,1003,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 03:00:00,0,7.52,7.52,1003,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 04:00:00,0,7.38,7.38,1003,1
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 05:00:00,0,7.34,7.34,1003,1
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 06:00:00,0,8.13,8.13,1004,1
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 07:00:00,0,10.67,10.67,1003,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 08:00:00,0,12.4,12.4,1003,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 09:00:00,0,13.77,13.77,1003,3
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 10:00:00,0,14.61,14.61,1002,3
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 11:00:00,0,15.99,15.99,1001,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 12:00:00,0,16.57,16.57,1001,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 13:00:00,0,16.58,16.58,1000,4
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 14:00:00,0,17.02,17.02,999,6
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 15:00:00,0,18.47,18.47,999,8
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 16:00:00,0,18.34,18.34,999,8
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 17:00:00,0,18.21,18.21,999,9
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 18:00:00,0,17.83,17.83,999,9
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 19:00:00,0,17.6,17.6,999,8
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 20:00:00,0,17.09,17.09,999,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 21:00:00,0,17.26,17.26,999,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 22:00:00,0,17.46,17.46,998,8
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 23:00:00,0,17.86,17.86,997,9
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 00:00:00,0,18.12,18.12,997,10
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 01:00:00,0,18.11,18.11,996,10
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 02:00:00,0,17.77,17.77,997,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 03:00:00,0,17.52,17.52,996,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 04:00:00,0,17.04,17.04,997,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 05:00:00,0,17.2,17.2,997,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 06:00:00,10,17.55,17.55,998,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 07:00:00,7,7.71,7.71,1002,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 08:00:00,5,6.21,6.21,1003,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 09:00:00,9,3.46,3.46,1005,7
