Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Uskudar,18404,41.032778,29.046389,2024-11-22 00:00:00,0,9.14,9.14,1006,3
Uskudar,18404,41.032778,29.046389,2024-11-22 01:00:00,0,8.38,8.38,1006,2
Uskudar,18404,41.032778,29.046389,2024-11-22 02:00:00,0,8.29,8.29,1005,3
Uskudar,18404,41.032778,29.046389,2024-11-22 03:00:00,0,7.92,7.92,1005,2
Uskudar,18404,41.032778,29.046389,2024-11-22 04:00:00,0,7.38,7.38,1005,2
Uskudar,18404,41.032778,29.046389,2024-11-22 05:00:00,0,8.01,8.01,1005,2
Uskudar,18404,41.032778,29.046389,2024-11-22 06:00:00,0,9.67,9.67,1005,3
Uskudar,18404,41.032778,29.046389,2024-11-22 07:00:00,0,11.22,11.22,1005,3
Uskudar,18404,41.032778,29.046389,2024-11-22 08:00:00,0,12.42,12.42,1005,3
Uskudar,18404,41.032778,29.046389,2024-11-22 09:00:00,0,13.67,13.67,1004,3
Uskudar,18404,41.032778,29.046389,2024-11-22 10:00:00,0,14.55,14.55,1004,3
Uskudar,18404,41.032778,29.046389,2024-11-22 11:00:00,0,15.74,15.74,1003,4
Uskudar,18404,41.032778,29.046389,2024-11-22 12:00:00,0,16.66,16.66,1002,4
Uskudar,18404,41.032778,29.046389,2024-11-22 13:00:00,0,16.85,16.85,1002,4
Uskudar,18404,41.032778,29.046389,2024-11-22 14:00:00,0,16.93,16.93,1001,4
Uskudar,18404,41.032778,29.046389,2024-11-22 15:00:00,0,17.49,17.49,1001,6
Uskudar,18404,41.032778,29.046389,2024-11-22 16:00:00,0,16.95,16.95,1000,7
Uskudar,18404,41.032778,29.046389,2024-11-22 17:00:00,0,17.53,17.53,1001,8
Uskudar,18404,41.032778,29.046389,2024-11-22 18:00:00,0,17.01,17.01,1001,7
Uskudar,18404,41.032778,29.046389,2024-11-22 19:00:00,0,16.75,16.75,1000,7
Uskudar,18404,41.032778,29.046389,2024-11-22 20:00:00,0,16.33,16.33,1000,6
Uskudar,18404,41.032778,29.046389,2024-11-22 21:00:00,0,16.56,16.56,1000,6
Uskudar,18404,41.032778,29.046389,2024-11-22 22:00:00,0,16.68,16.68,999,7
Uskudar,18404,41.032778,29.046389,2024-11-22 23:00:00,0,15.9,15.9,999,5
Uskudar,18404,41.032778,29.046389,2024-11-23 00:00:00,0,17.25,17.25,998,9
Uskudar,18404,41.032778,29.046389,2024-11-23 01:00:00,0,17.32,17.32,998,8
Uskudar,18404,41.032778,29.046389,2024-11-23 02:00:00,0,16.64,16.64,998,6
Uskudar,18404,41.032778,29.046389,2024-11-23 03:00:00,0,16.62,16.62,998,7
