Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 00:00:00,0,8.17,8.17,1012,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 01:00:00,0,4.69,4.69,1011,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 02:00:00,0,5.76,5.76,1010,4
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 03:00:00,0,5.05,5.05,1010,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 04:00:00,0,3.67,3.67,1010,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 05:00:00,0,4.08,4.08,1010,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 06:00:00,0,7.15,7.15,1010,2
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 07:00:00,0,9.96,9.96,1010,2
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 08:00:00,0,13.49,13.49,1010,2
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 09:00:00,0,15.45,15.45,1010,4
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 10:00:00,0,16.58,16.58,1009,5
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 11:00:00,0,17.64,17.64,1008,6
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 12:00:00,0,18.08,18.08,1007,7
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 13:00:00,0,18.13,18.13,1006,6
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 14:00:00,0,17.0,17.0,1006,6
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 15:00:00,0,17.0,17.0,1005,7
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 16:00:00,0,18.02,18.02,1005,7
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 17:00:00,0,18.46,18.46,1005,9
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 18:00:00,0,18.36,18.36,1005,11
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 19:00:00,0,18.72,18.72,1005,11
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 20:00:00,0,18.12,18.12,1004,10
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 21:00:00,0,18.03,18.03,1005,10
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 22:00:00,0,18.31,18.31,1004,10
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 23:00:00,0,18.45,18.45,1003,10
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 00:00:00,0,18.87,18.87,1003,12
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 01:00:00,0,19.02,19.02,1002,13
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 02:00:00,0,18.82,18.82,1002,12
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 03:00:00,0,18.33,18.33,1002,11
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 04:00:00,0,17.82,17.82,1003,10
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 05:00:00,0,17.88,17.88,1003,10
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 06:00:00,10,18.79,18.79,1004,11
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 07:00:00,5,7.73,7.73,1010,10
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 08:00:00,4,6.11,6.11,1011,10
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 09:00:00,9,4.81,4.81,1012,11
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 10:00:00,5,3.39,3.39,1013,9
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 11:00:00,2,4.7,4.7,1015,8
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 12:00:00,1,4.73,4.73,1015,7
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 13:00:00,1,6.29,6.29,1017,4
