Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Tuzla,18100,40.827778,29.293056,2024-11-22 00:00:00,0,10.28,1014,4
Tuzla,18100,40.827778,29.293056,2024-11-22 01:00:00,0,9.4,1014,2
Tuzla,18100,40.827778,29.293056,2024-11-22 02:00:00,0,9.54,1013,4
Tuzla,18100,40.827778,29.293056,2024-11-22 03:00:00,0,9.57,1012,4
Tuzla,18100,40.827778,29.293056,2024-11-22 04:00:00,0,9.12,1012,2
Tuzla,18100,40.827778,29.293056,2024-11-22 05:00:00,0,9.02,1013,1
Tuzla,18100,40.827778,29.293056,2024-11-22 06:00:00,0,9.69,1013,1
Tuzla,18100,40.827778,29.293056,2024-11-22 07:00:00,0,11.11,1013,1
Tuzla,18100,40.827778,29.293056,2024-11-22 08:00:00,0,12.45,1013,1
Tuzla,18100,40.827778,29.293056,2024-11-22 09:00:00,0,13.7,1012,0
Tuzla,18100,40.827778,29.293056,2024-11-22 10:00:00,0,15.19,1012,1
Tuzla,18100,40.827778,29.293056,2024-11-22 11:00:00,0,16.53,1011,1
Tuzla,18100,40.827778,29.293056,2024-11-22 12:00:00,0,16.86,1010,2
Tuzla,18100,40.827778,29.293056,2024-11-22 13:00:00,0,18.23,1010,1
Tuzla,18100,40.827778,29.293056,2024-11-22 14:00:00,0,18.42,1009,3
Tuzla,18100,40.827778,29.293056,2024-11-22 15:00:00,0,17.1,1009,2
Tuzla,18100,40.827778,29.293056,2024-11-22 16:00:00,0,17.27,1008,3
Tuzla,18100,40.827778,29.293056,2024-11-22 17:00:00,0,18.39,1009,5
Tuzla,18100,40.827778,29.293056,2024-11-22 18:00:00,0,18.66,1009,5
Tuzla,18100,40.827778,29.293056,2024-11-22 19:00:00,0,18.92,1009,6
Tuzla,18100,40.827778,29.293056,2024-11-22 20:00:00,0,18.48,1008,4
Tuzla,18100,40.827778,29.293056,2024-11-22 21:00:00,0,17.98,1008,4
Tuzla,18100,40.827778,29.293056,2024-11-22 22:00:00,0,17.2,1008,3
Tuzla,18100,40.827778,29.293056,2024-11-22 23:00:00,0,18.01,1007,4
Tuzla,18100,40.827778,29.293056,2024-11-23 00:00:00,0,17.32,1007,4
Tuzla,18100,40.827778,29.293056,2024-11-23 01:00:00,0,17.03,1007,4
Tuzla,18100,40.827778,29.293056,2024-11-23 02:00:00,0,18.51,1006,6
Tuzla,18100,40.827778,29.293056,2024-11-23 03:00:00,0,18.76,1006,5
Tuzla,18100,40.827778,29.293056,2024-11-23 04:00:00,0,18.69,1007,5
Tuzla,18100,40.827778,29.293056,2024-11-23 05:00:00,0,18.68,1007,5
Tuzla,18100,40.827778,29.293056,2024-11-23 06:00:00,0,19.19,1007,5
Tuzla,18100,40.827778,29.293056,2024-11-23 07:00:00,1,18.24,1008,4
Tuzla,18100,40.827778,29.293056,2024-11-23 08:00:00,2,8.57,1010,11
Tuzla,18100,40.827778,29.293056,2024-11-23 09:00:00,5,6.59,1013,10
Tuzla,18100,40.827778,29.293056,2024-11-23 10:00:00,5,4.5,1015,8
Tuzla,18100,40.827778,29.293056,2024-11-23 11:00:00,4,3.63,1018,2
Tuzla,18100,40.827778,29.293056,2024-11-23 12:00:00,3,3.4,1020,2
Tuzla,18100,40.827778,29.293056,2024-11-23 13:00:00,1,3.97,1021,1
Tuzla,18100,40.827778,29.293056,2024-11-23 14:00:00,0,5.21,1021,2
Tuzla,18100,40.827778,29.293056,2024-11-23 15:00:00,0,5.87,1021,4
Tuzla,18100,40.827778,29.293056,2024-11-23 16:00:00,0,6.76,1022,3
Tuzla,18100,40.827778,29.293056,2024-11-23 17:00:00,0,7.54,1023,4
