Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 00:00:00,0,7.88,1006,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 01:00:00,0,5.49,1006,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 02:00:00,0,5.8,1005,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 03:00:00,0,4.68,1005,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 04:00:00,0,4.8,1004,1
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 05:00:00,0,5.21,1004,0
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 06:00:00,0,7.63,1005,1
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 07:00:00,0,9.91,1005,1
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 08:00:00,0,12.76,1005,1
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 09:00:00,0,15.76,1004,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 10:00:00,0,17.05,1003,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 11:00:00,0,18.41,1002,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 12:00:00,0,18.54,1002,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 13:00:00,0,18.85,1001,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 14:00:00,0,17.8,1001,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 15:00:00,0,14.51,1000,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 16:00:00,0,17.12,1000,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 17:00:00,0,16.67,1000,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 18:00:00,0,16.94,1000,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 19:00:00,0,16.5,999,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 20:00:00,0,17.51,999,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 21:00:00,0,16.87,999,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 22:00:00,0,15.05,999,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 23:00:00,0,17.39,998,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 00:00:00,0,15.91,998,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 01:00:00,0,19.0,998,8
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 02:00:00,0,18.23,998,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 03:00:00,0,16.41,998,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 04:00:00,0,15.23,998,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 05:00:00,0,16.07,998,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 06:00:00,2,19.17,998,9
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 07:00:00,10,8.33,1001,9
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 08:00:00,8,6.03,1005,8
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 09:00:00,7,4.81,1006,9
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 10:00:00,4,2.38,1008,8
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 11:00:00,4,3.53,1009,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 12:00:00,2,4.03,1011,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 13:00:00,1,3.84,1011,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 14:00:00,1,4.45,1012,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 15:00:00,0,4.5,1013,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 16:00:00,0,5.56,1013,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 17:00:00,0,5.4,1014,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 18:00:00,0,4.77,1015,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 19:00:00,0,4.35,1015,7
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 20:00:00,1,4.43,1016,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 21:00:00,4,5.86,1017,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 22:00:00,1,5.23,1018,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 23:00:00,0,3.43,1019,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 00:00:00,1,5.19,1020,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 01:00:00,0,4.97,1020,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 02:00:00,0,3.97,1021,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 03:00:00,0,3.84,1022,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 04:00:00,0,3.43,1022,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 05:00:00,0,3.97,1023,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 06:00:00,0,5.44,1024,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 07:00:00,0,6.84,1024,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 08:00:00,0,7.4,1024,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 09:00:00,0,7.53,1024,7
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 10:00:00,0,7.57,1024,7
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 11:00:00,0,7.59,1024,7
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 12:00:00,0,7.37,1023,7
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 13:00:00,0,7.1,1023,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 14:00:00,0,6.08,1023,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 15:00:00,0,4.34,1023,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 16:00:00,0,3.3,1023,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 17:00:00,0,2.41,1023,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 18:00:00,0,2.25,1023,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 19:00:00,0,2.12,1022,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 20:00:00,0,2.13,1022,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 21:00:00,0,2.11,1022,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 22:00:00,0,2.42,1021,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 23:00:00,0,2.01,1021,3
