Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 00:00:00,0,8.17,8.17,1012,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 01:00:00,0,4.7,4.7,1011,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 02:00:00,0,5.63,5.63,1010,4
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 03:00:00,0,4.81,4.81,1010,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 04:00:00,0,3.73,3.73,1010,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 05:00:00,0,4.13,4.13,1010,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 06:00:00,0,7.25,7.25,1010,2
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 07:00:00,0,10.41,10.41,1010,2
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 08:00:00,0,13.84,13.84,1010,2
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 09:00:00,0,15.17,15.17,1010,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 10:00:00,0,16.22,16.22,1009,4
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 11:00:00,0,17.3,17.3,1008,4
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 12:00:00,0,18.07,18.07,1007,4
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 13:00:00,0,17.96,17.96,1006,4
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 14:00:00,0,16.48,16.48,1006,5
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 15:00:00,0,15.64,15.64,1005,5
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 16:00:00,0,15.39,15.39,1005,5
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 17:00:00,0,17.71,17.71,1005,9
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 18:00:00,0,17.27,17.27,1005,7
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 19:00:00,0,17.24,17.24,1005,8
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 20:00:00,0,17.15,17.15,1004,8
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 21:00:00,0,16.51,16.51,1005,7
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 22:00:00,0,16.56,16.56,1004,6
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 23:00:00,0,15.7,15.7,1003,5
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 00:00:00,0,17.12,17.12,1003,8
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 01:00:00,0,17.85,17.85,1002,10
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 02:00:00,0,17.52,17.52,1002,9
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 03:00:00,0,17.15,17.15,1002,9
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 04:00:00,0,16.45,16.45,1003,7
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 05:00:00,1,15.89,15.89,1003,7
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 06:00:00,7,8.27,8.27,1008,10
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 07:00:00,4,7.11,7.11,1009,11
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 08:00:00,4,5.13,5.13,1011,12
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 09:00:00,8,3.63,3.63,1013,11
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 10:00:00,4,2.37,2.37,1014,7
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 11:00:00,3,4.37,4.37,1015,7
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 12:00:00,1,3.95,3.95,1015,4
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 13:00:00,0,3.94,3.94,1017,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 14:00:00,0,4.35,4.35,1018,5
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 15:00:00,0,4.25,4.25,1018,6
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 16:00:00,0,5.08,5.08,1019,4
