Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Goztepe,17813,40.979451,29.057147,2024-01-19 00:00:00,0,13.12,1004,8
Goztepe,17813,40.979451,29.057147,2024-01-19 01:00:00,0,11.58,1004,4
Goztepe,17813,40.979451,29.057147,2024-01-19 02:00:00,0,11.77,1003,4
Goztepe,17813,40.979451,29.057147,2024-01-19 03:00:00,0,11.51,1003,3
Goztepe,17813,40.979451,29.057147,2024-01-19 04:00:00,0,13.86,1004,7
Goztepe,17813,40.979451,29.057147,2024-01-19 05:00:00,0,14.09,1004,9
Goztepe,17813,40.979451,29.057147,2024-01-19 06:00:00,0,14.57,1004,9
Goztepe,17813,40.979451,29.057147,2024-01-19 07:00:00,0,14.82,1004,8
Goztepe,17813,40.979451,29.057147,2024-01-19 08:00:00,0,15.1,1005,9
Goztepe,17813,40.979451,29.057147,2024-01-19 09:00:00,0,15.23,1005,8
Goztepe,17813,40.979451,29.057147,2024-01-19 10:00:00,0,15.79,1005,8
Goztepe,17813,40.979451,29.057147,2024-01-19 11:00:00,0,16.36,1004,8
Goztepe,17813,40.979451,29.057147,2024-01-19 12:00:00,0,16.69,1004,7
Goztepe,17813,40.979451,29.057147,2024-01-19 13:00:00,0,16.67,1004,7
Goztepe,17813,40.979451,29.057147,2024-01-19 14:00:00,0,16.37,1004,6
Goztepe,17813,40.979451,29.057147,2024-01-19 15:00:00,0,15.4,1004,5
Goztepe,17813,40.979451,29.057147,2024-01-19 16:00:00,0,14.09,1005,3
Goztepe,17813,40.979451,29.057147,2024-01-19 17:00:00,0,15.1,1005,7
Goztepe,17813,40.979451,29.057147,2024-01-19 18:00:00,0,14.76,1005,7
Goztepe,17813,40.979451,29.057147,2024-01-19 19:00:00,0,13.3,1006,4
Goztepe,17813,40.979451,29.057147,2024-01-19 20:00:00,0,12.35,1007,1
Goztepe,17813,40.979451,29.057147,2024-01-19 21:00:00,0,12.82,1007,5
Goztepe,17813,40.979451,29.057147,2024-01-19 22:00:00,0,12.5,1007,4
Goztepe,17813,40.979451,29.057147,2024-01-19 23:00:00,0,11.66,1008,2
Goztepe,17813,40.979451,29.057147,2024-01-20 00:00:00,0,12.29,1008,3
Goztepe,17813,40.979451,29.057147,2024-01-20 01:00:00,0,12.12,1008,3
Goztepe,17813,40.979451,29.057147,2024-01-20 02:00:00,0,11.26,1008,1
Goztepe,17813,40.979451,29.057147,2024-01-20 03:00:00,0,11.49,1008,1
Goztepe,17813,40.979451,29.057147,2024-01-20 04:00:00,0,10.88,1008,3
Goztepe,17813,40.979451,29.057147,2024-01-20 05:00:00,0,9.72,1009,5
Goztepe,17813,40.979451,29.057147,2024-01-20 06:00:00,0,8.3,1010,5
Goztepe,17813,40.979451,29.057147,2024-01-20 07:00:00,0,8.56,1011,5
Goztepe,17813,40.979451,29.057147,2024-01-20 08:00:00,0,8.99,1011,4
Goztepe,17813,40.979451,29.057147,2024-01-20 09:00:00,0,9.74,1012,5
Goztepe,17813,40.979451,29.057147,2024-01-20 10:00:00,0,9.49,1012,7
Goztepe,17813,40.979451,29.057147,2024-01-20 11:00:00,0,8.85,1012,7
Goztepe,17813,40.979451,29.057147,2024-01-20 12:00:00,0,8.2,1012,7
Goztepe,17813,40.979451,29.057147,2024-01-20 13:00:00,1,7.83,1013,7
Goztepe,17813,40.979451,29.057147,2024-01-20 14:00:00,0,6.99,1013,8
Goztepe,17813,40.979451,29.057147,2024-01-20 15:00:00,1,6.43,1014,8
Goztepe,17813,40.979451,29.057147,2024-01-20 16:00:00,1,5.91,1014,9
