Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Florya,17636,40.975837,28.786531,2023-11-28 00:00:00,0,8.71,1016,8
Florya,17636,40.975837,28.786531,2023-11-28 01:00:00,0,9.55,1016,10
Florya,17636,40.975837,28.786531,2023-11-28 02:00:00,0,9.16,1015,11
Florya,17636,40.975837,28.786531,2023-11-28 03:00:00,0,9.13,1014,12
Florya,17636,40.975837,28.786531,2023-11-28 04:00:00,0,9.51,1014,11
Florya,17636,40.975837,28.786531,2023-11-28 05:00:00,0,9.51,1014,11
Florya,17636,40.975837,28.786531,2023-11-28 06:00:00,0,9.79,1014,11
Florya,17636,40.975837,28.786531,2023-11-28 07:00:00,0,10.08,1013,11
Florya,17636,40.975837,28.786531,2023-11-28 08:00:00,0,10.7,1012,10
Florya,17636,40.975837,28.786531,2023-11-28 09:00:00,0,11.48,1011,12
Florya,17636,40.975837,28.786531,2023-11-28 10:00:00,0,11.88,1010,11
Florya,17636,40.975837,28.786531,2023-11-28 11:00:00,0,12.32,1009,11
Florya,17636,40.975837,28.786531,2023-11-28 12:00:00,0,13.27,1008,10
Florya,17636,40.975837,28.786531,2023-11-28 13:00:00,0,13.58,1007,11
Florya,17636,40.975837,28.786531,2023-11-28 14:00:00,0,13.51,1006,10
Florya,17636,40.975837,28.786531,2023-11-28 15:00:00,0,14.03,1005,11
Florya,17636,40.975837,28.786531,2023-11-28 16:00:00,0,14.3,1004,11
Florya,17636,40.975837,28.786531,2023-11-28 17:00:00,0,14.5,1003,11
Florya,17636,40.975837,28.786531,2023-11-28 18:00:00,0,14.68,1002,11
Florya,17636,40.975837,28.786531,2023-11-28 19:00:00,0,14.94,1002,11
Florya,17636,40.975837,28.786531,2023-11-28 20:00:00,0,15.12,1001,14
Florya,17636,40.975837,28.786531,2023-11-28 21:00:00,0,15.13,1000,16
Florya,17636,40.975837,28.786531,2023-11-28 22:00:00,0,15.13,1000,18
Florya,17636,40.975837,28.786531,2023-11-28 23:00:00,0,15.03,1000,18
Florya,17636,40.975837,28.786531,2023-11-29 00:00:00,0,15.03,1000,19
Florya,17636,40.975837,28.786531,2023-11-29 01:00:00,0,15.2,1000,19
Florya,17636,40.975837,28.786531,2023-11-29 02:00:00,0,15.28,1000,19
Florya,17636,40.975837,28.786531,2023-11-29 03:00:00,0,15.39,1000,19
Florya,17636,40.975837,28.786531,2023-11-29 04:00:00,0,15.36,1001,19
Florya,17636,40.975837,28.786531,2023-11-29 05:00:00,0,15.33,1001,19
Florya,17636,40.975837,28.786531,2023-11-29 06:00:00,1,15.38,1002,19
Florya,17636,40.975837,28.786531,2023-11-29 07:00:00,1,15.47,1003,19
Florya,17636,40.975837,28.786531,2023-11-29 08:00:00,7,15.33,1004,15
Florya,17636,40.975837,28.786531,2023-11-29 09:00:00,7,14.47,1005,13
Florya,17636,40.975837,28.786531,2023-11-29 10:00:00,6,14.96,1005,12
Florya,17636,40.975837,28.786531,2023-11-29 11:00:00,1,14.78,1004,14
Florya,17636,40.975837,28.786531,2023-11-29 12:00:00,1,15.12,1005,13
Florya,17636,40.975837,28.786531,2023-11-29 13:00:00,8,14.26,1006,8
Florya,17636,40.975837,28.786531,2023-11-29 14:00:00,7,14.29,1006,9
Florya,17636,40.975837,28.786531,2023-11-29 15:00:00,4,13.74,1007,8
Florya,17636,40.975837,28.786531,2023-11-29 16:00:00,9,12.33,1007,7
Florya,17636,40.975837,28.786531,2023-11-29 17:00:00,4,12.01,1008,4
Florya,17636,40.975837,28.786531,2023-11-29 18:00:00,8,12.1,1009,3
Florya,17636,40.975837,28.786531,2023-11-29 19:00:00,3,11.17,1010,6
Florya,17636,40.975837,28.786531,2023-11-29 20:00:00,3,10.45,1010,5
Florya,17636,40.975837,28.786531,2023-11-29 21:00:00,0,9.99,1011,6
Florya,17636,40.975837,28.786531,2023-11-29 22:00:00,0,10.51,1011,6
Florya,17636,40.975837,28.786531,2023-11-29 23:00:00,0,11.14,1012,5
Florya,17636,40.975837,28.786531,2023-11-30 00:00:00,0,11.34,1013,6
Florya,17636,40.975837,28.786531,2023-11-30 01:00:00,0,11.38,1013,6
Florya,17636,40.975837,28.786531,2023-11-30 02:00:00,0,11.24,1014,5
Florya,17636,40.975837,28.786531,2023-11-30 03:00:00,0,10.98,1014,5
Florya,17636,40.975837,28.786531,2023-11-30 04:00:00,0,10.91,1015,6
Florya,17636,40.975837,28.786531,2023-11-30 05:00:00,0,10.88,1015,4
Florya,17636,40.975837,28.786531,2023-11-30 06:00:00,0,10.94,1015,4
Florya,17636,40.975837,28.786531,2023-11-30 07:00:00,0,11.28,1016,3
Florya,17636,40.975837,28.786531,2023-11-30 08:00:00,0,12.04,1016,2
Florya,17636,40.975837,28.786531,2023-11-30 09:00:00,0,12.46,1016,2
Florya,17636,40.975837,28.786531,2023-11-30 10:00:00,0,12.55,1015,0
Florya,17636,40.975837,28.786531,2023-11-30 11:00:00,0,12.45,1015,0
Florya,17636,40.975837,28.786531,2023-11-30 12:00:00,0,12.55,1015,1
Florya,17636,40.975837,28.786531,2023-11-30 13:00:00,0,12.91,1014,1
Florya,17636,40.975837,28.786531,2023-11-30 14:00:00,0,13.13,1014,1
Florya,17636,40.975837,28.786531,2023-11-30 15:00:00,0,13.15,1014,2
Florya,17636,40.975837,28.786531,2023-11-30 16:00:00,0,13.05,1015,2
Florya,17636,40.975837,28.786531,2023-11-30 17:00:00,0,13.04,1015,2
Florya,17636,40.975837,28.786531,2023-11-30 18:00:00,0,12.89,1014,2
Florya,17636,40.975837,28.786531,2023-11-30 19:00:00,0,13.01,1015,2
Florya,17636,40.975837,28.786531,2023-11-30 20:00:00,0,13.48,1015,2
Florya,17636,40.975837,28.786531,2023-11-30 21:00:00,0,14.01,1015,5
Florya,17636,40.975837,28.786531,2023-11-30 22:00:00,0,13.94,1014,5
Florya,17636,40.975837,28.786531,2023-11-30 23:00:00,0,13.71,1014,5
