Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 00:00:00,0,6.72,6.72,1003,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 01:00:00,0,3.92,3.92,1002,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 02:00:00,0,4.08,4.08,1001,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 03:00:00,0,3.44,3.44,1001,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 04:00:00,0,3.23,3.23,1001,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 05:00:00,0,3.37,3.37,1001,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 06:00:00,0,6.83,6.83,1001,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 07:00:00,0,9.74,9.74,1001,4
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 08:00:00,0,11.6,11.6,1001,4
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 09:00:00,0,13.76,13.76,1000,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 10:00:00,0,14.94,14.94,999,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 11:00:00,0,15.42,15.42,998,7
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 12:00:00,0,15.99,15.99,998,8
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 13:00:00,0,16.44,16.44,997,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 14:00:00,0,17.47,17.47,996,10
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 15:00:00,0,16.24,16.24,996,9
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 16:00:00,0,15.93,15.93,996,8
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 17:00:00,0,15.8,15.8,997,8
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 18:00:00,0,15.23,15.23,997,8
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 19:00:00,0,15.45,15.45,996,9
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 20:00:00,0,15.54,15.54,996,9
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 21:00:00,0,15.86,15.86,995,10
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 22:00:00,0,16.31,16.31,994,12
Arnavutkoy,18402,41.220278,28.7075,2024-11-22 23:00:00,0,16.76,16.76,994,14
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 00:00:00,0,17.02,17.02,993,15
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 01:00:00,0,16.74,16.74,993,14
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 02:00:00,0,16.25,16.25,994,12
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 03:00:00,0,15.96,15.96,994,11
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 04:00:00,0,15.85,15.85,994,11
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 05:00:00,5,16.01,16.01,995,9
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 06:00:00,11,7.44,7.44,1000,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 07:00:00,5,5.16,5.16,1000,12
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 08:00:00,5,3.3,3.3,1001,12
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 09:00:00,6,2.15,2.15,1002,9
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 10:00:00,4,2.82,2.82,1005,7
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 11:00:00,0,3.1,3.1,1006,5
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 12:00:00,0,5.13,5.13,1006,7
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 13:00:00,0,4.91,4.91,1008,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 14:00:00,0,4.43,4.43,1008,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 15:00:00,0,3.8,3.8,1009,4
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 16:00:00,0,2.49,2.49,1010,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 17:00:00,0,2.12,2.12,1011,4
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 18:00:00,0,2.12,2.12,1012,5
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 19:00:00,0,1.49,1.49,1012,5
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 20:00:00,0,1.45,1.45,1013,5
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 21:00:00,0,1.55,1.55,1015,5
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 22:00:00,0,1.76,1.76,1015,4
Arnavutkoy,18402,41.220278,28.7075,2024-11-23 23:00:00,0,3.06,3.06,1016,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 00:00:00,0,4.12,4.12,1017,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 01:00:00,0,3.58,3.58,1017,5
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 02:00:00,0,2.31,2.31,1018,4
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 03:00:00,0,0.54,0.54,1019,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 04:00:00,0,2.78,2.78,1019,5
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 05:00:00,0,2.93,2.93,1020,5
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 06:00:00,0,4.56,4.56,1021,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 07:00:00,0,5.89,5.89,1021,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 08:00:00,0,6.49,6.49,1021,7
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 09:00:00,0,6.84,6.84,1021,7
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 10:00:00,0,7.11,7.11,1021,7
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 11:00:00,0,7.23,7.23,1020,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 12:00:00,0,7.22,7.22,1020,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 13:00:00,0,6.97,6.97,1020,6
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 14:00:00,0,5.67,5.67,1020,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 15:00:00,0,2.28,2.28,1020,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 16:00:00,0,2.14,2.14,1020,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 17:00:00,0,1.96,1.96,1019,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 18:00:00,0,2.65,2.65,1019,2
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 19:00:00,0,1.05,1.05,1019,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 20:00:00,0,0.87,0.87,1019,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 21:00:00,0,0.56,0.56,1018,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 22:00:00,0,0.6,0.6,1018,3
Arnavutkoy,18402,41.220278,28.7075,2024-11-24 23:00:00,0,0.64,0.64,1017,3
