Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 00:00:00,0,7.46,7.46,988,2
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 01:00:00,0,4.05,4.05,988,3
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 02:00:00,0,5.36,5.36,987,4
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 03:00:00,0,6.29,6.29,986,5
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 04:00:00,0,6.35,6.35,986,4
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 05:00:00,0,5.65,5.65,986,3
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 06:00:00,0,8.69,8.69,987,2
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 07:00:00,0,12.19,12.19,987,2
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 08:00:00,0,14.31,14.31,987,2
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 09:00:00,0,16.01,16.01,986,3
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 10:00:00,0,17.39,17.39,986,4
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 11:00:00,0,18.55,18.55,985,5
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 12:00:00,0,18.92,18.92,984,6
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 13:00:00,0,18.36,18.36,984,5
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 14:00:00,0,15.84,15.84,984,3
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 15:00:00,0,15.1,15.1,983,5
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 16:00:00,0,15.59,15.59,983,6
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 17:00:00,0,15.66,15.66,983,7
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 18:00:00,0,16.42,16.42,983,8
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 19:00:00,0,17.51,17.51,982,9
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 20:00:00,0,15.85,15.85,983,7
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 21:00:00,0,16.0,16.0,983,6
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 22:00:00,0,16.52,16.52,982,8
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-22 23:00:00,0,16.84,16.84,981,8
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 00:00:00,0,16.91,16.91,981,8
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 01:00:00,0,16.92,16.92,981,8
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 02:00:00,0,17.47,17.47,980,10
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 03:00:00,0,17.0,17.0,980,9
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 04:00:00,0,16.82,16.82,980,9
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 05:00:00,0,16.71,16.71,981,7
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 06:00:00,1,17.37,17.37,981,8
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 07:00:00,6,7.28,7.28,985,9
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 08:00:00,5,5.59,5.59,986,7
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 09:00:00,6,3.44,3.44,988,9
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 10:00:00,7,1.1,1.1,989,7
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 11:00:00,4,0.93,0.93,991,4
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 12:00:00,3,1.09,1.09,992,3
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 13:00:00,2,0.77,0.77,993,3
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 14:00:00,0,0.8,0.8,994,5
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 15:00:00,0,1.12,1.12,993,4
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 16:00:00,1,1.86,1.86,995,5
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 17:00:00,0,2.73,2.73,996,5
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 18:00:00,0,3.3,3.3,996,6
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 19:00:00,2,2.55,2.55,997,5
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 20:00:00,1,3.39,3.39,997,5
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 21:00:00,1,2.88,2.88,999,7
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 22:00:00,1,3.3,3.3,1000,6
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-23 23:00:00,0,3.95,3.95,1000,4
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-24 00:00:00,0,4.16,4.16,1001,5
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-24 01:00:00,0,3.66,3.66,1002,6
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-24 02:00:00,0,3.51,3.51,1002,5
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-24 03:00:00,1,3.68,3.68,1003,5
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-24 04:00:00,0,3.55,3.55,1004,4
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-24 05:00:00,0,3.72,3.72,1005,5
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-24 06:00:00,0,3.51,3.51,1005,5
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-24 07:00:00,0,4.84,4.84,1005,5
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-24 08:00:00,0,5.2,5.2,1006,6
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-24 09:00:00,0,5.34,5.34,1006,7
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-24 10:00:00,0,5.49,5.49,1005,6
Sile/Darlik Koyu,18792,41.043056,29.571667,2024-11-24 11:00:00,0,5.42,5.42,1005,6
