Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sancaktepe,18399,41.008611,29.282222,2024-11-22 00:00:00,0,7.99,7.99,1003,2
Sancaktepe,18399,41.008611,29.282222,2024-11-22 01:00:00,0,5.27,5.27,1002,3
Sancaktepe,18399,41.008611,29.282222,2024-11-22 02:00:00,0,4.94,4.94,1002,3
Sancaktepe,18399,41.008611,29.282222,2024-11-22 03:00:00,0,4.4,4.4,1001,2
Sancaktepe,18399,41.008611,29.282222,2024-11-22 04:00:00,0,4.52,4.52,1001,2
Sancaktepe,18399,41.008611,29.282222,2024-11-22 05:00:00,0,4.9,4.9,1001,2
Sancaktepe,18399,41.008611,29.282222,2024-11-22 06:00:00,0,7.65,7.65,1002,1
Sancaktepe,18399,41.008611,29.282222,2024-11-22 07:00:00,0,11.35,11.35,1002,1
Sancaktepe,18399,41.008611,29.282222,2024-11-22 08:00:00,0,13.4,13.4,1001,1
Sancaktepe,18399,41.008611,29.282222,2024-11-22 09:00:00,0,15.02,15.02,1001,1
Sancaktepe,18399,41.008611,29.282222,2024-11-22 10:00:00,0,17.05,17.05,1000,2
Sancaktepe,18399,41.008611,29.282222,2024-11-22 11:00:00,0,18.12,18.12,999,3
Sancaktepe,18399,41.008611,29.282222,2024-11-22 12:00:00,0,18.55,18.55,999,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 13:00:00,0,18.43,18.43,999,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 14:00:00,0,16.56,16.56,998,3
Sancaktepe,18399,41.008611,29.282222,2024-11-22 15:00:00,0,13.76,13.76,998,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 16:00:00,0,14.51,14.51,997,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 17:00:00,0,14.1,14.1,998,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 18:00:00,0,13.76,13.76,998,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 19:00:00,0,13.6,13.6,997,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 20:00:00,0,13.13,13.13,997,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 21:00:00,0,12.58,12.58,997,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 22:00:00,0,13.68,13.68,996,4
Sancaktepe,18399,41.008611,29.282222,2024-11-22 23:00:00,0,13.08,13.08,996,4
Sancaktepe,18399,41.008611,29.282222,2024-11-23 00:00:00,0,13.44,13.44,995,4
Sancaktepe,18399,41.008611,29.282222,2024-11-23 01:00:00,0,13.21,13.21,995,4
Sancaktepe,18399,41.008611,29.282222,2024-11-23 02:00:00,0,12.56,12.56,995,4
Sancaktepe,18399,41.008611,29.282222,2024-11-23 03:00:00,0,17.87,17.87,994,9
Sancaktepe,18399,41.008611,29.282222,2024-11-23 04:00:00,0,16.72,16.72,995,7
Sancaktepe,18399,41.008611,29.282222,2024-11-23 05:00:00,0,14.47,14.47,995,5
Sancaktepe,18399,41.008611,29.282222,2024-11-23 06:00:00,2,16.83,16.83,996,6
Sancaktepe,18399,41.008611,29.282222,2024-11-23 07:00:00,4,7.14,7.14,998,13
Sancaktepe,18399,41.008611,29.282222,2024-11-23 08:00:00,12,5.39,5.39,1000,11
Sancaktepe,18399,41.008611,29.282222,2024-11-23 09:00:00,13,3.04,3.04,1002,11
Sancaktepe,18399,41.008611,29.282222,2024-11-23 10:00:00,5,1.59,1.59,1005,3
Sancaktepe,18399,41.008611,29.282222,2024-11-23 11:00:00,3,1.55,1.55,1006,2
Sancaktepe,18399,41.008611,29.282222,2024-11-23 12:00:00,1,1.88,1.88,1007,3
Sancaktepe,18399,41.008611,29.282222,2024-11-23 13:00:00,1,1.83,1.83,1007,1
Sancaktepe,18399,41.008611,29.282222,2024-11-23 14:00:00,0,2.57,2.57,1009,2
Sancaktepe,18399,41.008611,29.282222,2024-11-23 15:00:00,0,2.78,2.78,1009,2
Sancaktepe,18399,41.008611,29.282222,2024-11-23 16:00:00,0,3.57,3.57,1010,3
Sancaktepe,18399,41.008611,29.282222,2024-11-23 17:00:00,0,4.04,4.04,1011,4
Sancaktepe,18399,41.008611,29.282222,2024-11-23 18:00:00,1,3.26,3.26,1012,3
Sancaktepe,18399,41.008611,29.282222,2024-11-23 19:00:00,0,3.2,3.2,1013,3
Sancaktepe,18399,41.008611,29.282222,2024-11-23 20:00:00,0,2.8,2.8,1013,2
Sancaktepe,18399,41.008611,29.282222,2024-11-23 21:00:00,1,3.38,3.38,1014,4
Sancaktepe,18399,41.008611,29.282222,2024-11-23 22:00:00,1,3.54,3.54,1016,4
Sancaktepe,18399,41.008611,29.282222,2024-11-23 23:00:00,0,3.43,3.43,1016,4
Sancaktepe,18399,41.008611,29.282222,2024-11-24 00:00:00,1,3.61,3.61,1017,1
Sancaktepe,18399,41.008611,29.282222,2024-11-24 01:00:00,0,0.3,0.3,1017,2
Sancaktepe,18399,41.008611,29.282222,2024-11-24 02:00:00,0,0.62,0.62,1018,3
Sancaktepe,18399,41.008611,29.282222,2024-11-24 03:00:00,0,-0.04,-0.04,1019,2
Sancaktepe,18399,41.008611,29.282222,2024-11-24 04:00:00,0,0.53,0.53,1020,1
Sancaktepe,18399,41.008611,29.282222,2024-11-24 05:00:00,0,0.03,0.03,1020,1
Sancaktepe,18399,41.008611,29.282222,2024-11-24 06:00:00,0,2.51,2.51,1021,2
Sancaktepe,18399,41.008611,29.282222,2024-11-24 07:00:00,0,5.51,5.51,1021,2
Sancaktepe,18399,41.008611,29.282222,2024-11-24 08:00:00,0,6.1,6.1,1021,5
Sancaktepe,18399,41.008611,29.282222,2024-11-24 09:00:00,0,6.61,6.61,1022,6
Sancaktepe,18399,41.008611,29.282222,2024-11-24 10:00:00,0,6.82,6.82,1021,6
Sancaktepe,18399,41.008611,29.282222,2024-11-24 11:00:00,0,6.79,6.79,1021,6
