Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Eyupsultan,18101,41.102778,28.924167,2024-01-19 00:00:00,0,13.52,1003,10
Eyupsultan,18101,41.102778,28.924167,2024-01-19 01:00:00,0,12.91,1003,6
Eyupsultan,18101,41.102778,28.924167,2024-01-19 02:00:00,0,12.31,1003,5
Eyupsultan,18101,41.102778,28.924167,2024-01-19 03:00:00,0,11.09,1003,3
Eyupsultan,18101,41.102778,28.924167,2024-01-19 04:00:00,0,10.46,1003,3
Eyupsultan,18101,41.102778,28.924167,2024-01-19 05:00:00,0,10.99,1003,3
Eyupsultan,18101,41.102778,28.924167,2024-01-19 06:00:00,0,11.54,1003,4
Eyupsultan,18101,41.102778,28.924167,2024-01-19 07:00:00,0,13.1,1004,5
Eyupsultan,18101,41.102778,28.924167,2024-01-19 08:00:00,0,14.37,1004,6
Eyupsultan,18101,41.102778,28.924167,2024-01-19 09:00:00,0,15.69,1004,6
Eyupsultan,18101,41.102778,28.924167,2024-01-19 10:00:00,0,16.71,1004,7
Eyupsultan,18101,41.102778,28.924167,2024-01-19 11:00:00,0,17.55,1004,7
Eyupsultan,18101,41.102778,28.924167,2024-01-19 12:00:00,0,18.25,1003,7
Eyupsultan,18101,41.102778,28.924167,2024-01-19 13:00:00,0,18.18,1003,6
Eyupsultan,18101,41.102778,28.924167,2024-01-19 14:00:00,0,17.64,1003,5
Eyupsultan,18101,41.102778,28.924167,2024-01-19 15:00:00,0,16.12,1004,3
Eyupsultan,18101,41.102778,28.924167,2024-01-19 16:00:00,0,14.68,1004,2
Eyupsultan,18101,41.102778,28.924167,2024-01-19 17:00:00,0,13.58,1005,2
Eyupsultan,18101,41.102778,28.924167,2024-01-19 18:00:00,0,13.0,1005,3
Eyupsultan,18101,41.102778,28.924167,2024-01-19 19:00:00,0,12.03,1006,2
Eyupsultan,18101,41.102778,28.924167,2024-01-19 20:00:00,0,11.42,1006,2
Eyupsultan,18101,41.102778,28.924167,2024-01-19 21:00:00,0,10.96,1007,2
Eyupsultan,18101,41.102778,28.924167,2024-01-19 22:00:00,0,10.81,1007,1
Eyupsultan,18101,41.102778,28.924167,2024-01-19 23:00:00,0,11.15,1007,3
Eyupsultan,18101,41.102778,28.924167,2024-01-20 00:00:00,0,11.6,1007,4
Eyupsultan,18101,41.102778,28.924167,2024-01-20 01:00:00,0,11.59,1007,4
Eyupsultan,18101,41.102778,28.924167,2024-01-20 02:00:00,0,11.9,1008,4
Eyupsultan,18101,41.102778,28.924167,2024-01-20 03:00:00,0,12.29,1008,5
Eyupsultan,18101,41.102778,28.924167,2024-01-20 04:00:00,0,10.03,1009,5
Eyupsultan,18101,41.102778,28.924167,2024-01-20 05:00:00,0,8.42,1009,6
Eyupsultan,18101,41.102778,28.924167,2024-01-20 06:00:00,0,8.03,1010,5
Eyupsultan,18101,41.102778,28.924167,2024-01-20 07:00:00,0,8.53,1011,5
Eyupsultan,18101,41.102778,28.924167,2024-01-20 08:00:00,0,8.68,1011,6
Eyupsultan,18101,41.102778,28.924167,2024-01-20 09:00:00,0,8.67,1012,6
Eyupsultan,18101,41.102778,28.924167,2024-01-20 10:00:00,0,8.22,1012,7
Eyupsultan,18101,41.102778,28.924167,2024-01-20 11:00:00,0,7.33,1012,7
Eyupsultan,18101,41.102778,28.924167,2024-01-20 12:00:00,1,6.57,1013,7
Eyupsultan,18101,41.102778,28.924167,2024-01-20 13:00:00,1,6.17,1013,7
Eyupsultan,18101,41.102778,28.924167,2024-01-20 14:00:00,2,5.57,1014,8
Eyupsultan,18101,41.102778,28.924167,2024-01-20 15:00:00,2,4.81,1014,8
Eyupsultan,18101,41.102778,28.924167,2024-01-20 16:00:00,2,4.43,1015,7
Eyupsultan,18101,41.102778,28.924167,2024-01-20 17:00:00,3,4.35,1016,7
Eyupsultan,18101,41.102778,28.924167,2024-01-20 18:00:00,3,3.87,1017,6
Eyupsultan,18101,41.102778,28.924167,2024-01-20 19:00:00,2,3.72,1017,6
Eyupsultan,18101,41.102778,28.924167,2024-01-20 20:00:00,2,3.8,1018,6
Eyupsultan,18101,41.102778,28.924167,2024-01-20 21:00:00,1,3.96,1018,6
Eyupsultan,18101,41.102778,28.924167,2024-01-20 22:00:00,1,4.31,1019,6
Eyupsultan,18101,41.102778,28.924167,2024-01-20 23:00:00,3,4.15,1020,6
Eyupsultan,18101,41.102778,28.924167,2024-01-21 00:00:00,2,3.97,1020,6
Eyupsultan,18101,41.102778,28.924167,2024-01-21 01:00:00,1,3.77,1020,6
Eyupsultan,18101,41.102778,28.924167,2024-01-21 02:00:00,1,3.95,1021,6
Eyupsultan,18101,41.102778,28.924167,2024-01-21 03:00:00,0,4.16,1021,6
Eyupsultan,18101,41.102778,28.924167,2024-01-21 04:00:00,1,4.35,1022,5
Eyupsultan,18101,41.102778,28.924167,2024-01-21 05:00:00,1,4.7,1022,4
Eyupsultan,18101,41.102778,28.924167,2024-01-21 06:00:00,0,5.01,1023,4
Eyupsultan,18101,41.102778,28.924167,2024-01-21 07:00:00,0,5.5,1023,6
Eyupsultan,18101,41.102778,28.924167,2024-01-21 08:00:00,0,6.36,1024,6
Eyupsultan,18101,41.102778,28.924167,2024-01-21 09:00:00,0,6.78,1024,7
Eyupsultan,18101,41.102778,28.924167,2024-01-21 10:00:00,0,6.92,1024,7
Eyupsultan,18101,41.102778,28.924167,2024-01-21 11:00:00,0,6.53,1024,7
