Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Florya,17636,40.975837,28.786531,2023-11-28 00:00:00,0,8.71,1016,8
Florya,17636,40.975837,28.786531,2023-11-28 01:00:00,0,9.63,1016,10
Florya,17636,40.975837,28.786531,2023-11-28 02:00:00,0,9.17,1015,11
Florya,17636,40.975837,28.786531,2023-11-28 03:00:00,0,9.1,1014,12
Florya,17636,40.975837,28.786531,2023-11-28 04:00:00,0,9.49,1014,11
Florya,17636,40.975837,28.786531,2023-11-28 05:00:00,0,9.61,1014,11
Florya,17636,40.975837,28.786531,2023-11-28 06:00:00,0,9.84,1014,11
Florya,17636,40.975837,28.786531,2023-11-28 07:00:00,0,10.27,1013,11
Florya,17636,40.975837,28.786531,2023-11-28 08:00:00,0,10.77,1012,11
Florya,17636,40.975837,28.786531,2023-11-28 09:00:00,0,11.5,1011,11
Florya,17636,40.975837,28.786531,2023-11-28 10:00:00,0,12.34,1010,10
Florya,17636,40.975837,28.786531,2023-11-28 11:00:00,0,13.1,1008,11
Florya,17636,40.975837,28.786531,2023-11-28 12:00:00,0,13.5,1008,11
Florya,17636,40.975837,28.786531,2023-11-28 13:00:00,0,13.95,1007,11
Florya,17636,40.975837,28.786531,2023-11-28 14:00:00,0,13.83,1006,10
Florya,17636,40.975837,28.786531,2023-11-28 15:00:00,0,14.1,1005,10
Florya,17636,40.975837,28.786531,2023-11-28 16:00:00,0,14.6,1004,11
Florya,17636,40.975837,28.786531,2023-11-28 17:00:00,0,14.67,1003,10
Florya,17636,40.975837,28.786531,2023-11-28 18:00:00,0,14.62,1002,10
Florya,17636,40.975837,28.786531,2023-11-28 19:00:00,0,14.56,1002,9
Florya,17636,40.975837,28.786531,2023-11-28 20:00:00,0,14.8,1001,13
Florya,17636,40.975837,28.786531,2023-11-28 21:00:00,0,14.86,1001,16
Florya,17636,40.975837,28.786531,2023-11-28 22:00:00,0,14.9,1000,19
Florya,17636,40.975837,28.786531,2023-11-28 23:00:00,0,14.86,1000,19
Florya,17636,40.975837,28.786531,2023-11-29 00:00:00,0,14.83,1000,19
Florya,17636,40.975837,28.786531,2023-11-29 01:00:00,0,14.88,1000,18
Florya,17636,40.975837,28.786531,2023-11-29 02:00:00,0,15.05,1000,18
Florya,17636,40.975837,28.786531,2023-11-29 03:00:00,0,15.12,1000,18
Florya,17636,40.975837,28.786531,2023-11-29 04:00:00,0,15.3,1001,18
Florya,17636,40.975837,28.786531,2023-11-29 05:00:00,0,15.29,1001,17
Florya,17636,40.975837,28.786531,2023-11-29 06:00:00,0,15.4,1002,17
Florya,17636,40.975837,28.786531,2023-11-29 07:00:00,1,15.43,1003,17
Florya,17636,40.975837,28.786531,2023-11-29 08:00:00,2,15.47,1004,15
Florya,17636,40.975837,28.786531,2023-11-29 09:00:00,3,14.85,1005,13
Florya,17636,40.975837,28.786531,2023-11-29 10:00:00,2,15.36,1005,11
Florya,17636,40.975837,28.786531,2023-11-29 11:00:00,1,14.64,1005,8
Florya,17636,40.975837,28.786531,2023-11-29 12:00:00,2,14.75,1005,9
Florya,17636,40.975837,28.786531,2023-11-29 13:00:00,4,14.31,1006,11
Florya,17636,40.975837,28.786531,2023-11-29 14:00:00,1,14.58,1006,7
Florya,17636,40.975837,28.786531,2023-11-29 15:00:00,4,13.87,1006,4
Florya,17636,40.975837,28.786531,2023-11-29 16:00:00,3,13.69,1008,5
Florya,17636,40.975837,28.786531,2023-11-29 17:00:00,3,13.3,1008,1
Florya,17636,40.975837,28.786531,2023-11-29 18:00:00,2,11.9,1009,4
Florya,17636,40.975837,28.786531,2023-11-29 19:00:00,2,10.54,1010,6
Florya,17636,40.975837,28.786531,2023-11-29 20:00:00,7,9.53,1010,6
Florya,17636,40.975837,28.786531,2023-11-29 21:00:00,2,9.56,1011,5
Florya,17636,40.975837,28.786531,2023-11-29 22:00:00,0,10.21,1011,6
Florya,17636,40.975837,28.786531,2023-11-29 23:00:00,0,10.71,1012,6
Florya,17636,40.975837,28.786531,2023-11-30 00:00:00,0,10.55,1013,6
Florya,17636,40.975837,28.786531,2023-11-30 01:00:00,0,10.81,1013,6
