Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Goztepe,17813,40.979451,29.057147,2023-11-28 00:00:00,0,7.82,1013,7
Goztepe,17813,40.979451,29.057147,2023-11-28 01:00:00,0,7.72,1013,6
Goztepe,17813,40.979451,29.057147,2023-11-28 02:00:00,0,8.22,1012,7
Goztepe,17813,40.979451,29.057147,2023-11-28 03:00:00,0,8.3,1012,7
Goztepe,17813,40.979451,29.057147,2023-11-28 04:00:00,0,8.43,1011,6
Goztepe,17813,40.979451,29.057147,2023-11-28 05:00:00,0,8.81,1011,6
Goztepe,17813,40.979451,29.057147,2023-11-28 06:00:00,0,9.43,1011,5
Goztepe,17813,40.979451,29.057147,2023-11-28 07:00:00,0,9.16,1010,6
Goztepe,17813,40.979451,29.057147,2023-11-28 08:00:00,0,10.14,1010,6
Goztepe,17813,40.979451,29.057147,2023-11-28 09:00:00,0,11.14,1009,7
Goztepe,17813,40.979451,29.057147,2023-11-28 10:00:00,0,11.71,1007,7
Goztepe,17813,40.979451,29.057147,2023-11-28 11:00:00,0,12.37,1006,7
Goztepe,17813,40.979451,29.057147,2023-11-28 12:00:00,0,13.25,1005,8
Goztepe,17813,40.979451,29.057147,2023-11-28 13:00:00,0,13.92,1004,6
Goztepe,17813,40.979451,29.057147,2023-11-28 14:00:00,0,13.97,1003,6
Goztepe,17813,40.979451,29.057147,2023-11-28 15:00:00,0,13.86,1002,6
Goztepe,17813,40.979451,29.057147,2023-11-28 16:00:00,0,14.07,1002,8
Goztepe,17813,40.979451,29.057147,2023-11-28 17:00:00,0,14.17,1001,8
Goztepe,17813,40.979451,29.057147,2023-11-28 18:00:00,0,14.51,1000,9
Goztepe,17813,40.979451,29.057147,2023-11-28 19:00:00,0,14.92,999,9
Goztepe,17813,40.979451,29.057147,2023-11-28 20:00:00,0,15.54,999,8
Goztepe,17813,40.979451,29.057147,2023-11-28 21:00:00,0,15.7,999,7
Goztepe,17813,40.979451,29.057147,2023-11-28 22:00:00,0,15.75,998,7
Goztepe,17813,40.979451,29.057147,2023-11-28 23:00:00,0,15.32,998,8
Goztepe,17813,40.979451,29.057147,2023-11-29 00:00:00,0,15.83,998,11
Goztepe,17813,40.979451,29.057147,2023-11-29 01:00:00,0,15.93,998,12
Goztepe,17813,40.979451,29.057147,2023-11-29 02:00:00,0,15.98,998,13
Goztepe,17813,40.979451,29.057147,2023-11-29 03:00:00,0,16.03,998,13
Goztepe,17813,40.979451,29.057147,2023-11-29 04:00:00,0,16.08,998,12
Goztepe,17813,40.979451,29.057147,2023-11-29 05:00:00,0,16.19,998,12
Goztepe,17813,40.979451,29.057147,2023-11-29 06:00:00,0,16.46,999,12
Goztepe,17813,40.979451,29.057147,2023-11-29 07:00:00,1,16.68,1000,12
Goztepe,17813,40.979451,29.057147,2023-11-29 08:00:00,1,16.89,1001,10
Goztepe,17813,40.979451,29.057147,2023-11-29 09:00:00,2,16.31,1002,10
Goztepe,17813,40.979451,29.057147,2023-11-29 10:00:00,1,16.03,1002,9
Goztepe,17813,40.979451,29.057147,2023-11-29 11:00:00,2,16.03,1002,12
Goztepe,17813,40.979451,29.057147,2023-11-29 12:00:00,1,15.77,1002,11
Goztepe,17813,40.979451,29.057147,2023-11-29 13:00:00,4,14.85,1003,10
Goztepe,17813,40.979451,29.057147,2023-11-29 14:00:00,5,15.0,1004,7
Goztepe,17813,40.979451,29.057147,2023-11-29 15:00:00,2,14.74,1004,8
Goztepe,17813,40.979451,29.057147,2023-11-29 16:00:00,2,14.87,1005,8
Goztepe,17813,40.979451,29.057147,2023-11-29 17:00:00,7,14.42,1005,6
Goztepe,17813,40.979451,29.057147,2023-11-29 18:00:00,4,14.07,1006,4
Goztepe,17813,40.979451,29.057147,2023-11-29 19:00:00,11,12.59,1007,4
Goztepe,17813,40.979451,29.057147,2023-11-29 20:00:00,6,11.75,1007,2
Goztepe,17813,40.979451,29.057147,2023-11-29 21:00:00,2,9.96,1008,3
Goztepe,17813,40.979451,29.057147,2023-11-29 22:00:00,0,9.79,1009,4
Goztepe,17813,40.979451,29.057147,2023-11-29 23:00:00,0,10.3,1009,5
Goztepe,17813,40.979451,29.057147,2023-11-30 00:00:00,0,10.85,1010,4
Goztepe,17813,40.979451,29.057147,2023-11-30 01:00:00,0,10.98,1010,6
Goztepe,17813,40.979451,29.057147,2023-11-30 02:00:00,0,10.76,1011,6
Goztepe,17813,40.979451,29.057147,2023-11-30 03:00:00,0,10.82,1011,5
Goztepe,17813,40.979451,29.057147,2023-11-30 04:00:00,0,10.73,1012,5
Goztepe,17813,40.979451,29.057147,2023-11-30 05:00:00,0,10.69,1012,5
Goztepe,17813,40.979451,29.057147,2023-11-30 06:00:00,0,10.84,1012,4
Goztepe,17813,40.979451,29.057147,2023-11-30 07:00:00,0,11.29,1013,3
Goztepe,17813,40.979451,29.057147,2023-11-30 08:00:00,0,12.56,1012,1
Goztepe,17813,40.979451,29.057147,2023-11-30 09:00:00,0,13.25,1013,1
Goztepe,17813,40.979451,29.057147,2023-11-30 10:00:00,0,13.54,1012,0
Goztepe,17813,40.979451,29.057147,2023-11-30 11:00:00,0,14.51,1012,1
Goztepe,17813,40.979451,29.057147,2023-11-30 12:00:00,0,14.53,1012,2
Goztepe,17813,40.979451,29.057147,2023-11-30 13:00:00,0,14.52,1012,2
Goztepe,17813,40.979451,29.057147,2023-11-30 14:00:00,0,14.2,1011,1
Goztepe,17813,40.979451,29.057147,2023-11-30 15:00:00,0,13.75,1012,1
Goztepe,17813,40.979451,29.057147,2023-11-30 16:00:00,0,13.51,1012,0
Goztepe,17813,40.979451,29.057147,2023-11-30 17:00:00,0,13.92,1012,1
Goztepe,17813,40.979451,29.057147,2023-11-30 18:00:00,0,13.23,1012,2
Goztepe,17813,40.979451,29.057147,2023-11-30 19:00:00,0,13.68,1012,2
Goztepe,17813,40.979451,29.057147,2023-11-30 20:00:00,0,13.37,1012,2
Goztepe,17813,40.979451,29.057147,2023-11-30 21:00:00,0,13.53,1012,2
Goztepe,17813,40.979451,29.057147,2023-11-30 22:00:00,0,12.86,1012,2
Goztepe,17813,40.979451,29.057147,2023-11-30 23:00:00,0,12.81,1012,3
