Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Umraniye,18403,41.029444,29.138333,2023-11-28 00:00:00,0,6.67,1001,6
Umraniye,18403,41.029444,29.138333,2023-11-28 01:00:00,0,6.3,1001,4
Umraniye,18403,41.029444,29.138333,2023-11-28 02:00:00,0,5.93,1001,4
Umraniye,18403,41.029444,29.138333,2023-11-28 03:00:00,0,6.09,1000,3
Umraniye,18403,41.029444,29.138333,2023-11-28 04:00:00,0,6.65,1000,4
Umraniye,18403,41.029444,29.138333,2023-11-28 05:00:00,0,6.59,1000,4
Umraniye,18403,41.029444,29.138333,2023-11-28 06:00:00,0,7.48,1000,5
Umraniye,18403,41.029444,29.138333,2023-11-28 07:00:00,0,8.28,999,5
Umraniye,18403,41.029444,29.138333,2023-11-28 08:00:00,0,9.64,998,6
Umraniye,18403,41.029444,29.138333,2023-11-28 09:00:00,0,10.93,997,6
Umraniye,18403,41.029444,29.138333,2023-11-28 10:00:00,0,11.99,996,6
Umraniye,18403,41.029444,29.138333,2023-11-28 11:00:00,0,12.33,995,7
Umraniye,18403,41.029444,29.138333,2023-11-28 12:00:00,0,13.25,993,8
Umraniye,18403,41.029444,29.138333,2023-11-28 13:00:00,0,13.41,993,6
Umraniye,18403,41.029444,29.138333,2023-11-28 14:00:00,0,13.9,992,6
Umraniye,18403,41.029444,29.138333,2023-11-28 15:00:00,0,13.78,991,6
Umraniye,18403,41.029444,29.138333,2023-11-28 16:00:00,0,13.57,990,7
Umraniye,18403,41.029444,29.138333,2023-11-28 17:00:00,0,13.6,989,7
Umraniye,18403,41.029444,29.138333,2023-11-28 18:00:00,0,14.29,989,7
Umraniye,18403,41.029444,29.138333,2023-11-28 19:00:00,0,14.49,988,7
Umraniye,18403,41.029444,29.138333,2023-11-28 20:00:00,0,14.96,988,7
Umraniye,18403,41.029444,29.138333,2023-11-28 21:00:00,0,14.95,988,6
Umraniye,18403,41.029444,29.138333,2023-11-28 22:00:00,0,15.0,988,7
Umraniye,18403,41.029444,29.138333,2023-11-28 23:00:00,0,14.9,987,8
Umraniye,18403,41.029444,29.138333,2023-11-29 00:00:00,0,14.81,987,9
Umraniye,18403,41.029444,29.138333,2023-11-29 01:00:00,0,14.73,987,8
Umraniye,18403,41.029444,29.138333,2023-11-29 02:00:00,0,14.79,987,9
Umraniye,18403,41.029444,29.138333,2023-11-29 03:00:00,0,14.97,987,9
Umraniye,18403,41.029444,29.138333,2023-11-29 04:00:00,0,14.81,987,7
Umraniye,18403,41.029444,29.138333,2023-11-29 05:00:00,0,14.9,988,7
Umraniye,18403,41.029444,29.138333,2023-11-29 06:00:00,1,15.16,989,8
Umraniye,18403,41.029444,29.138333,2023-11-29 07:00:00,1,15.45,990,8
Umraniye,18403,41.029444,29.138333,2023-11-29 08:00:00,0,16.35,990,10
