Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 00:00:00,0,17.12,1001,4
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 01:00:00,0,15.82,1001,4
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 02:00:00,0,15.78,1000,4
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 03:00:00,0,16.24,1000,4
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 04:00:00,0,16.95,1000,6
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 05:00:00,0,16.31,1001,6
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 06:00:00,0,18.5,1001,6
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 07:00:00,0,19.65,1001,7
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 08:00:00,0,20.49,1002,6
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 09:00:00,0,21.4,1002,5
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 10:00:00,0,22.6,1002,2
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 11:00:00,0,23.86,1002,3
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 12:00:00,0,24.25,1001,3
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 13:00:00,0,20.71,1002,6
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 14:00:00,0,19.1,1002,5
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 15:00:00,0,15.84,1002,3
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 16:00:00,0,17.28,1002,4
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 17:00:00,0,15.67,1002,3
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 18:00:00,0,14.97,1003,3
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 19:00:00,0,14.36,1003,3
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 20:00:00,0,14.31,1003,3
Arnavutkoy,18402,41.220278,28.7075,2023-11-01 21:00:00,0,14.84,1002,4
