Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Florya,17636,40.975837,28.786531,2024-01-19 00:00:00,0,13.16,1007,11
Florya,17636,40.975837,28.786531,2024-01-19 01:00:00,0,13.11,1006,10
Florya,17636,40.975837,28.786531,2024-01-19 02:00:00,0,12.5,1006,8
Florya,17636,40.975837,28.786531,2024-01-19 03:00:00,0,12.56,1006,9
Florya,17636,40.975837,28.786531,2024-01-19 04:00:00,0,12.42,1007,8
Florya,17636,40.975837,28.786531,2024-01-19 05:00:00,0,12.46,1007,9
Florya,17636,40.975837,28.786531,2024-01-19 06:00:00,0,12.88,1007,11
Florya,17636,40.975837,28.786531,2024-01-19 07:00:00,0,12.73,1007,9
Florya,17636,40.975837,28.786531,2024-01-19 08:00:00,0,12.86,1007,9
Florya,17636,40.975837,28.786531,2024-01-19 09:00:00,0,12.77,1008,8
Florya,17636,40.975837,28.786531,2024-01-19 10:00:00,0,13.37,1007,9
Florya,17636,40.975837,28.786531,2024-01-19 11:00:00,0,13.68,1007,9
Florya,17636,40.975837,28.786531,2024-01-19 12:00:00,0,13.77,1007,9
Florya,17636,40.975837,28.786531,2024-01-19 13:00:00,0,13.7,1007,8
Florya,17636,40.975837,28.786531,2024-01-19 14:00:00,0,13.38,1007,6
Florya,17636,40.975837,28.786531,2024-01-19 15:00:00,0,13.27,1007,6
Florya,17636,40.975837,28.786531,2024-01-19 16:00:00,0,12.53,1008,5
Florya,17636,40.975837,28.786531,2024-01-19 17:00:00,0,13.09,1008,6
Florya,17636,40.975837,28.786531,2024-01-19 18:00:00,0,13.43,1008,9
Florya,17636,40.975837,28.786531,2024-01-19 19:00:00,0,13.23,1009,9
Florya,17636,40.975837,28.786531,2024-01-19 20:00:00,0,12.81,1009,7
Florya,17636,40.975837,28.786531,2024-01-19 21:00:00,0,12.08,1010,3
Florya,17636,40.975837,28.786531,2024-01-19 22:00:00,0,12.03,1010,2
Florya,17636,40.975837,28.786531,2024-01-19 23:00:00,0,12.06,1010,3
Florya,17636,40.975837,28.786531,2024-01-20 00:00:00,0,12.04,1011,3
Florya,17636,40.975837,28.786531,2024-01-20 01:00:00,0,12.15,1011,3
Florya,17636,40.975837,28.786531,2024-01-20 02:00:00,0,12.17,1011,3
Florya,17636,40.975837,28.786531,2024-01-20 03:00:00,0,12.32,1011,4
Florya,17636,40.975837,28.786531,2024-01-20 04:00:00,0,11.35,1012,7
Florya,17636,40.975837,28.786531,2024-01-20 05:00:00,0,9.17,1012,8
Florya,17636,40.975837,28.786531,2024-01-20 06:00:00,0,8.78,1013,8
Florya,17636,40.975837,28.786531,2024-01-20 07:00:00,0,8.97,1014,8
Florya,17636,40.975837,28.786531,2024-01-20 08:00:00,0,9.37,1014,8
Florya,17636,40.975837,28.786531,2024-01-20 09:00:00,0,9.09,1015,8
Florya,17636,40.975837,28.786531,2024-01-20 10:00:00,0,8.6,1015,9
Florya,17636,40.975837,28.786531,2024-01-20 11:00:00,0,7.72,1015,9
Florya,17636,40.975837,28.786531,2024-01-20 12:00:00,0,7.03,1016,9
Florya,17636,40.975837,28.786531,2024-01-20 13:00:00,0,6.52,1016,10
Florya,17636,40.975837,28.786531,2024-01-20 14:00:00,1,6.21,1016,10
Florya,17636,40.975837,28.786531,2024-01-20 15:00:00,2,5.34,1017,10
Florya,17636,40.975837,28.786531,2024-01-20 16:00:00,2,4.73,1018,11
Florya,17636,40.975837,28.786531,2024-01-20 17:00:00,3,4.37,1019,10
Florya,17636,40.975837,28.786531,2024-01-20 18:00:00,3,3.94,1019,10
Florya,17636,40.975837,28.786531,2024-01-20 19:00:00,3,3.97,1020,9
Florya,17636,40.975837,28.786531,2024-01-20 20:00:00,1,3.97,1021,9
Florya,17636,40.975837,28.786531,2024-01-20 21:00:00,1,4.16,1022,9
Florya,17636,40.975837,28.786531,2024-01-20 22:00:00,2,4.22,1022,8
Florya,17636,40.975837,28.786531,2024-01-20 23:00:00,3,4.01,1023,9
Florya,17636,40.975837,28.786531,2024-01-21 00:00:00,1,3.7,1024,7
Florya,17636,40.975837,28.786531,2024-01-21 01:00:00,0,4.04,1024,8
Florya,17636,40.975837,28.786531,2024-01-21 02:00:00,1,4.02,1024,7
Florya,17636,40.975837,28.786531,2024-01-21 03:00:00,0,4.26,1024,8
Florya,17636,40.975837,28.786531,2024-01-21 04:00:00,0,4.7,1025,8
Florya,17636,40.975837,28.786531,2024-01-21 05:00:00,0,4.95,1025,7
Florya,17636,40.975837,28.786531,2024-01-21 06:00:00,0,5.56,1026,7
Florya,17636,40.975837,28.786531,2024-01-21 07:00:00,1,6.12,1026,7
Florya,17636,40.975837,28.786531,2024-01-21 08:00:00,0,6.57,1027,7
Florya,17636,40.975837,28.786531,2024-01-21 09:00:00,0,6.65,1027,7
Florya,17636,40.975837,28.786531,2024-01-21 10:00:00,0,6.44,1027,9
Florya,17636,40.975837,28.786531,2024-01-21 11:00:00,0,6.95,1027,8
Florya,17636,40.975837,28.786531,2024-01-21 12:00:00,0,7.18,1027,10
Florya,17636,40.975837,28.786531,2024-01-21 13:00:00,0,7.23,1028,10
Florya,17636,40.975837,28.786531,2024-01-21 14:00:00,0,7.11,1028,9
Florya,17636,40.975837,28.786531,2024-01-21 15:00:00,0,6.87,1029,9
Florya,17636,40.975837,28.786531,2024-01-21 16:00:00,0,6.59,1029,9
Florya,17636,40.975837,28.786531,2024-01-21 17:00:00,0,6.46,1030,8
Florya,17636,40.975837,28.786531,2024-01-21 18:00:00,0,5.47,1030,8
Florya,17636,40.975837,28.786531,2024-01-21 19:00:00,0,5.61,1031,8
Florya,17636,40.975837,28.786531,2024-01-21 20:00:00,0,5.74,1031,7
Florya,17636,40.975837,28.786531,2024-01-21 21:00:00,0,5.68,1031,6
Florya,17636,40.975837,28.786531,2024-01-21 22:00:00,0,5.39,1031,6
Florya,17636,40.975837,28.786531,2024-01-21 23:00:00,0,5.25,1031,6
