Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 00:00:00,0,8.38,1011,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 01:00:00,0,7.82,1010,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 02:00:00,0,7.77,1010,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 03:00:00,0,7.71,1009,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 04:00:00,0,7.86,1009,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 05:00:00,0,7.94,1009,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 06:00:00,0,8.5,1009,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 07:00:00,0,9.58,1008,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 08:00:00,0,10.85,1007,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 09:00:00,0,12.06,1007,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 10:00:00,0,11.88,1005,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 11:00:00,0,13.14,1004,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 12:00:00,0,14.17,1003,7
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 13:00:00,0,14.05,1002,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 14:00:00,0,13.98,1001,7
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 15:00:00,0,14.1,1000,7
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 16:00:00,0,14.31,999,7
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 17:00:00,0,14.57,999,7
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 18:00:00,0,14.56,998,7
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 19:00:00,0,14.75,997,7
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 20:00:00,0,14.71,997,7
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 21:00:00,0,14.72,997,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 22:00:00,0,14.76,996,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-28 23:00:00,0,14.9,996,10
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 00:00:00,0,14.77,995,12
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 01:00:00,0,14.8,995,12
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 02:00:00,0,14.95,995,12
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 03:00:00,0,15.05,995,11
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 04:00:00,0,15.35,996,11
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 05:00:00,0,15.51,996,12
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 06:00:00,0,15.86,997,12
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 07:00:00,0,16.38,998,12
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 08:00:00,0,16.75,999,11
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 09:00:00,2,16.61,1000,11
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 10:00:00,1,17.31,1000,9
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 11:00:00,0,17.39,1000,10
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 12:00:00,1,17.0,1000,9
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 13:00:00,1,16.75,1001,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2023-11-29 14:00:00,3,16.82,1001,5
