Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sariyer,17061,41.146382,29.050195,2024-01-19 00:00:00,0,13.56,1004,10
Sariyer,17061,41.146382,29.050195,2024-01-19 01:00:00,0,14.08,1004,7
Sariyer,17061,41.146382,29.050195,2024-01-19 02:00:00,0,13.32,1003,5
Sariyer,17061,41.146382,29.050195,2024-01-19 03:00:00,0,13.47,1003,6
Sariyer,17061,41.146382,29.050195,2024-01-19 04:00:00,0,13.88,1003,7
Sariyer,17061,41.146382,29.050195,2024-01-19 05:00:00,0,13.92,1003,7
Sariyer,17061,41.146382,29.050195,2024-01-19 06:00:00,0,13.8,1004,5
Sariyer,17061,41.146382,29.050195,2024-01-19 07:00:00,0,14.9,1004,6
Sariyer,17061,41.146382,29.050195,2024-01-19 08:00:00,0,16.26,1005,8
Sariyer,17061,41.146382,29.050195,2024-01-19 09:00:00,0,16.8,1005,7
Sariyer,17061,41.146382,29.050195,2024-01-19 10:00:00,0,17.69,1004,7
Sariyer,17061,41.146382,29.050195,2024-01-19 11:00:00,0,18.36,1004,7
Sariyer,17061,41.146382,29.050195,2024-01-19 12:00:00,0,18.7,1004,8
Sariyer,17061,41.146382,29.050195,2024-01-19 13:00:00,0,18.65,1004,7
Sariyer,17061,41.146382,29.050195,2024-01-19 14:00:00,0,18.27,1004,5
Sariyer,17061,41.146382,29.050195,2024-01-19 15:00:00,0,17.21,1004,4
Sariyer,17061,41.146382,29.050195,2024-01-19 16:00:00,0,16.29,1005,4
Sariyer,17061,41.146382,29.050195,2024-01-19 17:00:00,0,15.41,1005,4
Sariyer,17061,41.146382,29.050195,2024-01-19 18:00:00,0,14.78,1006,4
Sariyer,17061,41.146382,29.050195,2024-01-19 19:00:00,0,14.57,1006,4
Sariyer,17061,41.146382,29.050195,2024-01-19 20:00:00,0,13.45,1007,3
Sariyer,17061,41.146382,29.050195,2024-01-19 21:00:00,0,13.16,1007,3
Sariyer,17061,41.146382,29.050195,2024-01-19 22:00:00,0,13.1,1007,3
Sariyer,17061,41.146382,29.050195,2024-01-19 23:00:00,0,13.41,1007,4
Sariyer,17061,41.146382,29.050195,2024-01-20 00:00:00,0,13.2,1008,4
Sariyer,17061,41.146382,29.050195,2024-01-20 01:00:00,0,13.06,1008,4
Sariyer,17061,41.146382,29.050195,2024-01-20 02:00:00,0,12.8,1008,4
Sariyer,17061,41.146382,29.050195,2024-01-20 03:00:00,0,12.34,1008,3
Sariyer,17061,41.146382,29.050195,2024-01-20 04:00:00,0,12.01,1009,4
Sariyer,17061,41.146382,29.050195,2024-01-20 05:00:00,0,9.43,1009,3
Sariyer,17061,41.146382,29.050195,2024-01-20 06:00:00,0,9.86,1010,3
Sariyer,17061,41.146382,29.050195,2024-01-20 07:00:00,0,9.19,1011,4
Sariyer,17061,41.146382,29.050195,2024-01-20 08:00:00,0,8.99,1012,4
Sariyer,17061,41.146382,29.050195,2024-01-20 09:00:00,0,8.96,1012,5
Sariyer,17061,41.146382,29.050195,2024-01-20 10:00:00,0,8.37,1013,7
Sariyer,17061,41.146382,29.050195,2024-01-20 11:00:00,0,7.7,1013,7
Sariyer,17061,41.146382,29.050195,2024-01-20 12:00:00,1,7.29,1013,7
Sariyer,17061,41.146382,29.050195,2024-01-20 13:00:00,1,6.51,1014,7
Sariyer,17061,41.146382,29.050195,2024-01-20 14:00:00,2,6.06,1014,8
Sariyer,17061,41.146382,29.050195,2024-01-20 15:00:00,2,5.66,1015,9
Sariyer,17061,41.146382,29.050195,2024-01-20 16:00:00,3,4.99,1016,8
