Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 00:00:00,0,9.46,1008,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 01:00:00,0,8.78,1007,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 02:00:00,0,8.53,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 03:00:00,0,8.44,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 04:00:00,0,8.13,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 05:00:00,0,7.97,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 06:00:00,0,8.96,1006,1
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 07:00:00,0,11.21,1006,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 08:00:00,0,12.45,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 09:00:00,0,13.68,1006,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 10:00:00,0,14.39,1005,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 11:00:00,0,15.32,1005,4
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 12:00:00,0,16.04,1004,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 13:00:00,0,16.23,1003,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 14:00:00,0,17.86,1003,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 15:00:00,0,18.07,1002,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 16:00:00,0,18.12,1002,7
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 17:00:00,0,18.15,1002,9
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 18:00:00,0,18.02,1002,9
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 19:00:00,0,17.63,1002,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 20:00:00,0,17.84,1002,9
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 21:00:00,0,17.77,1002,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 22:00:00,0,17.83,1001,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-22 23:00:00,0,17.75,1001,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 00:00:00,0,17.35,1000,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 01:00:00,0,17.42,1000,7
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 02:00:00,0,16.96,1000,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 03:00:00,0,16.93,1000,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 04:00:00,0,17.37,1000,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 05:00:00,0,17.18,1000,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 06:00:00,5,17.95,1001,9
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 07:00:00,8,8.17,1004,8
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 08:00:00,5,6.49,1006,9
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 09:00:00,10,3.48,1007,9
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 10:00:00,2,3.03,1010,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 11:00:00,3,3.38,1011,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 12:00:00,0,4.21,1013,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 13:00:00,0,4.63,1014,1
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 14:00:00,0,6.3,1015,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 15:00:00,0,6.37,1015,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 16:00:00,0,6.47,1015,4
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 17:00:00,0,6.02,1017,4
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 18:00:00,0,5.55,1018,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 19:00:00,0,5.13,1018,4
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 20:00:00,0,5.12,1019,4
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 21:00:00,0,5.47,1020,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 22:00:00,0,5.29,1021,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-23 23:00:00,0,5.11,1022,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 00:00:00,0,5.27,1022,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 01:00:00,0,5.35,1023,4
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 02:00:00,0,5.15,1024,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 03:00:00,0,4.99,1025,4
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 04:00:00,0,5.19,1025,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 05:00:00,0,5.3,1026,4
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 06:00:00,0,6.02,1027,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 07:00:00,0,6.81,1027,4
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 08:00:00,0,7.49,1027,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 09:00:00,0,7.58,1027,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 10:00:00,0,7.91,1026,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 11:00:00,0,8.03,1026,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 12:00:00,0,8.12,1026,6
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 13:00:00,0,8.01,1026,5
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 14:00:00,0,7.64,1026,4
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 15:00:00,0,7.11,1026,3
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 16:00:00,0,6.73,1026,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 17:00:00,0,6.27,1025,1
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 18:00:00,0,5.76,1025,1
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 19:00:00,0,5.41,1025,1
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 20:00:00,0,5.15,1024,1
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 21:00:00,0,4.71,1024,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 22:00:00,0,4.45,1024,2
Gungoren/Davutpasa,17814,41.0266,28.8853,2024-11-24 23:00:00,0,4.37,1023,2
