Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Goztepe,17813,40.979451,29.057147,2024-11-22 00:00:00,0,9.48,9.48,1010,3
Goztepe,17813,40.979451,29.057147,2024-11-22 01:00:00,0,8.77,8.77,1010,2
Goztepe,17813,40.979451,29.057147,2024-11-22 02:00:00,0,8.62,8.62,1009,2
Goztepe,17813,40.979451,29.057147,2024-11-22 03:00:00,0,8.4,8.4,1008,2
Goztepe,17813,40.979451,29.057147,2024-11-22 04:00:00,0,8.08,8.08,1008,2
Goztepe,17813,40.979451,29.057147,2024-11-22 05:00:00,0,8.02,8.02,1009,1
Goztepe,17813,40.979451,29.057147,2024-11-22 06:00:00,0,9.44,9.44,1009,2
Goztepe,17813,40.979451,29.057147,2024-11-22 07:00:00,0,11.26,11.26,1009,3
Goztepe,17813,40.979451,29.057147,2024-11-22 08:00:00,0,12.66,12.66,1009,2
Goztepe,17813,40.979451,29.057147,2024-11-22 09:00:00,0,13.95,13.95,1008,2
Goztepe,17813,40.979451,29.057147,2024-11-22 10:00:00,0,14.8,14.8,1008,2
Goztepe,17813,40.979451,29.057147,2024-11-22 11:00:00,0,15.37,15.37,1007,2
Goztepe,17813,40.979451,29.057147,2024-11-22 12:00:00,0,17.39,17.39,1006,4
Goztepe,17813,40.979451,29.057147,2024-11-22 13:00:00,0,17.88,17.88,1006,5
Goztepe,17813,40.979451,29.057147,2024-11-22 14:00:00,0,17.9,17.9,1005,5
Goztepe,17813,40.979451,29.057147,2024-11-22 15:00:00,0,18.76,18.76,1005,9
Goztepe,17813,40.979451,29.057147,2024-11-22 16:00:00,0,18.28,18.28,1004,9
Goztepe,17813,40.979451,29.057147,2024-11-22 17:00:00,0,17.84,17.84,1005,7
Goztepe,17813,40.979451,29.057147,2024-11-22 18:00:00,0,17.89,17.89,1004,9
Goztepe,17813,40.979451,29.057147,2024-11-22 19:00:00,0,17.44,17.44,1004,7
Goztepe,17813,40.979451,29.057147,2024-11-22 20:00:00,0,16.96,16.96,1004,5
Goztepe,17813,40.979451,29.057147,2024-11-22 21:00:00,0,17.57,17.57,1004,7
Goztepe,17813,40.979451,29.057147,2024-11-22 22:00:00,0,17.76,17.76,1004,7
Goztepe,17813,40.979451,29.057147,2024-11-22 23:00:00,0,18.19,18.19,1003,9
Goztepe,17813,40.979451,29.057147,2024-11-23 00:00:00,0,18.46,18.46,1002,10
Goztepe,17813,40.979451,29.057147,2024-11-23 01:00:00,0,18.43,18.43,1003,8
Goztepe,17813,40.979451,29.057147,2024-11-23 02:00:00,0,18.46,18.46,1002,8
Goztepe,17813,40.979451,29.057147,2024-11-23 03:00:00,0,18.36,18.36,1002,8
Goztepe,17813,40.979451,29.057147,2024-11-23 04:00:00,0,17.61,17.61,1003,5
Goztepe,17813,40.979451,29.057147,2024-11-23 05:00:00,0,18.04,18.04,1003,8
Goztepe,17813,40.979451,29.057147,2024-11-23 06:00:00,3,18.35,18.35,1003,9
Goztepe,17813,40.979451,29.057147,2024-11-23 07:00:00,10,8.57,8.57,1006,9
Goztepe,17813,40.979451,29.057147,2024-11-23 08:00:00,13,6.89,6.89,1007,11
Goztepe,17813,40.979451,29.057147,2024-11-23 09:00:00,18,4.66,4.66,1009,10
Goztepe,17813,40.979451,29.057147,2024-11-23 10:00:00,4,2.52,2.52,1011,7
Goztepe,17813,40.979451,29.057147,2024-11-23 11:00:00,3,3.14,3.14,1014,4
Goztepe,17813,40.979451,29.057147,2024-11-23 12:00:00,2,3.36,3.36,1015,2
