Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sile,17610,41.1688,29.600651,2024-11-22 00:00:00,0,8.89,8.89,1014,3
Sile,17610,41.1688,29.600651,2024-11-22 01:00:00,0,6.79,6.79,1013,3
Sile,17610,41.1688,29.600651,2024-11-22 02:00:00,0,6.61,6.61,1012,4
Sile,17610,41.1688,29.600651,2024-11-22 03:00:00,0,5.8,5.8,1012,3
Sile,17610,41.1688,29.600651,2024-11-22 04:00:00,0,5.27,5.27,1011,2
Sile,17610,41.1688,29.600651,2024-11-22 05:00:00,0,5.45,5.45,1011,3
Sile,17610,41.1688,29.600651,2024-11-22 06:00:00,0,7.53,7.53,1012,3
Sile,17610,41.1688,29.600651,2024-11-22 07:00:00,0,9.97,9.97,1012,2
Sile,17610,41.1688,29.600651,2024-11-22 08:00:00,0,12.5,12.5,1011,2
Sile,17610,41.1688,29.600651,2024-11-22 09:00:00,0,14.54,14.54,1011,1
Sile,17610,41.1688,29.600651,2024-11-22 10:00:00,0,16.16,16.16,1010,1
Sile,17610,41.1688,29.600651,2024-11-22 11:00:00,0,17.19,17.19,1009,0
Sile,17610,41.1688,29.600651,2024-11-22 12:00:00,0,20.37,20.37,1008,4
Sile,17610,41.1688,29.600651,2024-11-22 13:00:00,0,19.5,19.5,1008,4
Sile,17610,41.1688,29.600651,2024-11-22 14:00:00,0,17.99,17.99,1008,3
Sile,17610,41.1688,29.600651,2024-11-22 15:00:00,0,16.46,16.46,1007,5
Sile,17610,41.1688,29.600651,2024-11-22 16:00:00,0,15.72,15.72,1007,4
Sile,17610,41.1688,29.600651,2024-11-22 17:00:00,0,15.99,15.99,1007,5
Sile,17610,41.1688,29.600651,2024-11-22 18:00:00,0,16.35,16.35,1007,6
Sile,17610,41.1688,29.600651,2024-11-22 19:00:00,0,14.91,14.91,1007,4
Sile,17610,41.1688,29.600651,2024-11-22 20:00:00,0,15.67,15.67,1006,5
Sile,17610,41.1688,29.600651,2024-11-22 21:00:00,0,15.61,15.61,1006,5
Sile,17610,41.1688,29.600651,2024-11-22 22:00:00,0,15.09,15.09,1006,4
Sile,17610,41.1688,29.600651,2024-11-22 23:00:00,0,14.79,14.79,1006,4
Sile,17610,41.1688,29.600651,2024-11-23 00:00:00,0,15.09,15.09,1005,4
Sile,17610,41.1688,29.600651,2024-11-23 01:00:00,0,16.03,16.03,1004,5
Sile,17610,41.1688,29.600651,2024-11-23 02:00:00,0,17.19,17.19,1004,7
Sile,17610,41.1688,29.600651,2024-11-23 03:00:00,0,16.8,16.8,1005,6
Sile,17610,41.1688,29.600651,2024-11-23 04:00:00,0,15.65,15.65,1005,5
Sile,17610,41.1688,29.600651,2024-11-23 05:00:00,0,14.29,14.29,1005,4
