Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sariyer,17061,41.146382,29.050195,2024-11-22 00:00:00,0,8.24,8.24,1011,2
Sariyer,17061,41.146382,29.050195,2024-11-22 01:00:00,0,8.0,8.0,1010,2
Sariyer,17061,41.146382,29.050195,2024-11-22 02:00:00,0,7.77,7.77,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 03:00:00,0,7.74,7.74,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 04:00:00,0,7.49,7.49,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 05:00:00,0,7.68,7.68,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 06:00:00,0,8.42,8.42,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 07:00:00,0,10.35,10.35,1009,1
Sariyer,17061,41.146382,29.050195,2024-11-22 08:00:00,0,12.68,12.68,1009,2
Sariyer,17061,41.146382,29.050195,2024-11-22 09:00:00,0,14.3,14.3,1008,3
Sariyer,17061,41.146382,29.050195,2024-11-22 10:00:00,0,15.4,15.4,1008,3
Sariyer,17061,41.146382,29.050195,2024-11-22 11:00:00,0,16.89,16.89,1007,5
Sariyer,17061,41.146382,29.050195,2024-11-22 12:00:00,0,17.52,17.52,1006,5
Sariyer,17061,41.146382,29.050195,2024-11-22 13:00:00,0,17.4,17.4,1005,4
Sariyer,17061,41.146382,29.050195,2024-11-22 14:00:00,0,17.56,17.56,1005,4
Sariyer,17061,41.146382,29.050195,2024-11-22 15:00:00,0,18.8,18.8,1004,7
Sariyer,17061,41.146382,29.050195,2024-11-22 16:00:00,0,18.66,18.66,1004,8
Sariyer,17061,41.146382,29.050195,2024-11-22 17:00:00,0,18.62,18.62,1004,9
Sariyer,17061,41.146382,29.050195,2024-11-22 18:00:00,0,18.41,18.41,1004,9
Sariyer,17061,41.146382,29.050195,2024-11-22 19:00:00,0,18.33,18.33,1003,9
Sariyer,17061,41.146382,29.050195,2024-11-22 20:00:00,0,17.8,17.8,1003,8
Sariyer,17061,41.146382,29.050195,2024-11-22 21:00:00,0,17.87,17.87,1003,8
Sariyer,17061,41.146382,29.050195,2024-11-22 22:00:00,0,18.02,18.02,1003,8
Sariyer,17061,41.146382,29.050195,2024-11-22 23:00:00,0,18.33,18.33,1002,9
Sariyer,17061,41.146382,29.050195,2024-11-23 00:00:00,0,18.58,18.58,1002,10
