Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Umraniye,18403,41.029444,29.138333,2023-11-01 00:00:00,0,18.12,998,2
Umraniye,18403,41.029444,29.138333,2023-11-01 01:00:00,0,17.16,998,2
Umraniye,18403,41.029444,29.138333,2023-11-01 02:00:00,0,17.52,997,2
Umraniye,18403,41.029444,29.138333,2023-11-01 03:00:00,0,17.44,997,2
Umraniye,18403,41.029444,29.138333,2023-11-01 04:00:00,0,17.66,997,3
Umraniye,18403,41.029444,29.138333,2023-11-01 05:00:00,0,17.29,998,2
Umraniye,18403,41.029444,29.138333,2023-11-01 06:00:00,0,18.16,998,2
Umraniye,18403,41.029444,29.138333,2023-11-01 07:00:00,0,19.47,998,3
Umraniye,18403,41.029444,29.138333,2023-11-01 08:00:00,0,20.6,999,3
Umraniye,18403,41.029444,29.138333,2023-11-01 09:00:00,0,21.64,999,3
Umraniye,18403,41.029444,29.138333,2023-11-01 10:00:00,0,22.55,999,4
Umraniye,18403,41.029444,29.138333,2023-11-01 11:00:00,0,22.7,999,4
Umraniye,18403,41.029444,29.138333,2023-11-01 12:00:00,0,23.09,998,2
Umraniye,18403,41.029444,29.138333,2023-11-01 13:00:00,0,23.41,998,2
Umraniye,18403,41.029444,29.138333,2023-11-01 14:00:00,0,22.01,998,4
Umraniye,18403,41.029444,29.138333,2023-11-01 15:00:00,0,18.82,999,4
Umraniye,18403,41.029444,29.138333,2023-11-01 16:00:00,0,18.49,999,4
Umraniye,18403,41.029444,29.138333,2023-11-01 17:00:00,0,18.07,999,3
Umraniye,18403,41.029444,29.138333,2023-11-01 18:00:00,0,17.38,999,4
Umraniye,18403,41.029444,29.138333,2023-11-01 19:00:00,0,16.96,999,3
Umraniye,18403,41.029444,29.138333,2023-11-01 20:00:00,0,16.81,999,3
Umraniye,18403,41.029444,29.138333,2023-11-01 21:00:00,0,16.76,999,3
Umraniye,18403,41.029444,29.138333,2023-11-01 22:00:00,0,16.35,998,3
Umraniye,18403,41.029444,29.138333,2023-11-01 23:00:00,0,15.81,998,3
Umraniye,18403,41.029444,29.138333,2023-11-02 00:00:00,0,15.86,998,2
Umraniye,18403,41.029444,29.138333,2023-11-02 01:00:00,0,16.53,997,3
Umraniye,18403,41.029444,29.138333,2023-11-02 02:00:00,0,16.62,997,3
Umraniye,18403,41.029444,29.138333,2023-11-02 03:00:00,0,16.58,996,3
Umraniye,18403,41.029444,29.138333,2023-11-02 04:00:00,0,16.24,996,3
Umraniye,18403,41.029444,29.138333,2023-11-02 05:00:00,0,16.54,996,3
Umraniye,18403,41.029444,29.138333,2023-11-02 06:00:00,0,16.92,996,3
Umraniye,18403,41.029444,29.138333,2023-11-02 07:00:00,2,17.07,996,2
Umraniye,18403,41.029444,29.138333,2023-11-02 08:00:00,1,16.17,995,2
Umraniye,18403,41.029444,29.138333,2023-11-02 09:00:00,1,16.73,995,1
Umraniye,18403,41.029444,29.138333,2023-11-02 10:00:00,1,17.52,995,2
Umraniye,18403,41.029444,29.138333,2023-11-02 11:00:00,0,18.8,994,2
Umraniye,18403,41.029444,29.138333,2023-11-02 12:00:00,0,20.63,993,3
Umraniye,18403,41.029444,29.138333,2023-11-02 13:00:00,0,20.44,993,2
Umraniye,18403,41.029444,29.138333,2023-11-02 14:00:00,0,20.61,992,2
Umraniye,18403,41.029444,29.138333,2023-11-02 15:00:00,0,19.38,992,2
Umraniye,18403,41.029444,29.138333,2023-11-02 16:00:00,0,18.52,992,2
Umraniye,18403,41.029444,29.138333,2023-11-02 17:00:00,0,18.87,992,3
Umraniye,18403,41.029444,29.138333,2023-11-02 18:00:00,0,17.81,993,2
Umraniye,18403,41.029444,29.138333,2023-11-02 19:00:00,0,17.26,993,3
Umraniye,18403,41.029444,29.138333,2023-11-02 20:00:00,0,16.18,994,2
Umraniye,18403,41.029444,29.138333,2023-11-02 21:00:00,0,15.66,994,2
Umraniye,18403,41.029444,29.138333,2023-11-02 22:00:00,0,15.49,994,2
Umraniye,18403,41.029444,29.138333,2023-11-02 23:00:00,0,15.23,994,2
Umraniye,18403,41.029444,29.138333,2023-11-03 00:00:00,0,15.93,994,2
Umraniye,18403,41.029444,29.138333,2023-11-03 01:00:00,0,15.76,994,2
