Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 00:00:00,0,14.02,1005,11
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 01:00:00,0,13.24,1005,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 02:00:00,0,13.1,1004,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 03:00:00,0,13.05,1004,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 04:00:00,0,13.64,1004,10
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 05:00:00,0,13.63,1004,10
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 06:00:00,0,13.71,1004,10
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 07:00:00,0,14.97,1005,11
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 08:00:00,0,15.54,1005,10
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 09:00:00,0,16.2,1006,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 10:00:00,0,17.12,1005,8
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 11:00:00,0,18.09,1005,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 12:00:00,0,18.31,1005,8
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 13:00:00,0,18.34,1005,7
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 14:00:00,0,17.29,1005,5
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 15:00:00,0,13.3,1006,4
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 16:00:00,0,13.57,1006,4
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 17:00:00,0,13.48,1006,5
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 18:00:00,0,13.41,1007,5
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 19:00:00,0,13.14,1007,6
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 20:00:00,0,12.84,1008,6
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 21:00:00,0,12.72,1008,6
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 22:00:00,0,13.19,1008,6
Anadolu Feneri,18421,41.223333,29.165833,2024-01-19 23:00:00,0,13.06,1009,6
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 00:00:00,0,12.86,1009,6
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 01:00:00,0,12.35,1009,6
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 02:00:00,0,12.53,1009,6
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 03:00:00,0,11.76,1010,5
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 04:00:00,0,8.92,1010,3
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 05:00:00,0,8.8,1011,6
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 06:00:00,0,8.41,1012,5
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 07:00:00,0,9.09,1013,4
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 08:00:00,0,8.35,1013,5
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 09:00:00,0,8.47,1014,6
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 10:00:00,1,8.13,1014,7
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 11:00:00,0,7.27,1014,8
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 12:00:00,1,6.9,1015,8
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 13:00:00,2,6.43,1015,8
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 14:00:00,1,6.04,1016,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 15:00:00,2,5.26,1017,10
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 16:00:00,2,4.87,1017,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 17:00:00,3,4.76,1018,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 18:00:00,3,4.01,1019,8
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 19:00:00,2,4.04,1019,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 20:00:00,2,3.97,1020,8
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 21:00:00,1,4.24,1021,7
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 22:00:00,1,4.31,1021,8
Anadolu Feneri,18421,41.223333,29.165833,2024-01-20 23:00:00,1,4.32,1022,8
Anadolu Feneri,18421,41.223333,29.165833,2024-01-21 00:00:00,2,4.36,1022,9
Anadolu Feneri,18421,41.223333,29.165833,2024-01-21 01:00:00,0,4.16,1023,8
Anadolu Feneri,18421,41.223333,29.165833,2024-01-21 02:00:00,1,4.32,1023,8
Anadolu Feneri,18421,41.223333,29.165833,2024-01-21 03:00:00,0,4.37,1023,8
