Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 00:00:00,0,7.88,7.88,1006,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 01:00:00,0,5.47,5.47,1006,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 02:00:00,0,5.76,5.76,1005,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 03:00:00,0,4.72,4.72,1005,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 04:00:00,0,4.85,4.85,1004,1
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 05:00:00,0,5.09,5.09,1004,1
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 06:00:00,0,7.49,7.49,1005,1
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 07:00:00,0,10.39,10.39,1005,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 08:00:00,0,13.13,13.13,1005,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 09:00:00,0,15.75,15.75,1004,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 10:00:00,0,16.74,16.74,1003,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 11:00:00,0,18.1,18.1,1002,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 12:00:00,0,18.91,18.91,1002,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 13:00:00,0,18.56,18.56,1001,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 14:00:00,0,16.5,16.5,1001,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 15:00:00,0,15.06,15.06,1000,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 16:00:00,0,13.78,13.78,1000,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 17:00:00,0,13.35,13.35,1000,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 18:00:00,0,16.88,16.88,1000,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 19:00:00,0,16.87,16.87,999,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 20:00:00,0,17.44,17.44,999,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 21:00:00,0,16.13,16.13,999,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 22:00:00,0,16.16,16.16,999,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-22 23:00:00,0,16.55,16.55,998,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 00:00:00,0,15.95,15.95,998,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 01:00:00,0,15.7,15.7,998,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 02:00:00,0,15.76,15.76,998,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 03:00:00,0,12.89,12.89,998,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 04:00:00,0,12.64,12.64,998,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 05:00:00,0,12.25,12.25,999,2
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 06:00:00,4,14.88,14.88,999,1
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 07:00:00,6,7.01,7.01,1004,7
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 08:00:00,6,5.6,5.6,1004,7
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 09:00:00,6,2.65,2.65,1006,8
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 10:00:00,4,1.35,1.35,1008,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 11:00:00,3,1.48,1.48,1010,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 12:00:00,1,2.85,2.85,1010,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 13:00:00,1,2.7,2.7,1011,1
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 14:00:00,0,2.53,2.53,1012,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 15:00:00,0,3.3,3.3,1012,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 16:00:00,0,3.92,3.92,1013,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 17:00:00,0,4.51,4.51,1015,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 18:00:00,1,4.0,4.0,1015,7
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 19:00:00,0,3.07,3.07,1016,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 20:00:00,0,3.06,3.06,1016,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 21:00:00,1,4.56,4.56,1017,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 22:00:00,1,3.66,3.66,1018,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-23 23:00:00,0,4.64,4.64,1019,5
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 00:00:00,0,4.77,4.77,1020,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 01:00:00,0,3.18,3.18,1020,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 02:00:00,1,4.12,4.12,1021,3
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 03:00:00,0,3.05,3.05,1022,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 04:00:00,0,4.18,4.18,1022,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 05:00:00,0,5.16,5.16,1023,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 06:00:00,0,4.7,4.7,1024,4
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 07:00:00,0,6.26,6.26,1024,6
Cekmekoy/Omerli,18397,41.078333,29.325556,2024-11-24 08:00:00,0,6.63,6.63,1024,7
