Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Eyupsultan,18101,41.102778,28.924167,2023-11-28 00:00:00,0,7.73,1012,7
Eyupsultan,18101,41.102778,28.924167,2023-11-28 01:00:00,0,6.88,1012,4
Eyupsultan,18101,41.102778,28.924167,2023-11-28 02:00:00,0,6.7,1012,3
Eyupsultan,18101,41.102778,28.924167,2023-11-28 03:00:00,0,6.35,1011,3
Eyupsultan,18101,41.102778,28.924167,2023-11-28 04:00:00,0,6.51,1011,3
Eyupsultan,18101,41.102778,28.924167,2023-11-28 05:00:00,0,7.0,1011,4
Eyupsultan,18101,41.102778,28.924167,2023-11-28 06:00:00,0,8.02,1010,5
Eyupsultan,18101,41.102778,28.924167,2023-11-28 07:00:00,0,9.76,1010,6
Eyupsultan,18101,41.102778,28.924167,2023-11-28 08:00:00,0,10.18,1009,5
Eyupsultan,18101,41.102778,28.924167,2023-11-28 09:00:00,0,11.28,1008,6
Eyupsultan,18101,41.102778,28.924167,2023-11-28 10:00:00,0,12.3,1007,6
Eyupsultan,18101,41.102778,28.924167,2023-11-28 11:00:00,0,13.01,1005,6
Eyupsultan,18101,41.102778,28.924167,2023-11-28 12:00:00,0,13.53,1004,7
Eyupsultan,18101,41.102778,28.924167,2023-11-28 13:00:00,0,14.01,1003,6
Eyupsultan,18101,41.102778,28.924167,2023-11-28 14:00:00,0,13.81,1003,5
Eyupsultan,18101,41.102778,28.924167,2023-11-28 15:00:00,0,13.75,1001,6
Eyupsultan,18101,41.102778,28.924167,2023-11-28 16:00:00,0,13.39,1000,7
Eyupsultan,18101,41.102778,28.924167,2023-11-28 17:00:00,0,13.32,999,7
Eyupsultan,18101,41.102778,28.924167,2023-11-28 18:00:00,0,13.39,998,7
Eyupsultan,18101,41.102778,28.924167,2023-11-28 19:00:00,0,13.67,998,6
Eyupsultan,18101,41.102778,28.924167,2023-11-28 20:00:00,0,14.52,998,7
Eyupsultan,18101,41.102778,28.924167,2023-11-28 21:00:00,0,14.47,997,7
Eyupsultan,18101,41.102778,28.924167,2023-11-28 22:00:00,0,14.07,997,7
Eyupsultan,18101,41.102778,28.924167,2023-11-28 23:00:00,0,14.09,997,8
Eyupsultan,18101,41.102778,28.924167,2023-11-29 00:00:00,0,14.28,997,8
Eyupsultan,18101,41.102778,28.924167,2023-11-29 01:00:00,0,14.26,997,8
Eyupsultan,18101,41.102778,28.924167,2023-11-29 02:00:00,0,14.15,997,8
Eyupsultan,18101,41.102778,28.924167,2023-11-29 03:00:00,0,14.04,997,7
Eyupsultan,18101,41.102778,28.924167,2023-11-29 04:00:00,0,14.35,997,8
Eyupsultan,18101,41.102778,28.924167,2023-11-29 05:00:00,0,14.34,998,6
Eyupsultan,18101,41.102778,28.924167,2023-11-29 06:00:00,0,15.18,999,8
Eyupsultan,18101,41.102778,28.924167,2023-11-29 07:00:00,1,15.54,999,10
Eyupsultan,18101,41.102778,28.924167,2023-11-29 08:00:00,0,15.7,1000,11
Eyupsultan,18101,41.102778,28.924167,2023-11-29 09:00:00,0,16.9,1001,11
Eyupsultan,18101,41.102778,28.924167,2023-11-29 10:00:00,0,17.38,1001,10
Eyupsultan,18101,41.102778,28.924167,2023-11-29 11:00:00,5,17.59,1002,9
Eyupsultan,18101,41.102778,28.924167,2023-11-29 12:00:00,1,15.11,1002,4
Eyupsultan,18101,41.102778,28.924167,2023-11-29 13:00:00,3,15.51,1003,4
Eyupsultan,18101,41.102778,28.924167,2023-11-29 14:00:00,7,13.23,1003,2
Eyupsultan,18101,41.102778,28.924167,2023-11-29 15:00:00,14,12.4,1004,3
Eyupsultan,18101,41.102778,28.924167,2023-11-29 16:00:00,9,11.99,1005,2
Eyupsultan,18101,41.102778,28.924167,2023-11-29 17:00:00,13,11.35,1006,4
Eyupsultan,18101,41.102778,28.924167,2023-11-29 18:00:00,11,10.81,1007,2
Eyupsultan,18101,41.102778,28.924167,2023-11-29 19:00:00,6,9.78,1007,3
Eyupsultan,18101,41.102778,28.924167,2023-11-29 20:00:00,2,8.71,1008,3
Eyupsultan,18101,41.102778,28.924167,2023-11-29 21:00:00,0,9.54,1008,2
Eyupsultan,18101,41.102778,28.924167,2023-11-29 22:00:00,0,10.07,1009,3
Eyupsultan,18101,41.102778,28.924167,2023-11-29 23:00:00,0,10.13,1009,3
Eyupsultan,18101,41.102778,28.924167,2023-11-30 00:00:00,0,9.81,1010,4
Eyupsultan,18101,41.102778,28.924167,2023-11-30 01:00:00,0,9.75,1010,4
Eyupsultan,18101,41.102778,28.924167,2023-11-30 02:00:00,1,9.5,1010,3
Eyupsultan,18101,41.102778,28.924167,2023-11-30 03:00:00,0,9.79,1011,3
Eyupsultan,18101,41.102778,28.924167,2023-11-30 04:00:00,0,9.88,1012,2
Eyupsultan,18101,41.102778,28.924167,2023-11-30 05:00:00,0,10.05,1012,2
Eyupsultan,18101,41.102778,28.924167,2023-11-30 06:00:00,0,10.34,1012,3
Eyupsultan,18101,41.102778,28.924167,2023-11-30 07:00:00,0,10.84,1012,2
Eyupsultan,18101,41.102778,28.924167,2023-11-30 08:00:00,0,11.45,1012,1
Eyupsultan,18101,41.102778,28.924167,2023-11-30 09:00:00,0,12.11,1013,0
Eyupsultan,18101,41.102778,28.924167,2023-11-30 10:00:00,0,12.51,1012,0
Eyupsultan,18101,41.102778,28.924167,2023-11-30 11:00:00,0,13.44,1012,1
Eyupsultan,18101,41.102778,28.924167,2023-11-30 12:00:00,0,14.18,1011,1
Eyupsultan,18101,41.102778,28.924167,2023-11-30 13:00:00,0,14.19,1011,1
Eyupsultan,18101,41.102778,28.924167,2023-11-30 14:00:00,0,14.24,1011,1
