Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Tuzla,18100,40.827778,29.293056,2024-11-22 00:00:00,0,10.28,10.28,1014,4
Tuzla,18100,40.827778,29.293056,2024-11-22 01:00:00,0,9.35,9.35,1014,2
Tuzla,18100,40.827778,29.293056,2024-11-22 02:00:00,0,9.38,9.38,1013,4
Tuzla,18100,40.827778,29.293056,2024-11-22 03:00:00,0,9.35,9.35,1012,4
Tuzla,18100,40.827778,29.293056,2024-11-22 04:00:00,0,8.94,8.94,1012,2
Tuzla,18100,40.827778,29.293056,2024-11-22 05:00:00,0,8.79,8.79,1013,2
Tuzla,18100,40.827778,29.293056,2024-11-22 06:00:00,0,9.69,9.69,1013,1
Tuzla,18100,40.827778,29.293056,2024-11-22 07:00:00,0,11.33,11.33,1013,1
Tuzla,18100,40.827778,29.293056,2024-11-22 08:00:00,0,12.53,12.53,1013,1
Tuzla,18100,40.827778,29.293056,2024-11-22 09:00:00,0,13.89,13.89,1012,0
Tuzla,18100,40.827778,29.293056,2024-11-22 10:00:00,0,15.16,15.16,1011,1
Tuzla,18100,40.827778,29.293056,2024-11-22 11:00:00,0,16.2,16.2,1011,1
Tuzla,18100,40.827778,29.293056,2024-11-22 12:00:00,0,16.64,16.64,1010,2
Tuzla,18100,40.827778,29.293056,2024-11-22 13:00:00,0,17.54,17.54,1010,1
Tuzla,18100,40.827778,29.293056,2024-11-22 14:00:00,0,17.59,17.59,1009,2
Tuzla,18100,40.827778,29.293056,2024-11-22 15:00:00,0,16.94,16.94,1009,3
Tuzla,18100,40.827778,29.293056,2024-11-22 16:00:00,0,17.2,17.2,1009,3
Tuzla,18100,40.827778,29.293056,2024-11-22 17:00:00,0,16.85,16.85,1009,3
Tuzla,18100,40.827778,29.293056,2024-11-22 18:00:00,0,16.07,16.07,1009,3
Tuzla,18100,40.827778,29.293056,2024-11-22 19:00:00,0,17.04,17.04,1008,4
Tuzla,18100,40.827778,29.293056,2024-11-22 20:00:00,0,16.94,16.94,1008,4
Tuzla,18100,40.827778,29.293056,2024-11-22 21:00:00,0,16.05,16.05,1008,3
Tuzla,18100,40.827778,29.293056,2024-11-22 22:00:00,0,16.41,16.41,1008,4
Tuzla,18100,40.827778,29.293056,2024-11-22 23:00:00,0,15.8,15.8,1007,3
Tuzla,18100,40.827778,29.293056,2024-11-23 00:00:00,0,16.53,16.53,1007,4
Tuzla,18100,40.827778,29.293056,2024-11-23 01:00:00,0,17.44,17.44,1007,5
Tuzla,18100,40.827778,29.293056,2024-11-23 02:00:00,0,15.83,15.83,1006,4
Tuzla,18100,40.827778,29.293056,2024-11-23 03:00:00,0,16.04,16.04,1006,3
Tuzla,18100,40.827778,29.293056,2024-11-23 04:00:00,0,15.89,15.89,1007,2
Tuzla,18100,40.827778,29.293056,2024-11-23 05:00:00,0,17.77,17.77,1007,6
Tuzla,18100,40.827778,29.293056,2024-11-23 06:00:00,0,18.34,18.34,1007,5
Tuzla,18100,40.827778,29.293056,2024-11-23 07:00:00,2,10.16,10.16,1010,11
Tuzla,18100,40.827778,29.293056,2024-11-23 08:00:00,6,7.77,7.77,1010,12
Tuzla,18100,40.827778,29.293056,2024-11-23 09:00:00,3,6.75,6.75,1012,10
Tuzla,18100,40.827778,29.293056,2024-11-23 10:00:00,3,4.25,4.25,1016,4
Tuzla,18100,40.827778,29.293056,2024-11-23 11:00:00,3,2.4,2.4,1019,4
Tuzla,18100,40.827778,29.293056,2024-11-23 12:00:00,2,2.84,2.84,1019,2
Tuzla,18100,40.827778,29.293056,2024-11-23 13:00:00,1,3.62,3.62,1020,2
Tuzla,18100,40.827778,29.293056,2024-11-23 14:00:00,1,4.73,4.73,1021,3
Tuzla,18100,40.827778,29.293056,2024-11-23 15:00:00,0,5.52,5.52,1021,4
Tuzla,18100,40.827778,29.293056,2024-11-23 16:00:00,0,6.45,6.45,1023,3
Tuzla,18100,40.827778,29.293056,2024-11-23 17:00:00,0,7.47,7.47,1023,6
Tuzla,18100,40.827778,29.293056,2024-11-23 18:00:00,0,7.18,7.18,1024,7
Tuzla,18100,40.827778,29.293056,2024-11-23 19:00:00,0,6.78,6.78,1025,6
Tuzla,18100,40.827778,29.293056,2024-11-23 20:00:00,0,6.05,6.05,1025,5
Tuzla,18100,40.827778,29.293056,2024-11-23 21:00:00,1,5.36,5.36,1027,5
Tuzla,18100,40.827778,29.293056,2024-11-23 22:00:00,0,4.82,4.82,1028,5
Tuzla,18100,40.827778,29.293056,2024-11-23 23:00:00,2,4.54,4.54,1028,2
