Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sisli,18401,41.054722,28.968333,2023-11-28 00:00:00,0,8.13,1009,7
Sisli,18401,41.054722,28.968333,2023-11-28 01:00:00,0,7.1,1009,5
Sisli,18401,41.054722,28.968333,2023-11-28 02:00:00,0,7.17,1008,5
Sisli,18401,41.054722,28.968333,2023-11-28 03:00:00,0,7.01,1007,5
Sisli,18401,41.054722,28.968333,2023-11-28 04:00:00,0,7.23,1007,5
Sisli,18401,41.054722,28.968333,2023-11-28 05:00:00,0,7.58,1007,5
Sisli,18401,41.054722,28.968333,2023-11-28 06:00:00,0,8.48,1007,6
Sisli,18401,41.054722,28.968333,2023-11-28 07:00:00,0,9.29,1006,5
Sisli,18401,41.054722,28.968333,2023-11-28 08:00:00,0,9.91,1005,6
Sisli,18401,41.054722,28.968333,2023-11-28 09:00:00,0,10.49,1005,7
Sisli,18401,41.054722,28.968333,2023-11-28 10:00:00,0,11.65,1003,7
Sisli,18401,41.054722,28.968333,2023-11-28 11:00:00,0,12.28,1002,7
Sisli,18401,41.054722,28.968333,2023-11-28 12:00:00,0,12.83,1001,8
Sisli,18401,41.054722,28.968333,2023-11-28 13:00:00,0,13.46,1000,7
Sisli,18401,41.054722,28.968333,2023-11-28 14:00:00,0,13.49,999,6
Sisli,18401,41.054722,28.968333,2023-11-28 15:00:00,0,13.57,998,8
Sisli,18401,41.054722,28.968333,2023-11-28 16:00:00,0,13.07,997,8
Sisli,18401,41.054722,28.968333,2023-11-28 17:00:00,0,12.97,996,9
Sisli,18401,41.054722,28.968333,2023-11-28 18:00:00,0,14.0,995,10
Sisli,18401,41.054722,28.968333,2023-11-28 19:00:00,0,13.89,994,8
Sisli,18401,41.054722,28.968333,2023-11-28 20:00:00,0,14.22,995,6
Sisli,18401,41.054722,28.968333,2023-11-28 21:00:00,0,14.46,994,8
Sisli,18401,41.054722,28.968333,2023-11-28 22:00:00,0,14.03,994,8
Sisli,18401,41.054722,28.968333,2023-11-28 23:00:00,0,14.15,994,9
Sisli,18401,41.054722,28.968333,2023-11-29 00:00:00,0,14.2,994,10
Sisli,18401,41.054722,28.968333,2023-11-29 01:00:00,0,14.16,994,10
Sisli,18401,41.054722,28.968333,2023-11-29 02:00:00,0,14.19,993,10
Sisli,18401,41.054722,28.968333,2023-11-29 03:00:00,0,14.05,994,9
Sisli,18401,41.054722,28.968333,2023-11-29 04:00:00,0,13.97,994,8
Sisli,18401,41.054722,28.968333,2023-11-29 05:00:00,0,14.61,994,8
Sisli,18401,41.054722,28.968333,2023-11-29 06:00:00,1,14.96,995,9
Sisli,18401,41.054722,28.968333,2023-11-29 07:00:00,0,15.1,996,8
Sisli,18401,41.054722,28.968333,2023-11-29 08:00:00,2,16.12,997,11
Sisli,18401,41.054722,28.968333,2023-11-29 09:00:00,2,15.51,998,11
Sisli,18401,41.054722,28.968333,2023-11-29 10:00:00,0,17.13,998,10
Sisli,18401,41.054722,28.968333,2023-11-29 11:00:00,2,17.04,998,10
Sisli,18401,41.054722,28.968333,2023-11-29 12:00:00,1,15.64,999,6
Sisli,18401,41.054722,28.968333,2023-11-29 13:00:00,2,15.58,999,4
Sisli,18401,41.054722,28.968333,2023-11-29 14:00:00,7,12.88,1000,3
Sisli,18401,41.054722,28.968333,2023-11-29 15:00:00,6,12.45,1000,3
Sisli,18401,41.054722,28.968333,2023-11-29 16:00:00,3,12.5,1001,3
Sisli,18401,41.054722,28.968333,2023-11-29 17:00:00,10,11.84,1002,3
Sisli,18401,41.054722,28.968333,2023-11-29 18:00:00,9,10.55,1003,4
Sisli,18401,41.054722,28.968333,2023-11-29 19:00:00,7,9.61,1003,5
Sisli,18401,41.054722,28.968333,2023-11-29 20:00:00,4,8.35,1004,6
Sisli,18401,41.054722,28.968333,2023-11-29 21:00:00,1,8.78,1004,5
Sisli,18401,41.054722,28.968333,2023-11-29 22:00:00,0,9.4,1005,4
Sisli,18401,41.054722,28.968333,2023-11-29 23:00:00,0,9.96,1005,4
Sisli,18401,41.054722,28.968333,2023-11-30 00:00:00,0,9.69,1006,5
Sisli,18401,41.054722,28.968333,2023-11-30 01:00:00,0,9.62,1007,5
Sisli,18401,41.054722,28.968333,2023-11-30 02:00:00,0,9.38,1007,4
Sisli,18401,41.054722,28.968333,2023-11-30 03:00:00,0,9.53,1007,4
