Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Beykoz,18396,41.141667,29.073889,2024-11-22 00:00:00,0,8.22,8.22,1015,2
Beykoz,18396,41.141667,29.073889,2024-11-22 01:00:00,0,5.94,5.94,1014,2
Beykoz,18396,41.141667,29.073889,2024-11-22 02:00:00,0,6.24,6.24,1013,1
Beykoz,18396,41.141667,29.073889,2024-11-22 03:00:00,0,6.08,6.08,1013,1
Beykoz,18396,41.141667,29.073889,2024-11-22 04:00:00,0,5.37,5.37,1013,2
Beykoz,18396,41.141667,29.073889,2024-11-22 05:00:00,0,5.9,5.9,1013,1
Beykoz,18396,41.141667,29.073889,2024-11-22 06:00:00,0,7.69,7.69,1013,1
Beykoz,18396,41.141667,29.073889,2024-11-22 07:00:00,0,10.88,10.88,1013,1
Beykoz,18396,41.141667,29.073889,2024-11-22 08:00:00,0,12.71,12.71,1012,2
Beykoz,18396,41.141667,29.073889,2024-11-22 09:00:00,0,14.57,14.57,1012,3
Beykoz,18396,41.141667,29.073889,2024-11-22 10:00:00,0,15.78,15.78,1011,4
Beykoz,18396,41.141667,29.073889,2024-11-22 11:00:00,0,17.27,17.27,1010,5
Beykoz,18396,41.141667,29.073889,2024-11-22 12:00:00,0,17.69,17.69,1010,5
Beykoz,18396,41.141667,29.073889,2024-11-22 13:00:00,0,17.55,17.55,1009,4
Beykoz,18396,41.141667,29.073889,2024-11-22 14:00:00,0,16.57,16.57,1008,3
Beykoz,18396,41.141667,29.073889,2024-11-22 15:00:00,0,18.85,18.85,1008,7
Beykoz,18396,41.141667,29.073889,2024-11-22 16:00:00,0,18.92,18.92,1007,8
Beykoz,18396,41.141667,29.073889,2024-11-22 17:00:00,0,18.77,18.77,1008,8
Beykoz,18396,41.141667,29.073889,2024-11-22 18:00:00,0,18.79,18.79,1008,10
Beykoz,18396,41.141667,29.073889,2024-11-22 19:00:00,0,18.42,18.42,1007,9
Beykoz,18396,41.141667,29.073889,2024-11-22 20:00:00,0,17.74,17.74,1007,8
Beykoz,18396,41.141667,29.073889,2024-11-22 21:00:00,0,17.73,17.73,1007,8
Beykoz,18396,41.141667,29.073889,2024-11-22 22:00:00,0,17.89,17.89,1007,7
Beykoz,18396,41.141667,29.073889,2024-11-22 23:00:00,0,18.27,18.27,1006,9
Beykoz,18396,41.141667,29.073889,2024-11-23 00:00:00,0,18.81,18.81,1006,10
Beykoz,18396,41.141667,29.073889,2024-11-23 01:00:00,0,18.74,18.74,1005,9
Beykoz,18396,41.141667,29.073889,2024-11-23 02:00:00,0,18.49,18.49,1005,8
Beykoz,18396,41.141667,29.073889,2024-11-23 03:00:00,0,17.61,17.61,1006,5
Beykoz,18396,41.141667,29.073889,2024-11-23 04:00:00,0,17.69,17.69,1006,7
Beykoz,18396,41.141667,29.073889,2024-11-23 05:00:00,0,17.36,17.36,1006,6
Beykoz,18396,41.141667,29.073889,2024-11-23 06:00:00,6,18.0,18.0,1007,7
Beykoz,18396,41.141667,29.073889,2024-11-23 07:00:00,7,7.62,7.62,1011,12
Beykoz,18396,41.141667,29.073889,2024-11-23 08:00:00,7,5.66,5.66,1013,9
Beykoz,18396,41.141667,29.073889,2024-11-23 09:00:00,9,4.0,4.0,1015,9
Beykoz,18396,41.141667,29.073889,2024-11-23 10:00:00,6,3.39,3.39,1016,6
