Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 00:00:00,0,3.1,991,3
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 01:00:00,0,2.12,991,4
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 02:00:00,0,3.61,990,6
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 03:00:00,0,3.92,989,6
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 04:00:00,0,3.88,989,7
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 05:00:00,0,4.08,989,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 06:00:00,0,5.22,989,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 07:00:00,0,7.28,988,9
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 08:00:00,0,8.74,987,11
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 09:00:00,0,9.73,986,12
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 10:00:00,0,10.78,985,11
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 11:00:00,0,11.07,984,12
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 12:00:00,0,11.16,983,11
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 13:00:00,0,11.18,982,12
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 14:00:00,0,11.09,980,13
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 15:00:00,0,10.59,979,13
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 16:00:00,0,10.68,979,14
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 17:00:00,0,10.62,978,13
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 18:00:00,0,10.71,977,14
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 19:00:00,0,10.85,976,16
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 20:00:00,0,10.84,976,15
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 21:00:00,0,10.79,976,15
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 22:00:00,0,10.63,976,14
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-28 23:00:00,0,10.61,976,13
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 00:00:00,0,10.78,976,13
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 01:00:00,0,11.0,976,12
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 02:00:00,0,11.26,976,11
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 03:00:00,1,11.67,976,11
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 04:00:00,4,12.32,977,9
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 05:00:00,0,12.34,978,10
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 06:00:00,0,13.96,979,15
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 07:00:00,0,14.01,980,13
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 08:00:00,1,14.77,980,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 09:00:00,0,14.26,982,4
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 10:00:00,0,11.11,982,4
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 11:00:00,0,11.25,982,5
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 12:00:00,0,10.69,983,6
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 13:00:00,0,9.74,983,6
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 14:00:00,0,9.16,984,7
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 15:00:00,0,9.07,984,6
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 16:00:00,0,8.91,985,7
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 17:00:00,0,8.72,986,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 18:00:00,0,7.89,987,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 19:00:00,0,7.68,987,9
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 20:00:00,0,7.65,987,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 21:00:00,0,7.69,988,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 22:00:00,0,7.56,989,8
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-29 23:00:00,0,6.48,989,6
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-30 00:00:00,0,7.43,990,7
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-30 01:00:00,0,5.84,990,5
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-30 02:00:00,0,5.92,990,6
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-30 03:00:00,0,6.6,991,6
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-30 04:00:00,0,7.01,991,6
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-30 05:00:00,0,7.04,991,5
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-30 06:00:00,0,7.51,992,4
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-30 07:00:00,0,8.44,992,5
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-30 08:00:00,0,9.63,992,4
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-30 09:00:00,0,10.43,992,3
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-30 10:00:00,0,11.04,992,2
Silivri Orman Sahasi,18793,41.306389,28.186944,2023-11-30 11:00:00,0,11.42,991,2
