Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Buyukcekmece,18099,41.045278,28.59,2024-11-22 00:00:00,0,9.3,9.3,1012,4
Buyukcekmece,18099,41.045278,28.59,2024-11-22 01:00:00,0,8.81,8.81,1010,3
Buyukcekmece,18099,41.045278,28.59,2024-11-22 02:00:00,0,8.46,8.46,1010,1
Buyukcekmece,18099,41.045278,28.59,2024-11-22 03:00:00,0,8.16,8.16,1010,1
Buyukcekmece,18099,41.045278,28.59,2024-11-22 04:00:00,0,7.95,7.95,1010,2
Buyukcekmece,18099,41.045278,28.59,2024-11-22 05:00:00,0,8.24,8.24,1010,3
Buyukcekmece,18099,41.045278,28.59,2024-11-22 06:00:00,0,9.86,9.86,1010,2
Buyukcekmece,18099,41.045278,28.59,2024-11-22 07:00:00,0,11.9,11.9,1010,3
Buyukcekmece,18099,41.045278,28.59,2024-11-22 08:00:00,0,12.83,12.83,1010,4
Buyukcekmece,18099,41.045278,28.59,2024-11-22 09:00:00,0,13.55,13.55,1010,4
Buyukcekmece,18099,41.045278,28.59,2024-11-22 10:00:00,0,14.0,14.0,1009,4
Buyukcekmece,18099,41.045278,28.59,2024-11-22 11:00:00,0,14.62,14.62,1008,4
Buyukcekmece,18099,41.045278,28.59,2024-11-22 12:00:00,0,15.29,15.29,1007,4
Buyukcekmece,18099,41.045278,28.59,2024-11-22 13:00:00,0,15.93,15.93,1006,4
Buyukcekmece,18099,41.045278,28.59,2024-11-22 14:00:00,0,17.63,17.63,1006,6
Buyukcekmece,18099,41.045278,28.59,2024-11-22 15:00:00,0,17.73,17.73,1005,7
Buyukcekmece,18099,41.045278,28.59,2024-11-22 16:00:00,0,17.29,17.29,1005,7
Buyukcekmece,18099,41.045278,28.59,2024-11-22 17:00:00,0,16.9,16.9,1005,7
Buyukcekmece,18099,41.045278,28.59,2024-11-22 18:00:00,0,16.73,16.73,1005,8
Buyukcekmece,18099,41.045278,28.59,2024-11-22 19:00:00,0,16.84,16.84,1005,9
Buyukcekmece,18099,41.045278,28.59,2024-11-22 20:00:00,0,16.62,16.62,1005,8
Buyukcekmece,18099,41.045278,28.59,2024-11-22 21:00:00,0,17.03,17.03,1004,10
Buyukcekmece,18099,41.045278,28.59,2024-11-22 22:00:00,0,17.44,17.44,1004,12
Buyukcekmece,18099,41.045278,28.59,2024-11-22 23:00:00,0,17.71,17.71,1003,13
Buyukcekmece,18099,41.045278,28.59,2024-11-23 00:00:00,0,17.7,17.7,1003,13
Buyukcekmece,18099,41.045278,28.59,2024-11-23 01:00:00,0,17.45,17.45,1003,12
Buyukcekmece,18099,41.045278,28.59,2024-11-23 02:00:00,0,17.22,17.22,1003,11
Buyukcekmece,18099,41.045278,28.59,2024-11-23 03:00:00,0,16.99,16.99,1003,10
Buyukcekmece,18099,41.045278,28.59,2024-11-23 04:00:00,0,16.98,16.98,1003,10
Buyukcekmece,18099,41.045278,28.59,2024-11-23 05:00:00,0,16.9,16.9,1004,10
Buyukcekmece,18099,41.045278,28.59,2024-11-23 06:00:00,6,9.44,9.44,1008,8
Buyukcekmece,18099,41.045278,28.59,2024-11-23 07:00:00,6,6.78,6.78,1008,15
Buyukcekmece,18099,41.045278,28.59,2024-11-23 08:00:00,12,5.65,5.65,1010,11
Buyukcekmece,18099,41.045278,28.59,2024-11-23 09:00:00,6,2.29,2.29,1012,7
Buyukcekmece,18099,41.045278,28.59,2024-11-23 10:00:00,4,1.55,1.55,1014,5
