Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sariyer,17061,41.146382,29.050195,2023-11-28 00:00:00,0,7.26,1013,7
Sariyer,17061,41.146382,29.050195,2023-11-28 01:00:00,0,6.83,1013,5
Sariyer,17061,41.146382,29.050195,2023-11-28 02:00:00,0,6.96,1012,4
Sariyer,17061,41.146382,29.050195,2023-11-28 03:00:00,0,7.28,1011,5
Sariyer,17061,41.146382,29.050195,2023-11-28 04:00:00,0,7.4,1011,6
Sariyer,17061,41.146382,29.050195,2023-11-28 05:00:00,0,7.76,1011,5
Sariyer,17061,41.146382,29.050195,2023-11-28 06:00:00,0,8.01,1011,4
Sariyer,17061,41.146382,29.050195,2023-11-28 07:00:00,0,8.94,1010,5
Sariyer,17061,41.146382,29.050195,2023-11-28 08:00:00,0,10.07,1009,6
Sariyer,17061,41.146382,29.050195,2023-11-28 09:00:00,0,11.54,1008,6
Sariyer,17061,41.146382,29.050195,2023-11-28 10:00:00,0,12.73,1007,6
Sariyer,17061,41.146382,29.050195,2023-11-28 11:00:00,0,13.3,1006,7
Sariyer,17061,41.146382,29.050195,2023-11-28 12:00:00,0,13.85,1005,6
Sariyer,17061,41.146382,29.050195,2023-11-28 13:00:00,0,14.03,1004,7
Sariyer,17061,41.146382,29.050195,2023-11-28 14:00:00,0,14.26,1003,6
Sariyer,17061,41.146382,29.050195,2023-11-28 15:00:00,0,14.06,1002,5
Sariyer,17061,41.146382,29.050195,2023-11-28 16:00:00,0,13.76,1001,6
Sariyer,17061,41.146382,29.050195,2023-11-28 17:00:00,0,13.78,1000,6
Sariyer,17061,41.146382,29.050195,2023-11-28 18:00:00,0,13.88,999,6
Sariyer,17061,41.146382,29.050195,2023-11-28 19:00:00,0,13.89,999,5
Sariyer,17061,41.146382,29.050195,2023-11-28 20:00:00,0,14.19,998,6
Sariyer,17061,41.146382,29.050195,2023-11-28 21:00:00,0,14.47,998,5
Sariyer,17061,41.146382,29.050195,2023-11-28 22:00:00,0,14.24,998,7
Sariyer,17061,41.146382,29.050195,2023-11-28 23:00:00,0,14.29,998,7
Sariyer,17061,41.146382,29.050195,2023-11-29 00:00:00,0,14.59,998,10
Sariyer,17061,41.146382,29.050195,2023-11-29 01:00:00,0,14.4,998,8
Sariyer,17061,41.146382,29.050195,2023-11-29 02:00:00,0,14.4,998,8
Sariyer,17061,41.146382,29.050195,2023-11-29 03:00:00,0,14.31,998,7
Sariyer,17061,41.146382,29.050195,2023-11-29 04:00:00,0,14.47,998,7
Sariyer,17061,41.146382,29.050195,2023-11-29 05:00:00,1,14.45,999,4
Sariyer,17061,41.146382,29.050195,2023-11-29 06:00:00,1,15.17,999,7
Sariyer,17061,41.146382,29.050195,2023-11-29 07:00:00,1,15.15,1001,7
Sariyer,17061,41.146382,29.050195,2023-11-29 08:00:00,1,16.25,1001,11
Sariyer,17061,41.146382,29.050195,2023-11-29 09:00:00,0,16.79,1002,10
Sariyer,17061,41.146382,29.050195,2023-11-29 10:00:00,2,17.13,1002,8
Sariyer,17061,41.146382,29.050195,2023-11-29 11:00:00,3,16.01,1003,3
Sariyer,17061,41.146382,29.050195,2023-11-29 12:00:00,3,11.28,1003,4
Sariyer,17061,41.146382,29.050195,2023-11-29 13:00:00,3,11.12,1004,4
Sariyer,17061,41.146382,29.050195,2023-11-29 14:00:00,5,11.39,1004,2
Sariyer,17061,41.146382,29.050195,2023-11-29 15:00:00,10,11.41,1005,3
Sariyer,17061,41.146382,29.050195,2023-11-29 16:00:00,11,10.91,1006,2
Sariyer,17061,41.146382,29.050195,2023-11-29 17:00:00,11,10.38,1007,3
Sariyer,17061,41.146382,29.050195,2023-11-29 18:00:00,7,9.6,1008,3
Sariyer,17061,41.146382,29.050195,2023-11-29 19:00:00,4,9.09,1008,5
Sariyer,17061,41.146382,29.050195,2023-11-29 20:00:00,1,8.19,1008,5
Sariyer,17061,41.146382,29.050195,2023-11-29 21:00:00,0,8.76,1009,4
Sariyer,17061,41.146382,29.050195,2023-11-29 22:00:00,0,9.34,1009,2
Sariyer,17061,41.146382,29.050195,2023-11-29 23:00:00,0,10.3,1010,4
Sariyer,17061,41.146382,29.050195,2023-11-30 00:00:00,0,9.68,1011,4
Sariyer,17061,41.146382,29.050195,2023-11-30 01:00:00,1,9.69,1011,4
Sariyer,17061,41.146382,29.050195,2023-11-30 02:00:00,0,9.46,1012,4
Sariyer,17061,41.146382,29.050195,2023-11-30 03:00:00,0,9.58,1012,3
Sariyer,17061,41.146382,29.050195,2023-11-30 04:00:00,0,9.9,1012,2
Sariyer,17061,41.146382,29.050195,2023-11-30 05:00:00,0,10.22,1012,2
Sariyer,17061,41.146382,29.050195,2023-11-30 06:00:00,0,10.27,1013,2
Sariyer,17061,41.146382,29.050195,2023-11-30 07:00:00,0,10.59,1013,1
Sariyer,17061,41.146382,29.050195,2023-11-30 08:00:00,0,11.46,1013,1
Sariyer,17061,41.146382,29.050195,2023-11-30 09:00:00,0,12.22,1013,1
Sariyer,17061,41.146382,29.050195,2023-11-30 10:00:00,0,13.05,1013,1
Sariyer,17061,41.146382,29.050195,2023-11-30 11:00:00,0,13.37,1012,1
Sariyer,17061,41.146382,29.050195,2023-11-30 12:00:00,0,14.26,1012,1
Sariyer,17061,41.146382,29.050195,2023-11-30 13:00:00,0,14.28,1012,1
Sariyer,17061,41.146382,29.050195,2023-11-30 14:00:00,0,13.1,1012,1
Sariyer,17061,41.146382,29.050195,2023-11-30 15:00:00,0,12.25,1012,1
Sariyer,17061,41.146382,29.050195,2023-11-30 16:00:00,0,12.22,1012,1
