Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Umraniye,18403,41.029444,29.138333,2024-01-19 00:00:00,0,12.71,993,7
Umraniye,18403,41.029444,29.138333,2024-01-19 01:00:00,0,10.27,993,3
Umraniye,18403,41.029444,29.138333,2024-01-19 02:00:00,0,11.45,992,4
Umraniye,18403,41.029444,29.138333,2024-01-19 03:00:00,0,11.96,992,5
Umraniye,18403,41.029444,29.138333,2024-01-19 04:00:00,0,11.52,992,4
Umraniye,18403,41.029444,29.138333,2024-01-19 05:00:00,0,13.05,993,7
Umraniye,18403,41.029444,29.138333,2024-01-19 06:00:00,0,13.39,993,6
Umraniye,18403,41.029444,29.138333,2024-01-19 07:00:00,0,14.37,993,7
Umraniye,18403,41.029444,29.138333,2024-01-19 08:00:00,0,15.08,993,7
Umraniye,18403,41.029444,29.138333,2024-01-19 09:00:00,0,15.66,994,8
Umraniye,18403,41.029444,29.138333,2024-01-19 10:00:00,0,16.39,993,8
Umraniye,18403,41.029444,29.138333,2024-01-19 11:00:00,0,17.15,993,8
Umraniye,18403,41.029444,29.138333,2024-01-19 12:00:00,0,17.5,993,8
Umraniye,18403,41.029444,29.138333,2024-01-19 13:00:00,0,17.54,993,7
Umraniye,18403,41.029444,29.138333,2024-01-19 14:00:00,0,17.03,993,6
Umraniye,18403,41.029444,29.138333,2024-01-19 15:00:00,0,15.61,993,4
Umraniye,18403,41.029444,29.138333,2024-01-19 16:00:00,0,14.69,994,4
Umraniye,18403,41.029444,29.138333,2024-01-19 17:00:00,0,13.68,994,3
Umraniye,18403,41.029444,29.138333,2024-01-19 18:00:00,0,13.45,994,4
Umraniye,18403,41.029444,29.138333,2024-01-19 19:00:00,0,12.39,995,3
Umraniye,18403,41.029444,29.138333,2024-01-19 20:00:00,0,11.48,995,3
Umraniye,18403,41.029444,29.138333,2024-01-19 21:00:00,0,11.93,996,3
Umraniye,18403,41.029444,29.138333,2024-01-19 22:00:00,0,11.77,996,3
Umraniye,18403,41.029444,29.138333,2024-01-19 23:00:00,0,11.47,996,3
Umraniye,18403,41.029444,29.138333,2024-01-20 00:00:00,0,11.85,996,3
Umraniye,18403,41.029444,29.138333,2024-01-20 01:00:00,0,12.07,996,4
Umraniye,18403,41.029444,29.138333,2024-01-20 02:00:00,0,10.69,997,3
Umraniye,18403,41.029444,29.138333,2024-01-20 03:00:00,0,10.46,997,2
Umraniye,18403,41.029444,29.138333,2024-01-20 04:00:00,0,9.92,997,3
Umraniye,18403,41.029444,29.138333,2024-01-20 05:00:00,0,8.87,998,4
Umraniye,18403,41.029444,29.138333,2024-01-20 06:00:00,0,8.01,999,5
Umraniye,18403,41.029444,29.138333,2024-01-20 07:00:00,0,7.7,999,5
Umraniye,18403,41.029444,29.138333,2024-01-20 08:00:00,0,8.02,1000,5
Umraniye,18403,41.029444,29.138333,2024-01-20 09:00:00,0,8.38,1001,6
Umraniye,18403,41.029444,29.138333,2024-01-20 10:00:00,0,8.15,1001,6
Umraniye,18403,41.029444,29.138333,2024-01-20 11:00:00,0,7.64,1001,6
Umraniye,18403,41.029444,29.138333,2024-01-20 12:00:00,0,7.02,1001,6
Umraniye,18403,41.029444,29.138333,2024-01-20 13:00:00,1,6.59,1002,7
Umraniye,18403,41.029444,29.138333,2024-01-20 14:00:00,1,6.22,1002,7
Umraniye,18403,41.029444,29.138333,2024-01-20 15:00:00,0,5.7,1003,7
Umraniye,18403,41.029444,29.138333,2024-01-20 16:00:00,2,5.08,1003,7
Umraniye,18403,41.029444,29.138333,2024-01-20 17:00:00,2,4.61,1004,7
Umraniye,18403,41.029444,29.138333,2024-01-20 18:00:00,4,3.97,1005,7
Umraniye,18403,41.029444,29.138333,2024-01-20 19:00:00,3,3.4,1006,6
Umraniye,18403,41.029444,29.138333,2024-01-20 20:00:00,2,3.3,1007,6
Umraniye,18403,41.029444,29.138333,2024-01-20 21:00:00,2,3.42,1007,6
Umraniye,18403,41.029444,29.138333,2024-01-20 22:00:00,2,3.62,1007,6
Umraniye,18403,41.029444,29.138333,2024-01-20 23:00:00,4,3.65,1008,6
Umraniye,18403,41.029444,29.138333,2024-01-21 00:00:00,4,3.32,1009,6
Umraniye,18403,41.029444,29.138333,2024-01-21 01:00:00,2,3.41,1009,6
Umraniye,18403,41.029444,29.138333,2024-01-21 02:00:00,2,3.57,1009,6
Umraniye,18403,41.029444,29.138333,2024-01-21 03:00:00,1,3.64,1009,6
Umraniye,18403,41.029444,29.138333,2024-01-21 04:00:00,1,3.82,1010,6
Umraniye,18403,41.029444,29.138333,2024-01-21 05:00:00,0,3.86,1010,7
Umraniye,18403,41.029444,29.138333,2024-01-21 06:00:00,0,4.25,1011,6
Umraniye,18403,41.029444,29.138333,2024-01-21 07:00:00,0,5.23,1011,6
Umraniye,18403,41.029444,29.138333,2024-01-21 08:00:00,0,5.91,1012,6
Umraniye,18403,41.029444,29.138333,2024-01-21 09:00:00,0,6.27,1012,6
Umraniye,18403,41.029444,29.138333,2024-01-21 10:00:00,0,6.52,1012,7
Umraniye,18403,41.029444,29.138333,2024-01-21 11:00:00,0,6.72,1012,7
Umraniye,18403,41.029444,29.138333,2024-01-21 12:00:00,0,6.74,1012,7
Umraniye,18403,41.029444,29.138333,2024-01-21 13:00:00,0,6.49,1013,7
Umraniye,18403,41.029444,29.138333,2024-01-21 14:00:00,0,6.07,1013,7
Umraniye,18403,41.029444,29.138333,2024-01-21 15:00:00,0,5.43,1014,7
Umraniye,18403,41.029444,29.138333,2024-01-21 16:00:00,0,5.38,1014,7
Umraniye,18403,41.029444,29.138333,2024-01-21 17:00:00,0,5.16,1015,8
Umraniye,18403,41.029444,29.138333,2024-01-21 18:00:00,0,4.92,1015,7
Umraniye,18403,41.029444,29.138333,2024-01-21 19:00:00,0,4.71,1016,7
Umraniye,18403,41.029444,29.138333,2024-01-21 20:00:00,0,4.48,1016,7
Umraniye,18403,41.029444,29.138333,2024-01-21 21:00:00,0,4.41,1016,7
Umraniye,18403,41.029444,29.138333,2024-01-21 22:00:00,0,4.35,1016,6
Umraniye,18403,41.029444,29.138333,2024-01-21 23:00:00,0,4.1,1016,5
