Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 00:00:00,0,8.46,1015,8
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 01:00:00,0,9.22,1015,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 02:00:00,0,8.92,1014,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 03:00:00,0,8.8,1013,11
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 04:00:00,0,9.09,1013,11
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 05:00:00,0,9.37,1013,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 06:00:00,0,9.64,1013,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 07:00:00,0,10.23,1012,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 08:00:00,0,11.06,1011,8
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 09:00:00,0,10.46,1010,9
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 10:00:00,0,10.83,1009,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 11:00:00,0,11.22,1008,9
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 12:00:00,0,12.19,1007,9
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 13:00:00,0,12.72,1006,8
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 14:00:00,0,12.83,1005,8
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 15:00:00,0,13.09,1004,9
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 16:00:00,0,13.11,1003,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 17:00:00,0,13.21,1002,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 18:00:00,0,13.46,1001,9
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 19:00:00,0,13.68,1001,8
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 20:00:00,0,13.93,1001,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 21:00:00,0,13.71,1000,9
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 22:00:00,0,13.87,1000,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-28 23:00:00,0,13.98,1000,12
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 00:00:00,0,13.96,999,15
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 01:00:00,0,14.07,999,15
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 02:00:00,0,14.27,999,17
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 03:00:00,0,14.35,999,16
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 04:00:00,0,14.32,1000,15
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 05:00:00,0,14.34,1000,14
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 06:00:00,0,14.39,1001,15
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 07:00:00,0,14.48,1002,14
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 08:00:00,0,14.79,1003,16
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 09:00:00,1,14.86,1004,15
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 10:00:00,2,14.75,1004,14
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 11:00:00,3,14.59,1004,10
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 12:00:00,7,13.99,1004,12
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 13:00:00,1,13.38,1005,9
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 14:00:00,4,14.09,1005,9
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 15:00:00,3,12.89,1006,5
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 16:00:00,1,13.04,1007,4
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 17:00:00,2,11.57,1007,5
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 18:00:00,1,11.32,1008,4
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 19:00:00,6,10.2,1009,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 20:00:00,8,9.44,1009,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 21:00:00,4,9.74,1010,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 22:00:00,0,9.86,1010,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-29 23:00:00,0,10.5,1011,5
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 00:00:00,0,10.76,1012,5
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 01:00:00,0,10.71,1012,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 02:00:00,0,10.96,1013,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 03:00:00,0,10.87,1013,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 04:00:00,0,10.68,1014,5
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 05:00:00,0,10.66,1014,5
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 06:00:00,0,10.74,1014,4
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 07:00:00,0,10.95,1014,4
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 08:00:00,0,11.3,1014,2
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 09:00:00,0,11.75,1014,1
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 10:00:00,0,11.98,1014,1
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 11:00:00,0,12.2,1014,1
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 12:00:00,0,11.88,1014,1
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 13:00:00,0,12.1,1013,1
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 14:00:00,0,13.02,1013,1
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 15:00:00,0,13.07,1013,1
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 16:00:00,0,12.68,1013,2
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 17:00:00,0,12.27,1014,2
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 18:00:00,0,12.57,1013,3
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 19:00:00,0,12.78,1013,4
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 20:00:00,0,12.96,1014,3
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 21:00:00,0,12.9,1014,3
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 22:00:00,0,13.29,1013,6
Kumkapi Feneri,17454,41.0042,28.9547,2023-11-30 23:00:00,0,13.45,1013,6
