Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 00:00:00,0,8.17,8.17,1012,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 01:00:00,0,4.7,4.7,1011,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 02:00:00,0,5.65,5.65,1010,4
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 03:00:00,0,4.79,4.79,1010,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 04:00:00,0,3.68,3.68,1010,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 05:00:00,0,4.08,4.08,1010,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 06:00:00,0,7.23,7.23,1010,2
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 07:00:00,0,10.4,10.4,1010,2
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 08:00:00,0,13.76,13.76,1010,2
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 09:00:00,0,15.13,15.13,1010,3
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 10:00:00,0,16.24,16.24,1009,4
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 11:00:00,0,17.39,17.39,1008,4
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 12:00:00,0,18.09,18.09,1007,4
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 13:00:00,0,17.87,17.87,1007,4
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 14:00:00,0,16.45,16.45,1006,5
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 15:00:00,0,15.61,15.61,1005,5
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 16:00:00,0,16.04,16.04,1005,6
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 17:00:00,0,17.75,17.75,1005,9
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 18:00:00,0,17.12,17.12,1005,7
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 19:00:00,0,17.21,17.21,1005,8
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 20:00:00,0,16.96,16.96,1004,8
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 21:00:00,0,16.36,16.36,1005,7
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 22:00:00,0,16.53,16.53,1004,6
Anadolu Feneri,18421,41.223333,29.165833,2024-11-22 23:00:00,0,16.07,16.07,1004,6
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 00:00:00,0,17.29,17.29,1003,8
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 01:00:00,0,17.67,17.67,1002,10
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 02:00:00,0,17.28,17.28,1002,9
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 03:00:00,0,17.24,17.24,1002,9
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 04:00:00,0,16.4,16.4,1003,7
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 05:00:00,0,15.86,15.86,1003,6
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 06:00:00,7,8.62,8.62,1007,10
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 07:00:00,5,6.74,6.74,1010,10
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 08:00:00,4,5.04,5.04,1011,11
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 09:00:00,8,3.73,3.73,1013,11
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 10:00:00,6,3.01,3.01,1014,8
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 11:00:00,2,3.91,3.91,1015,7
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 12:00:00,1,4.56,4.56,1017,4
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 13:00:00,0,6.73,6.73,1016,6
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 14:00:00,0,5.12,5.12,1018,4
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 15:00:00,0,4.69,4.69,1018,5
Anadolu Feneri,18421,41.223333,29.165833,2024-11-23 16:00:00,1,5.12,5.12,1019,4
