Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 00:00:00,0,8.64,8.64,1005,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 01:00:00,0,7.79,7.79,1004,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 02:00:00,0,7.55,7.55,1003,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 03:00:00,0,7.28,7.28,1003,1
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 04:00:00,0,7.28,7.28,1003,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 05:00:00,0,7.19,7.19,1003,1
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 06:00:00,0,8.17,8.17,1003,1
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 07:00:00,0,10.59,10.59,1003,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 08:00:00,0,12.15,12.15,1003,3
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 09:00:00,0,13.27,13.27,1003,3
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 10:00:00,0,14.03,14.03,1002,4
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 11:00:00,0,15.15,15.15,1001,4
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 12:00:00,0,16.03,16.03,1001,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 13:00:00,0,16.16,16.16,1000,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 14:00:00,0,15.92,15.92,999,4
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 15:00:00,0,16.78,16.78,999,6
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 16:00:00,0,18.04,18.04,999,8
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 17:00:00,0,17.49,17.49,999,8
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 18:00:00,0,16.77,16.77,999,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 19:00:00,0,16.7,16.7,999,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 20:00:00,0,16.08,16.08,999,6
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 21:00:00,0,16.57,16.57,998,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 22:00:00,0,16.87,16.87,998,8
Sariyer/ITU,18980,41.099909,29.025127,2024-11-22 23:00:00,0,16.75,16.75,997,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 00:00:00,0,17.1,17.1,997,8
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 01:00:00,0,17.08,17.08,996,9
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 02:00:00,0,16.89,16.89,997,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 03:00:00,0,16.79,16.79,997,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 04:00:00,0,16.7,16.7,997,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 05:00:00,0,16.1,16.1,998,6
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 06:00:00,11,9.26,9.26,1001,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 07:00:00,5,7.36,7.36,1002,8
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 08:00:00,4,5.56,5.56,1004,9
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 09:00:00,7,2.95,2.95,1005,7
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 10:00:00,3,2.09,2.09,1007,6
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 11:00:00,2,2.97,2.97,1009,4
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 12:00:00,1,2.73,2.73,1009,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 13:00:00,0,3.26,3.26,1009,1
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 14:00:00,0,3.88,3.88,1011,4
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 15:00:00,0,4.48,4.48,1012,3
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 16:00:00,0,5.42,5.42,1012,3
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 17:00:00,0,5.23,5.23,1014,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 18:00:00,0,4.87,4.87,1014,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 19:00:00,0,4.03,4.03,1015,3
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 20:00:00,0,3.87,3.87,1016,3
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 21:00:00,1,4.72,4.72,1017,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 22:00:00,2,4.64,4.64,1018,4
Sariyer/ITU,18980,41.099909,29.025127,2024-11-23 23:00:00,0,4.48,4.48,1018,3
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 00:00:00,0,4.87,4.87,1019,4
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 01:00:00,0,4.85,4.85,1020,4
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 02:00:00,0,4.86,4.86,1020,4
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 03:00:00,1,4.91,4.91,1021,4
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 04:00:00,0,4.69,4.69,1021,4
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 05:00:00,0,5.05,5.05,1022,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 06:00:00,0,5.45,5.45,1023,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 07:00:00,1,6.29,6.29,1023,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 08:00:00,0,6.98,6.98,1023,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 09:00:00,0,7.17,7.17,1023,6
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 10:00:00,0,7.43,7.43,1023,6
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 11:00:00,0,7.65,7.65,1022,6
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 12:00:00,0,7.8,7.8,1022,6
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 13:00:00,0,7.59,7.59,1022,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 14:00:00,0,7.21,7.21,1022,5
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 15:00:00,0,6.76,6.76,1022,3
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 16:00:00,0,6.49,6.49,1022,3
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 17:00:00,0,6.14,6.14,1022,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 18:00:00,0,5.63,5.63,1022,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 19:00:00,0,5.32,5.32,1021,1
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 20:00:00,0,5.34,5.34,1021,0
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 21:00:00,0,4.35,4.35,1021,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 22:00:00,0,4.24,4.24,1020,2
Sariyer/ITU,18980,41.099909,29.025127,2024-11-24 23:00:00,0,3.87,3.87,1020,2
