Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Sile,17610,41.1688,29.600651,2023-11-01 00:00:00,0,18.78,1011,3
Sile,17610,41.1688,29.600651,2023-11-01 01:00:00,0,16.65,1012,3
Sile,17610,41.1688,29.600651,2023-11-01 02:00:00,0,17.56,1010,4
Sile,17610,41.1688,29.600651,2023-11-01 03:00:00,0,17.63,1010,3
Sile,17610,41.1688,29.600651,2023-11-01 04:00:00,0,16.22,1011,3
Sile,17610,41.1688,29.600651,2023-11-01 05:00:00,0,17.17,1011,4
Sile,17610,41.1688,29.600651,2023-11-01 06:00:00,0,20.28,1012,3
Sile,17610,41.1688,29.600651,2023-11-01 07:00:00,0,22.05,1012,2
Sile,17610,41.1688,29.600651,2023-11-01 08:00:00,0,22.41,1012,4
Sile,17610,41.1688,29.600651,2023-11-01 09:00:00,0,24.27,1012,3
Sile,17610,41.1688,29.600651,2023-11-01 10:00:00,0,24.12,1012,4
Sile,17610,41.1688,29.600651,2023-11-01 11:00:00,0,25.02,1012,6
Sile,17610,41.1688,29.600651,2023-11-01 12:00:00,0,24.57,1012,4
Sile,17610,41.1688,29.600651,2023-11-01 13:00:00,0,24.13,1012,3
Sile,17610,41.1688,29.600651,2023-11-01 14:00:00,0,21.23,1012,3
Sile,17610,41.1688,29.600651,2023-11-01 15:00:00,0,19.32,1012,3
Sile,17610,41.1688,29.600651,2023-11-01 16:00:00,0,18.04,1013,2
Sile,17610,41.1688,29.600651,2023-11-01 17:00:00,0,17.17,1013,3
Sile,17610,41.1688,29.600651,2023-11-01 18:00:00,0,16.26,1013,3
Sile,17610,41.1688,29.600651,2023-11-01 19:00:00,0,15.33,1013,2
Sile,17610,41.1688,29.600651,2023-11-01 20:00:00,0,14.79,1013,2
Sile,17610,41.1688,29.600651,2023-11-01 21:00:00,0,14.36,1013,2
Sile,17610,41.1688,29.600651,2023-11-01 22:00:00,0,14.01,1012,3
Sile,17610,41.1688,29.600651,2023-11-01 23:00:00,0,14.23,1012,1
Sile,17610,41.1688,29.600651,2023-11-02 00:00:00,0,13.44,1012,2
Sile,17610,41.1688,29.600651,2023-11-02 01:00:00,0,13.5,1011,3
Sile,17610,41.1688,29.600651,2023-11-02 02:00:00,0,14.72,1011,3
Sile,17610,41.1688,29.600651,2023-11-02 03:00:00,0,14.48,1010,3
Sile,17610,41.1688,29.600651,2023-11-02 04:00:00,0,14.5,1010,3
Sile,17610,41.1688,29.600651,2023-11-02 05:00:00,0,13.93,1010,2
Sile,17610,41.1688,29.600651,2023-11-02 06:00:00,0,15.48,1010,2
Sile,17610,41.1688,29.600651,2023-11-02 07:00:00,0,17.73,1009,2
Sile,17610,41.1688,29.600651,2023-11-02 08:00:00,0,18.75,1009,1
Sile,17610,41.1688,29.600651,2023-11-02 09:00:00,0,18.98,1009,2
Sile,17610,41.1688,29.600651,2023-11-02 10:00:00,0,19.07,1008,2
Sile,17610,41.1688,29.600651,2023-11-02 11:00:00,0,19.43,1008,2
Sile,17610,41.1688,29.600651,2023-11-02 12:00:00,0,19.68,1007,3
Sile,17610,41.1688,29.600651,2023-11-02 13:00:00,0,19.72,1007,4
Sile,17610,41.1688,29.600651,2023-11-02 14:00:00,0,18.76,1006,4
Sile,17610,41.1688,29.600651,2023-11-02 15:00:00,0,17.4,1005,5
Sile,17610,41.1688,29.600651,2023-11-02 16:00:00,0,18.53,1005,5
Sile,17610,41.1688,29.600651,2023-11-02 17:00:00,0,18.14,1006,4
Sile,17610,41.1688,29.600651,2023-11-02 18:00:00,1,18.01,1006,5
Sile,17610,41.1688,29.600651,2023-11-02 19:00:00,0,17.49,1006,5
Sile,17610,41.1688,29.600651,2023-11-02 20:00:00,0,17.16,1007,4
Sile,17610,41.1688,29.600651,2023-11-02 21:00:00,1,15.92,1007,3
Sile,17610,41.1688,29.600651,2023-11-02 22:00:00,1,15.15,1008,3
Sile,17610,41.1688,29.600651,2023-11-02 23:00:00,0,14.84,1008,3
Sile,17610,41.1688,29.600651,2023-11-03 00:00:00,0,15.26,1007,4
Sile,17610,41.1688,29.600651,2023-11-03 01:00:00,0,14.48,1008,3
Sile,17610,41.1688,29.600651,2023-11-03 02:00:00,0,14.13,1008,3
Sile,17610,41.1688,29.600651,2023-11-03 03:00:00,0,13.84,1007,3
Sile,17610,41.1688,29.600651,2023-11-03 04:00:00,0,13.9,1008,3
Sile,17610,41.1688,29.600651,2023-11-03 05:00:00,0,14.08,1008,3
