Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 00:00:00,0,9.64,9.64,1012,3
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 01:00:00,0,9.56,9.56,1011,4
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 02:00:00,0,9.38,9.38,1010,5
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 03:00:00,0,9.57,9.57,1010,3
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 04:00:00,0,9.47,9.47,1010,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 05:00:00,0,9.56,9.56,1010,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 06:00:00,0,9.82,9.82,1010,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 07:00:00,0,10.94,10.94,1011,4
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 08:00:00,0,11.42,11.42,1010,3
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 09:00:00,0,11.54,11.54,1010,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 10:00:00,0,11.72,11.72,1009,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 11:00:00,0,11.9,11.9,1009,3
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 12:00:00,0,12.11,12.11,1008,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 13:00:00,0,12.37,12.37,1007,1
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 14:00:00,0,13.8,13.8,1006,4
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 15:00:00,0,14.97,14.97,1006,7
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 16:00:00,0,16.02,16.02,1006,10
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 17:00:00,0,15.62,15.62,1006,10
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 18:00:00,0,15.89,15.89,1006,12
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 19:00:00,0,15.49,15.49,1006,11
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 20:00:00,0,15.27,15.27,1005,10
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 21:00:00,0,15.37,15.37,1005,10
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 22:00:00,0,15.48,15.48,1005,10
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-22 23:00:00,0,15.98,15.98,1004,12
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 00:00:00,0,15.75,15.75,1004,11
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 01:00:00,0,15.78,15.78,1004,10
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 02:00:00,0,15.77,15.77,1004,10
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 03:00:00,0,15.23,15.23,1004,9
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 04:00:00,0,15.39,15.39,1003,11
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 05:00:00,0,15.43,15.43,1004,12
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 06:00:00,1,15.44,15.44,1005,11
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 07:00:00,8,9.25,9.25,1007,11
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 08:00:00,16,6.87,6.87,1010,13
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 09:00:00,12,4.86,4.86,1011,13
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 10:00:00,4,2.33,2.33,1014,8
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 11:00:00,2,3.75,3.75,1016,7
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 12:00:00,1,3.49,3.49,1016,5
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 13:00:00,1,5.4,5.4,1018,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 14:00:00,0,6.37,6.37,1018,3
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 15:00:00,0,7.15,7.15,1019,4
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 16:00:00,0,7.15,7.15,1020,5
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 17:00:00,0,7.07,7.07,1021,5
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 18:00:00,0,6.52,6.52,1022,6
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 19:00:00,0,6.05,6.05,1022,6
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 20:00:00,0,5.81,5.81,1023,6
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 21:00:00,5,6.48,6.48,1024,7
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 22:00:00,0,4.42,4.42,1025,5
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-23 23:00:00,0,6.5,6.5,1026,7
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 00:00:00,0,6.42,6.42,1026,8
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 01:00:00,0,6.44,6.44,1027,6
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 02:00:00,0,6.53,6.53,1028,7
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 03:00:00,0,6.68,6.68,1029,6
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 04:00:00,0,6.38,6.38,1029,5
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 05:00:00,0,6.76,6.76,1030,6
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 06:00:00,0,7.13,7.13,1030,7
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 07:00:00,0,7.59,7.59,1030,7
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 08:00:00,0,7.99,7.99,1031,7
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 09:00:00,0,8.23,8.23,1031,8
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 10:00:00,0,8.36,8.36,1030,8
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 11:00:00,0,8.45,8.45,1030,7
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 12:00:00,0,8.53,8.53,1030,8
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 13:00:00,0,8.39,8.39,1030,7
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 14:00:00,0,8.19,8.19,1030,6
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 15:00:00,0,7.87,7.87,1030,5
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 16:00:00,0,7.75,7.75,1030,4
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 17:00:00,0,7.6,7.6,1029,3
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 18:00:00,0,7.31,7.31,1029,2
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 19:00:00,0,7.09,7.09,1029,3
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 20:00:00,0,6.75,6.75,1028,3
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 21:00:00,0,6.52,6.52,1028,3
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 22:00:00,0,5.88,5.88,1028,3
Kumkapi Feneri,17454,41.0042,28.9547,2024-11-24 23:00:00,0,5.39,5.39,1027,3
