Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Uskudar,18404,41.032778,29.046389,2023-11-28 00:00:00,0,7.76,1009,7
Uskudar,18404,41.032778,29.046389,2023-11-28 01:00:00,0,7.24,1009,6
Uskudar,18404,41.032778,29.046389,2023-11-28 02:00:00,0,7.43,1008,6
Uskudar,18404,41.032778,29.046389,2023-11-28 03:00:00,0,7.55,1008,6
Uskudar,18404,41.032778,29.046389,2023-11-28 04:00:00,0,7.58,1008,6
Uskudar,18404,41.032778,29.046389,2023-11-28 05:00:00,0,8.07,1007,6
Uskudar,18404,41.032778,29.046389,2023-11-28 06:00:00,0,8.8,1007,5
Uskudar,18404,41.032778,29.046389,2023-11-28 07:00:00,0,9.02,1006,5
Uskudar,18404,41.032778,29.046389,2023-11-28 08:00:00,0,10.08,1005,6
Uskudar,18404,41.032778,29.046389,2023-11-28 09:00:00,0,11.13,1004,7
Uskudar,18404,41.032778,29.046389,2023-11-28 10:00:00,0,11.84,1003,7
Uskudar,18404,41.032778,29.046389,2023-11-28 11:00:00,0,12.53,1002,7
Uskudar,18404,41.032778,29.046389,2023-11-28 12:00:00,0,13.36,1001,7
Uskudar,18404,41.032778,29.046389,2023-11-28 13:00:00,0,13.92,1000,6
Uskudar,18404,41.032778,29.046389,2023-11-28 14:00:00,0,14.1,999,6
Uskudar,18404,41.032778,29.046389,2023-11-28 15:00:00,0,13.92,998,6
Uskudar,18404,41.032778,29.046389,2023-11-28 16:00:00,0,13.86,998,7
Uskudar,18404,41.032778,29.046389,2023-11-28 17:00:00,0,14.31,997,8
Uskudar,18404,41.032778,29.046389,2023-11-28 18:00:00,0,14.42,996,8
Uskudar,18404,41.032778,29.046389,2023-11-28 19:00:00,0,14.98,995,8
Uskudar,18404,41.032778,29.046389,2023-11-28 20:00:00,0,15.47,995,8
Uskudar,18404,41.032778,29.046389,2023-11-28 21:00:00,0,15.67,995,8
Uskudar,18404,41.032778,29.046389,2023-11-28 22:00:00,0,15.68,994,9
Uskudar,18404,41.032778,29.046389,2023-11-28 23:00:00,0,15.36,994,10
Uskudar,18404,41.032778,29.046389,2023-11-29 00:00:00,0,15.71,994,11
Uskudar,18404,41.032778,29.046389,2023-11-29 01:00:00,0,15.87,994,13
Uskudar,18404,41.032778,29.046389,2023-11-29 02:00:00,0,15.88,993,13
Uskudar,18404,41.032778,29.046389,2023-11-29 03:00:00,0,15.88,994,13
Uskudar,18404,41.032778,29.046389,2023-11-29 04:00:00,0,16.04,994,12
Uskudar,18404,41.032778,29.046389,2023-11-29 05:00:00,0,16.08,994,12
Uskudar,18404,41.032778,29.046389,2023-11-29 06:00:00,0,16.28,995,12
Uskudar,18404,41.032778,29.046389,2023-11-29 07:00:00,1,16.68,996,13
Uskudar,18404,41.032778,29.046389,2023-11-29 08:00:00,1,16.79,997,12
Uskudar,18404,41.032778,29.046389,2023-11-29 09:00:00,1,16.37,998,11
Uskudar,18404,41.032778,29.046389,2023-11-29 10:00:00,1,15.65,998,11
Uskudar,18404,41.032778,29.046389,2023-11-29 11:00:00,1,16.37,998,9
Uskudar,18404,41.032778,29.046389,2023-11-29 12:00:00,2,16.35,998,11
Uskudar,18404,41.032778,29.046389,2023-11-29 13:00:00,2,15.46,999,8
Uskudar,18404,41.032778,29.046389,2023-11-29 14:00:00,2,14.96,1000,7
Uskudar,18404,41.032778,29.046389,2023-11-29 15:00:00,4,15.22,1000,6
Uskudar,18404,41.032778,29.046389,2023-11-29 16:00:00,3,13.89,1001,4
Uskudar,18404,41.032778,29.046389,2023-11-29 17:00:00,7,12.16,1002,1
Uskudar,18404,41.032778,29.046389,2023-11-29 18:00:00,7,11.35,1002,3
Uskudar,18404,41.032778,29.046389,2023-11-29 19:00:00,8,10.39,1003,4
